Time,data
408.950008179,1
488.100009762,2
562.450011249,3
641.550012831,4
718.750014375,5
797.400015948,6
874.450017489,7
951.900019038,8
1027.650020553,9
1104.300022086,10
1180.050023601,11
1256.100025122,12
1332.300026646,13
1408.50002817,14
1485.900029718,15
1564.250031285,16
1641.950032839,17
1718.300034366,18
1795.50003591,19
1872.900037458,20
1951.800039036,21
2026.750040535,22
2103.800042076,23
2181.900043638,24
2257.600045152,25
2334.100046682,26
2412.600048252,27
2490.100049802,28
2566.100051322,29
