2021-01-05 22:45:14, INFO: Current git head hash code: %s
2021-01-05 22:45:14, INFO: Using device: cpu
2021-01-05 22:45:14, INFO: Policy: SARL w/ global state
2021-01-05 22:45:14, INFO: human number: 5
2021-01-05 22:45:14, INFO: Not randomize human's radius and preferred speed
2021-01-05 22:45:14, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2021-01-05 22:45:14, INFO: Square width: 10.0, circle width: 4.0
2021-01-05 22:45:14, INFO: Current learning rate: 0.010000
2021-01-05 22:47:07, INFO: TRAIN has success rate: 0.89, collision rate: 0.09, nav time: 12.18, total reward: 0.2416
2021-01-05 22:51:33, INFO: Finish imitation learning. Weights saved.
2021-01-05 22:51:33, INFO: Experience set size: 100000/100000
2021-01-05 22:51:33, INFO: Agent is invisible and has holonomic kinematic constraint
2021-01-05 22:51:33, INFO: Current learning rate: 0.001000
2021-01-05 23:02:17, INFO: VAL   in episode 0 has success rate: 0.93, collision rate: 0.07, nav time: 11.16, total reward: 0.2577
2021-01-05 23:02:17, INFO: Frequency of being in danger: 1.50 and average min separate distance in danger: 0.08
2021-01-05 23:02:23, INFO: TRAIN in episode 0 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2021-01-05 23:02:29, INFO: TRAIN in episode 1 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1853
2021-01-05 23:02:37, INFO: TRAIN in episode 2 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2021-01-05 23:02:44, INFO: TRAIN in episode 3 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2021-01-05 23:02:51, INFO: TRAIN in episode 4 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1462
2021-01-05 23:02:58, INFO: TRAIN in episode 5 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1351
2021-01-05 23:03:01, INFO: TRAIN in episode 6 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1196
2021-01-05 23:03:08, INFO: TRAIN in episode 7 has success rate: 1.00, collision rate: 0.00, nav time: 23.75, total reward: 0.0841
2021-01-05 23:03:11, INFO: TRAIN in episode 8 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2039
2021-01-05 23:03:19, INFO: TRAIN in episode 9 has success rate: 1.00, collision rate: 0.00, nav time: 23.00, total reward: 0.0910
2021-01-05 23:03:22, INFO: TRAIN in episode 10 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1367
2021-01-05 23:03:25, INFO: TRAIN in episode 11 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1502
2021-01-05 23:03:33, INFO: TRAIN in episode 12 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2021-01-05 23:03:39, INFO: TRAIN in episode 13 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2021-01-05 23:03:46, INFO: TRAIN in episode 14 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1023
2021-01-05 23:03:48, INFO: TRAIN in episode 15 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1460
