Time,data
1612096630.6811516,1
1612096645.2111866,2
1612096659.793099,3
1612096674.241189,4
1612096688.8171225,5
1612096703.244996,6
1612096717.7691882,7
1612096732.2330143,8
1612096746.7611606,9
1612096761.3851528,10
1612096775.92103,11
1612096790.3892782,12
1612096804.9490154,13
1612096819.3610501,14
1612096833.9290276,15
1612096848.3970723,16
1612096862.8969967,17
1612096877.393023,18
1612096891.829035,19
1612096906.3091834,20
1612096920.833082,21
1612096935.3106337,22
1612096949.8690832,23
1612096964.325086,24
1612096978.8131475,25
1612096993.32106,26
1612097007.7931688,27
1612097022.3651698,28
1612097036.777877,29
1612097051.3331072,30
