Time,data
110.100002202,2
192.400003848,3
440.950008819,4
523.200010464,5
606.050012121,6
688.200013764,7
1021.650020433,8
1265.600025312,9
1427.50002855,10
1511.100030222,11
1675.800033516,12
1757.800035156,13
1839.750036795,14
1919.950038399,15
2086.250041725,16
2167.450043349,17
2252.350045047,18
