Time,data
142.700002854,1
224.600004492,2
309.400006188,3
390.900007818,4
473.200009464,5
556.350011127,6
638.650012773,7
719.300014386,8
802.5500160510001,9
887.800017756,10
968.600019372,11
1051.350021027,12
1135.950022719,13
1222.400024448,14
1304.950026099,15
1389.100027782,16
1473.600029472,17
1554.900031098,18
1636.150032723,19
1716.450034329,20
1801.700036034,21
1884.800037696,22
1970.050039401,23
2051.600041032,24
2135.0000427,25
2216.450044329,26
2297.600045952,27
2380.850047617,28
2477.050049541,29
