episode,task_flag,nearest distance for adult,nearest distance for child,nearest distance for elder,nearest distance for forklift,nearest distance for servicerobot,nearest distance for random_wanderer,reward,safe distance adult,safe distance child,safe distance elder,safe distance forklift,safe distance servicerobot,safe distance random_wanderer,done_reason,vip_velocity,robot_velocity,vip_orientation,robot_orientation,vip_rho,robot_pos_x,robot_pos_y,vip_pos_x,vip_pos_y,ped_pos_x1,ped_pos_y1,ped_behavior1,ped_pos_x2,ped_pos_y2,ped_behavior2,ped_pos_x3,ped_pos_y3,ped_behavior3,ped_pos_x4,ped_pos_y4,ped_behavior4
2,1,14.117641128327778,12.460710572861966,9.660810411796778,5.309695949953987,9.824514444403299,,1.8220299999999996,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.01379538436695345,0.6292623308396075,2.8197985729503032,1.351490378379822,14.117641128327778,4.296606063842773,6.24872350692749,18.22203213382479,8.570425425287644,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,8.013295522624682,10.04070063606965,6,13.71893229703678,3.466484763837119,24
2,1,14.117406976021496,12.460710572861966,9.660810411796778,5.280859837295092,9.799847529883763,,1.8690199999999997,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.013229384555603352,0.0,2.8224358630082502,1.2990903854370117,14.117406976021496,4.296606063842773,6.24872350692749,18.221780907734047,8.57050844392705,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.998674421335607,10.014645770810093,6,13.698002835395762,3.4827245277516203,24
2,1,14.116966172263695,12.460710572861966,9.660810411796778,5.22324484035982,9.750161411819052,,1.9159599999999997,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.012165183315287115,0.0,2.828007493282497,1.1942903995513916,14.116966172263695,4.296606063842773,6.24872350692749,18.22130833948966,8.570662447432143,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.969556524948581,9.962444225103281,6,13.655819867743977,3.5154535734246823,24
2,1,14.080792271279838,12.456220251326304,9.611474644890786,5.1302010718826585,9.718875376799586,,1.9628499999999998,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.011665172004122464,0.6999999983330784,2.8309508154321255,1.1418904066085815,14.080792271279838,4.322343349456787,6.3138203620910645,18.221086202522216,8.570733761248581,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.955056695545678,9.936299731679473,6,13.634575084618291,3.5319363421484202,24
2,1,14.08059267532898,12.456220251326304,9.611474644890786,5.101486572580869,9.693692431838315,,2.0096999999999996,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.011185408358641919,0.0,2.834005405255776,1.0894904136657717,14.08059267532898,4.322343349456787,6.3138203620910645,18.22087299369236,8.570801491128943,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.940594355342783,9.910127483101155,6,13.613233621699539,3.548493814967843,24
2,1,14.03858052331669,12.404224724359924,9.557432394921108,5.00614881757994,9.655226128195885,,2.0564999999999998,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.010725077253782323,0.6999999547295738,2.8371762946428887,1.0370904207229619,14.03858052331669,4.354748725891113,6.37586784362793,18.220668354491384,8.570865785049389,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.926168133259798,9.883928476004078,6,13.591799407558884,3.5651230507131624,24
2,1,13.993903835357923,12.350007764536599,9.501322124693889,4.909941242802015,9.613425977773044,,2.1032499999999996,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.010283396871559833,0.7000000066715384,2.8404686778585675,0.9846904277801516,13.993903835357923,4.390359878540039,6.436132907867432,18.220471940846075,8.570926784873423,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.911776712847066,9.857703670956699,6,13.570276209745561,3.5818212251341364,24
2,1,13.993555888294205,12.350007764536599,9.501322124693889,4.852799928088204,9.562124899600644,,2.1499599999999996,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.009453019428913427,0.0,2.8474402950170856,0.8932187557220462,13.993555888294205,4.390359878540039,6.436132907867432,18.220102482622664,8.571039440630717,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.883093272385659,9.805180337270665,6,13.526977166062816,3.6154136490785422,24
2,1,13.993392175584221,12.350007764536599,9.501322124693889,4.824263652056725,9.536347389230292,,2.19662,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.009062913301212326,0.0,2.851131351676191,0.8408187627792361,13.993392175584221,4.390359878540039,6.436132907867432,18.219928816931812,8.571091351952736,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.868798874804882,9.778883561718198,6,13.505208106178703,3.6323027926158478,24
2,1,13.954990005789922,12.306328835465171,9.456671118763381,4.746361519877982,9.48982983534697,,2.2432399999999997,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.008688637735339006,0.49538212291535516,2.854979382976897,0.7884187698364262,13.954990005789922,4.423394680023193,6.473048210144043,18.219762132924178,8.571140478427544,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.854534520113249,9.752564496904213,6,13.483363646151846,3.649250654258133,24
2,1,13.898649848473548,12.243027822389829,9.39214516309297,4.647906473261342,9.431651760125508,,2.2898099999999997,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.008329558501793613,0.6999999908651275,2.8589795623417245,0.736018776893616,13.898649848473548,4.472742557525635,6.522695064544678,18.219602150427583,8.57118693504684,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.8402991360746475,9.726223942899914,6,13.461446839111842,3.666254926458044,24
2,1,13.840318605686047,12.178310009628197,9.32635115130565,4.549470472689586,9.370458732124002,,2.33633,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.007985066949892854,0.6999999565138686,2.8631387965299955,0.6836187839508057,13.840318605686047,4.524622917175293,6.5696892738342285,18.219448600535472,8.571230832053235,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.8260916939208665,9.699862671275413,6,13.439460611906771,3.683313392727662,24
2,1,13.780131763218689,12.112332009237377,9.259444840299789,4.451228386738321,9.306325393795765,,2.3828099999999997,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.007654579331941644,0.6999999954511169,2.867464451397071,0.6312187910079957,13.780131763218689,4.578893184661865,6.613901615142822,18.219301225151863,8.571272275136591,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.811911206690844,9.67348142618565,6,13.417407770160795,3.700423923941021,24
2,1,13.71823048362389,12.045255613815502,9.191587520110943,4.353361888818739,9.239332046307434,,2.4292399999999996,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.007337535796104636,0.6999999590831335,2.8719641467901584,0.5788187980651857,13.71823048362389,4.635404586791992,6.655210494995117,18.219159776554864,8.57131136562223,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.797756727623186,9.647080925411485,6,13.39529100314177,3.7175844747920443,24
2,1,13.654761785689157,11.977247782357368,9.122946046080427,4.256059612624068,9.169565256793863,,2.4756299999999998,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.007033399421781646,0.6999999650295536,2.8766458189634014,0.5264188051223755,13.654761785689157,4.694002151489258,6.693502902984619,18.219024016977976,8.571348200651336,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.783627348600563,9.620661861357851,6,13.373112888445545,3.7347930804012686,24
2,1,13.589878448305,11.908480636994648,9.053692942063964,4.159517921515486,9.097117587059179,,2.5219699999999996,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.0067416552956895736,0.6999999940546854,2.8815179387726677,0.4740188121795656,13.589878448305,4.754525184631348,6.728673934936523,18.218893718208463,8.571382873353876,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.769522198644657,9.594224902010628,6,13.350875896503423,3.7520478530649886,24
2,1,13.523739368267728,11.839131880724839,8.984006912592852,4.063941986357913,9.022087776556031,,2.5682699999999996,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.006461809626926506,0.6999999863022853,2.886589279196824,0.42161881923675537,13.523739368267728,4.816807270050049,6.760626316070557,18.21876866120206,8.571415473014373,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.755440442460317,9.567770691854008,6,13.328582394919042,3.769346979140755,24
2,1,13.456508576605758,11.769383342153764,8.91407137813363,3.9695441395199076,8.94458099012266,,2.6145199999999997,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.006193388899364523,0.6999999945208116,2.891868989124362,0.3692188262939453,13.456508576605758,4.880677223205566,6.789272785186768,18.218648635713336,8.571446085230797,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.741381279027607,9.541299852749907,6,13.30623465264074,3.7866887160634026,24
2,1,13.388354758552781,11.699420753932968,8.844074384724994,3.876544773677354,8.864707851578187,,2.6607199999999995,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.005935939059785735,0.6999999849229803,2.8973666543122913,0.31681883335113525,13.388354758552781,4.94596004486084,6.814534664154053,18.218533439941105,8.571474792066896,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.72734394024047,9.51481298478103,6,13.283834843975246,3.804071389486042,24
2,1,13.319451848352616,11.629434055234553,8.774208913161033,3.7851725133683747,8.782585624864142,,2.7068799999999995,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.00568902474024087,0.6999999977450915,2.9030924758321675,0.2644188404083252,13.319451848352616,5.012476444244385,6.836342811584473,18.218422880188214,8.571501672198215,15.98964578312112,10.676328456176607,14,13.163649207140498,10.08366857923007,11,7.7133276895907255,9.488310667059078,6,13.261385052448395,3.821493390540687,24
2,1,13.249978374590071,11.559616778214265,8.704672336899703,3.6956641909607324,8.698337587384497,,2.7529899999999996,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.005452228513171102,0.6999999741654971,2.909056977563921,0.21208563446998605,13.249978374590071,5.080043792724609,6.854637145996094,18.218316770535136,8.571526801052075,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.699331820896158,9.461793458499555,6,13.238887274518317,3.8389531732134206,24
2,1,13.180117929123877,11.490165296845772,8.63566546615292,3.608261927272537,8.612096201140615,,2.7990599999999994,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.005225150177891343,0.6999999881140678,2.9152710793589827,0.15968564152717593,13.180117929123877,5.148475170135498,6.8693718910217285,18.218214932526816,8.571550250941756,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.685355657071462,9.435261898564544,6,13.21634342314644,3.8564492518292175,24
2,1,13.13495223807679,11.445788478663596,8.591682632917847,3.5432186165000497,8.545616744573897,,2.8450799999999994,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.00500740607708691,0.45092360242444063,2.9217464291823525,0.10728564113378526,13.13495223807679,5.192993640899658,6.876542091369629,18.21811719487219,8.571572091195142,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.671398548940839,9.408716507974834,6,13.19375533123141,3.8739801986417572,24
2,1,13.134861840012205,11.445788478663596,8.591682632917847,3.5144990881660614,8.518261902990577,,2.8910599999999995,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.004798628442024915,0.0,2.9284951060361766,0.05488564074039461,13.134861840012205,5.192993640899658,6.876542091369629,18.21802339315587,8.571592388278031,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.65745987409107,9.382157789392654,6,13.171124754910899,3.89154464152375,24
2,1,13.088443932893352,11.401190226508932,8.547707010827231,3.4515199944947845,8.448312010374366,,2.9369899999999993,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.004598464765226859,0.46460435768060165,2.93552965157474,0.0024856403470039368,13.088443932893352,5.239384174346924,6.879090785980225,18.217933369561525,8.571611205912356,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.643539035763886,9.355586228076266,6,13.148453376736118,3.9091412617535046,24
2,1,13.018929097091702,11.335152699460487,8.482787712622427,3.3741343642543082,8.355399448025636,,2.9828799999999993,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.004406577199389454,0.7000000047534476,2.9428631870877964,-0.04991436004638673,13.018929097091702,5.309383869171143,6.879264831542969,18.217846972606413,8.571628605189519,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.629635577956346,9.329002514626847,6,13.125742808723633,3.9267687918936383,24
2,1,12.949989360650418,11.27048054577952,8.419426353588937,3.3000439880888774,8.261252933648965,,3.0287199999999994,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.004222641981339991,0.7000000346981397,2.9505095102806234,-0.1023143604397774,12.949989360650418,5.379296779632568,6.875772476196289,18.217764056886683,8.571644644679022,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.615750142948607,9.30240938291182,6,13.102994595533636,3.9444260138400025,24
2,1,12.881824630046992,11.207376862153087,8.357834678544126,3.2295102343524102,8.16604144072538,,3.074509999999999,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.004046348879651438,0.6999999939486086,2.9584828392545313,-0.15471436083316809,12.881824630046992,5.448930740356445,6.868622779846191,18.217684482832947,8.571659380532635,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.601882140951059,9.275807155930552,6,13.080210219539888,3.9621117576345246,24
2,1,12.876045679004203,11.20216043826282,8.352762311677518,3.1972071409115865,8.13259584669076,,2.8960644145258083,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.0038774006659800203,0.059490202684909815,2.9667980703626133,-0.20711436867713928,12.876045679004203,5.454808712005615,6.867705821990967,18.217608116475738,8.57167286658423,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.58803100501472,9.249196143303447,6,13.05739110079966,3.97982489868224,24
2,1,12.809999544202341,11.14269235657571,8.295176528517816,3.1336150078443405,8.035782832868223,,2.7130689288191534,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.0037155126072412363,0.7000000101955359,2.975470724843273,-0.1651910096406937,12.809999544202341,5.523312568664551,6.853311061859131,18.21753482922042,8.571685154445507,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.574196190127037,9.222576641865771,6,13.03453859966463,3.997564355961277,24
2,1,12.743069315101284,11.081839558980816,8.236148231152269,3.0684050582932962,7.939450203560353,,2.5253252524400636,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.0035604119786413015,0.6999999984881166,2.984516871087168,-0.21759101748466497,12.743069315101284,5.59235954284668,6.841800212860107,18.21746449763119,8.571696293597757,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.560377172337705,9.195948936236015,6,13.011654019290466,4.015329090307243,24
2,1,12.677361804281647,11.023006068575725,8.179366154486415,3.0073867026107033,7.842452192564638,,2.3330382761345385,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.0034118375962452147,0.6999999790358615,2.993953114865366,-0.2699910104274751,12.677361804281647,5.660708904266357,6.826688766479492,18.2173970032238,8.57170633147983,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.546573447913738,9.16931329935994,6,12.988738608048758,4.033118102768849,24
2,1,12.613077317539972,10.966386944026924,8.125034644766737,2.95080003034648,7.744977772022938,,2.136467072431288,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.003269539368003152,0.70000000270519,3.0037967860836146,-0.322391003370285,12.613077317539972,5.72817325592041,6.808018207550049,18.217332232266635,8.571715313572463,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.532784532523065,9.142669993031413,6,12.96579356184494,4.050930433031743,24
2,1,12.486895520305929,10.856796691879635,8.020512286778644,2.8462084897465436,7.549558102254771,,1.9318007578027312,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.0030028238918915684,0.6999999736590987,3.0247781298315433,-0.2609701454639434,12.486895520305929,5.861610412597656,6.765710353851318,18.21721042840187,8.571730283003593,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.505249283813056,9.089361366403562,6,12.919819099118602,4.08662138988597,24
2,1,12.422564105709426,10.80029076984308,7.966536175916633,2.7928670201178525,7.45204818408529,,1.7228890824989134,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.002877958115231846,0.6999999956097481,3.0359531149748924,-0.31337013840675354,12.422564105709426,5.9292402267456055,6.747649192810059,18.217153190114164,8.571736352224102,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.491502071870832,9.062696518315068,6,12.896791831688986,4.104498275745392,24
2,1,12.359849316832968,10.746202694130636,7.915243721714203,2.7444538536087664,7.354233277549901,,1.510049425154708,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.0027584706488478815,0.7000000117017039,3.0476099590598897,-0.3657701313495636,12.359849316832968,5.99583101272583,6.726070404052734,18.217098264171877,8.571741529564742,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.477767910271179,9.036024946090667,6,12.873739231514117,4.122394995222574,24
2,1,12.240106629263973,10.64601748373782,7.821479697342049,2.693129117365549,7.18643087443418,,1.2929939878135468,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.0026441606947864476,0.6999999871952167,3.0597684664086384,-0.45024487376213085,12.240106629263973,6.125168800354004,6.672607421875,18.217045557892185,8.571745851863664,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.464046400387049,9.009346862833683,6,12.85066226388065,4.140310759735834,24
2,1,12.182540780856163,10.599203852045726,7.7782441141641705,2.6291479213635482,7.060850527213472,,1.0705883742988027,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.0024303133990203054,0.6999999671506254,3.0856713184873343,-0.454691380262375,12.182540780856163,6.188192844390869,6.642144203186035,18.216946452022754,8.571752071149481,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.436639815922704,8.95597197371764,6,12.804438887389983,4.176196420659135,24
2,1,12.125337807522662,10.552880558651614,7.735647841640525,2.5972734892449987,6.963240754121349,,0.8454624843422861,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.002330416683750583,0.7000000109245401,3.099456615655732,-0.4591378867626191,12.125337807522662,6.251080513000488,6.611401081085205,18.21689988505928,8.571754034458902,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.422954016866185,8.929275553284342,6,12.781294214290176,4.194164887548277,24
2,1,12.068453426836747,10.507054603611309,7.693701924470831,2.5676047827460042,6.865674395959112,,0.617767689716874,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.0022349780568644384,0.6999999792651764,3.113825263628375,-0.40673789381980907,12.068453426836747,6.313830852508545,6.580379009246826,18.21685520273034,8.571755275489513,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.409279419366983,8.9025733933904,6,12.758128648538758,4.212149538226619,24
2,1,12.009632857689796,10.45876943990758,7.649264486736044,2.5362299953797476,6.767818887937647,,0.3873436126579669,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.002143836909551372,0.6999999696839108,3.1287977208221243,-0.4591378867626191,12.009632857689796,6.378119945526123,6.552685737609863,18.21681232950274,8.57175582407948,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.395615693957825,8.875865668520804,6,12.734942970488035,4.230149725135642,24
2,1,11.953021357641727,10.413469788379738,7.608129562449636,2.5105495594833678,6.670275704482392,,0.1546586349888237,0.5,0.72,1.2000000000000002,2.52,2.2399999999999998,,-1,0.0020568396768646,0.6999999792651764,-3.1387911666921755,-0.5115379095077516,11.953021357641727,6.44087028503418,6.521663665771484,18.21677119287155,8.571755708835463,15.98964578312112,10.676328456176607,11,13.163649207140498,10.08366857923007,14,7.381962523270686,8.849152546465254,6,12.711737928216133,4.24816482576701,24
