Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
44.200000884,1,44,50000881,map,4.15479455119889,10.200223002717662,0.0,0.0,0.0,0.0,0.0
47.200000944,2,47,150000943,map,4.161870095378997,10.20516048946562,0.0,0.0,0.0,0.0,0.0
50.700001014,3,50,250001005,map,2.4571961258446775,10.297828745608221,0.0,0.0,0.0,0.0,0.0
53.700001074,4,53,450001069,map,3.12247069613844,10.3187392539799,0.0,0.0,0.0,0.0,0.0
56.700001134,5,56,500001130,map,3.7742399918335523,10.309216199596925,0.0,0.0,0.0,0.0,0.0
59.700001194,6,59,650001193,map,4.281376308327262,10.202226802040471,0.0,0.0,0.0,0.0,0.0
63.200001264,7,62,850001257,map,4.281086526588943,10.202574217892149,0.0,0.0,0.0,0.0,0.0
66.200001324,8,66,1320,map,4.203955150231987,10.725359842877705,0.0,0.0,0.0,0.0,0.0
69.200001384,9,69,50001381,map,4.281906410514538,10.206007616947463,0.0,0.0,0.0,0.0,0.0
72.200001444,10,72,150001443,map,4.28200984185352,10.214467302622442,0.0,0.0,0.0,0.0,0.0
76.200001524,11,76,50001521,map,7.1161635740505185,14.20557139242069,0.0,0.0,0.0,0.0,0.0
80.200001604,12,79,750001595,map,7.746970895799832,14.993638732184653,0.0,0.0,0.0,0.0,0.0
83.700001674,13,83,450001669,map,7.684245059417341,15.394224796765771,0.0,0.0,0.0,0.0,0.0
86.700001734,14,86,600001732,map,9.14330136149468,13.590095955522477,0.0,0.0,0.0,0.0,0.0
89.700001794,15,89,650001793,map,4.885119503502058,11.818567105726487,0.0,0.0,0.0,0.0,0.0
93.700001874,16,93,250001865,map,8.922083620056256,15.267527123879265,0.0,0.0,0.0,0.0,0.0
96.700001934,17,96,350001927,map,11.1537647428049,11.515840697178307,0.0,0.0,0.0,0.0,0.0
99.700001994,18,99,450001989,map,11.765244588816893,11.454487889965531,0.0,0.0,0.0,0.0,0.0
102.700002054,19,102,600002052,map,11.349973925673595,10.91618300980709,0.0,0.0,0.0,0.0,0.0
106.200002124,20,105,700002114,map,11.65364584975675,11.012844451539936,0.0,0.0,0.0,0.0,0.0
109.200002184,21,108,800002176,map,10.8525137243663,10.977801849530277,0.0,0.0,0.0,0.0,0.0
112.200002244,22,111,850002237,map,10.051493743029724,10.864831888672281,0.0,0.0,0.0,0.0,0.0
115.200002304,23,115,2300,map,9.211873560873336,10.7200874587919,0.0,0.0,0.0,0.0,0.0
118.200002364,24,118,50002361,map,8.34684670165455,10.615014877057266,0.0,0.0,0.0,0.0,0.0
121.200002424,25,121,50002421,map,7.761590067174814,10.292101871038467,0.0,0.0,0.0,0.0,0.0
124.200002484,26,124,150002483,map,7.302685413326024,9.807869723811562,0.0,0.0,0.0,0.0,0.0
127.700002554,27,127,250002545,map,7.827521564198585,9.5396641174428,0.0,0.0,0.0,0.0,0.0
130.700002614,28,130,350002607,map,8.666270736425911,9.731411653296705,0.0,0.0,0.0,0.0,0.0
133.700002674,29,133,350002667,map,9.617604061160094,9.82185121508211,0.0,0.0,0.0,0.0,0.0
136.700002734,30,136,500002730,map,10.482391174875808,9.915824859416903,0.0,0.0,0.0,0.0,0.0
139.700002794,31,139,650002793,map,11.45876422364927,10.054722967716986,0.0,0.0,0.0,0.0,0.0
143.200002864,32,142,750002855,map,12.317961095763701,10.184859129465847,0.0,0.0,0.0,0.0,0.0
146.200002924,33,145,850002917,map,13.227791855490201,10.338015844712926,0.0,0.0,0.0,0.0,0.0
149.200002984,34,148,950002979,map,12.4208930833328,9.919628923864673,0.0,0.0,0.0,0.0,0.0
152.200003044,35,152,150003043,map,13.856446285549403,10.414811404980696,0.0,0.0,0.0,0.0,0.0
155.700003114,36,155,300003106,map,13.897981795910155,10.438034642268958,0.0,0.0,0.0,0.0,0.0
158.700003174,37,158,450003169,map,13.895042312159664,10.435855917902401,0.0,0.0,0.0,0.0,0.0
161.700003234,38,161,500003230,map,13.89121748096101,10.429415262137049,0.0,0.0,0.0,0.0,0.0
164.700003294,39,164,650003293,map,17.407303995037243,7.233644620157406,0.0,0.0,0.0,0.0,0.0
168.200003364,40,167,800003356,map,18.091803228272916,6.890177766388297,0.0,0.0,0.0,0.0,0.0
171.200003424,41,170,900003418,map,18.156498654719364,6.847643885172555,0.0,0.0,0.0,0.0,0.0
174.200003484,42,174,50003481,map,18.155587584645367,6.848934779025575,0.0,0.0,0.0,0.0,0.0
177.200003544,43,177,200003544,map,18.151702669729964,6.854341026562965,0.0,0.0,0.0,0.0,0.0
180.700003614,44,180,350003607,map,18.15781500413935,6.8470518224085,0.0,0.0,0.0,0.0,0.0
183.700003674,45,183,450003669,map,18.15821892536689,6.846523899837107,0.0,0.0,0.0,0.0,0.0
186.700003734,46,186,550003731,map,18.155154447376006,6.85574045155839,0.0,0.0,0.0,0.0,0.0
189.700003794,47,189,650003793,map,18.15803079030274,6.846731237052504,0.0,0.0,0.0,0.0,0.0
193.200003864,48,192,800003856,map,18.15131600623159,6.85315723791237,0.0,0.0,0.0,0.0,0.0
196.200003924,49,195,950003919,map,18.157944603344305,6.846801236661415,0.0,0.0,0.0,0.0,0.0
199.200003984,50,199,50003981,map,21.642475627880707,3.0078108878478726,0.0,0.0,0.0,0.0,0.0
202.700004054,51,202,200004044,map,20.850822412842255,4.415693109977893,0.0,0.0,0.0,0.0,0.0
205.700004114,52,205,250004105,map,21.953859135914392,2.5043454713644384,0.0,0.0,0.0,0.0,0.0
208.70000417400001,53,208,350004167,map,21.887793165156573,2.9209767865380876,0.0,0.0,0.0,0.0,0.0
211.700004234,54,211,450004229,map,22.925791887866563,1.132597626482965,0.0,0.0,0.0,0.0,0.0
214.700004294,55,214,550004291,map,22.99972146788006,1.0006738895489722,0.0,0.0,0.0,0.0,0.0
218.200004364,56,217,700004354,map,22.99985567664261,1.0007098847649503,0.0,0.0,0.0,0.0,0.0
221.200004424,57,220,800004416,map,22.99968023004187,1.0025675067209936,0.0,0.0,0.0,0.0,0.0
224.200004484,58,223,850004477,map,22.999662567688848,1.00144631846128,0.0,0.0,0.0,0.0,0.0
