Time,data
207.800004156,1
248.400004968,2
325.300006506,3
403.900008078,4
435.50000871,5
445.700008914,6
464.100009282,7
578.50001157,8
685.300013706,9
728.900014578,10
815.650016313,11
858.450017169,12
870.0000174,13
891.250017825,14
900.800018016,15
922.150018443,16
931.850018637,17
953.00001906,18
962.600019252,19
983.950019679,20
993.550019871,21
1014.850020297,22
1024.450020489,23
1045.800020916,24
1055.300021106,25
1076.600021532,26
1086.250021725,27
1107.550022151,28
1117.150022343,29
1138.400022768,30
1148.050022961,31
1169.300023386,32
1178.950023579,33
1200.250024005,34
1209.800024196,35
1231.200024624,36
1240.750024815,37
1262.050025241,38
1271.600025432,39
1292.950025859,40
1302.50002605,41
1323.900026478,42
1333.50002667,43
1354.750027095,44
1364.350027287,45
1385.700027714,46
1395.300027906,47
1416.600028332,48
1426.250028525,49
1447.50002895,50
1457.100029142,51
1478.300029566,52
1488.00002976,53
1509.200030184,54
1518.800030376,55
1540.100030802,56
1549.750030995,57
1571.100031422,58
1580.600031612,59
1601.900032038,60
1611.550032231,61
1632.800032656,62
1642.400032848,63
1663.850033277,64
1673.350033467,65
1694.650033893,66
1704.250034085,67
