episode,map,local_planner,time,done_reason,collision,laser_scan,robot_model,robot_radius,robot_max_speed,robot_lin_vel_x,robot_lin_vel_y,robot_ang_vel,robot_orientation,robot_pos_x,robot_pos_y,action,number_dynamic_obs,form_dynamic_obs,size_dynamic_obs,speed_dynamic_obs,number_static_obs,form_static_obs,num_vertices_static_obs
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,206.5,['None'],False,[nan],burger,0.113,0.22,0.0,0.0,0.0,1.858,48.5,3.0,"[0.0, 0.0, 0.0]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,206.9,['None'],False,[nan],burger,0.113,0.22,0.0,0.0,0.0,1.858,48.5,3.0,"[0.22, 0.0, -0.271]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,207.5,['None'],False,[nan],burger,0.113,0.22,-0.035,0.217,-0.238,1.705,48.471,3.129,"[0.205, 0.0, -0.197]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,208.1,['None'],False,[nan],burger,0.113,0.22,-0.023,0.204,-0.197,1.666,48.466,3.169,"[0.21, 0.0, 0.033]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,208.6,['None'],False,[nan],burger,0.113,0.22,-0.023,0.204,-0.197,1.666,48.466,3.169,"[0.21, 0.0, 0.016]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,209.1,['None'],False,[nan],burger,0.113,0.22,-0.023,0.204,-0.197,1.666,48.466,3.169,"[0.22, 0.0, -0.025]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,209.6,['None'],False,[nan],burger,0.113,0.22,-0.026,0.218,-0.025,1.688,48.434,3.483,"[0.22, 0.0, -0.139]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,210.3,['None'],False,[0.903],burger,0.113,0.22,-0.037,0.217,0.328,1.773,48.413,3.658,"[0.22, 0.0, 0.279]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,210.7,['None'],False,[0.903],burger,0.113,0.22,-0.037,0.217,0.328,1.773,48.413,3.658,"[0.22, 0.0, 0.246]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,211.4,['None'],False,[0.903],burger,0.113,0.22,-0.037,0.217,0.328,1.773,48.413,3.658,"[0.22, 0.0, 0.033]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,211.9,['None'],False,[0.782],burger,0.113,0.22,-0.12,0.185,0.246,2.17,48.294,3.94,"[0.121, 0.0, -0.074]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,212.4,['None'],False,[0.782],burger,0.113,0.22,-0.12,0.185,0.246,2.17,48.294,3.94,"[0.14, 0.0, -0.074]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,212.8,['None'],False,[0.782],burger,0.113,0.22,-0.074,0.119,-0.074,2.12,48.167,4.127,"[0.121, 0.0, -0.074]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,213.2,['None'],False,[0.655],burger,0.113,0.22,-0.074,0.119,-0.074,2.12,48.167,4.127,"[0.134, 0.0, -0.394]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,213.8,['None'],False,[0.655],burger,0.113,0.22,-0.074,0.119,-0.074,2.12,48.167,4.127,"[0.155, 0.0, -0.394]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,214.6,['None'],False,[nan],burger,0.113,0.22,-0.042,0.149,-0.394,1.807,48.097,4.275,"[0.196, 0.0, -0.714]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,215.2,['None'],False,[0.62],burger,0.113,0.22,0.059,0.187,-0.714,1.197,48.105,4.391,"[0.198, 0.0, -0.394]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,215.8,['None'],False,[0.62],burger,0.113,0.22,0.059,0.187,-0.714,1.197,48.105,4.391,"[0.198, 0.0, -0.409]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,216.2,['None'],False,[0.62],burger,0.113,0.22,0.059,0.187,-0.714,1.197,48.105,4.391,"[-0.071, 0.191, -0.394]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,216.7,['None'],False,[0.752],burger,0.113,0.22,0.152,0.126,-0.409,0.65,48.263,4.613,"[-0.097, 0.144, -0.139]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,217.5,['None'],False,[0.752],burger,0.113,0.22,0.152,0.126,-0.409,0.65,48.263,4.613,"[-0.009, 0.144, -0.106]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,218.0,['None'],False,[0.649],burger,0.113,0.22,-0.008,-0.003,-0.106,0.354,48.161,4.56,"[-0.124, 0.0, -0.048]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,218.5,['None'],False,[0.649],burger,0.113,0.22,-0.008,-0.003,-0.106,0.354,48.161,4.56,"[0.127, 0.0, 0.132]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,218.9,['None'],False,[0.634],burger,0.113,0.22,0.119,0.044,0.132,0.363,48.116,4.544,"[0.202, 0.042, 0.452]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,219.5,['None'],False,[0.634],burger,0.113,0.22,0.119,0.044,0.132,0.363,48.116,4.544,"[0.202, 0.042, 0.436]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,220.2,['None'],False,[0.634],burger,0.113,0.22,0.116,0.165,0.469,1.005,48.334,4.715,"[0.151, 0.142, 0.116]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,220.6,['None'],False,[0.845],burger,0.113,0.22,0.116,0.165,0.469,1.005,48.334,4.715,"[0.22, 0.0, 0.247]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,221.3,['None'],False,[0.845],burger,0.113,0.22,0.116,0.165,0.469,1.005,48.334,4.715,"[0.22, 0.0, 0.19]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,221.8,['None'],False,[nan],burger,0.113,0.22,0.052,0.214,0.19,1.351,48.446,4.99,"[0.22, 0.0, 0.14]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,222.3,['None'],False,[nan],burger,0.113,0.22,0.052,0.214,0.19,1.351,48.446,4.99,"[0.22, 0.0, 0.091]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,223.0,['None'],False,[nan],burger,0.113,0.22,0.013,0.22,0.091,1.521,48.482,5.274,"[0.22, 0.0, 0.231]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,223.5,['None'],False,[nan],burger,0.113,0.22,0.013,0.22,0.091,1.521,48.482,5.274,"[0.22, 0.0, 0.149]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,224.0,['None'],False,[nan],burger,0.113,0.22,-0.022,0.219,0.067,1.677,48.478,5.493,"[0.22, 0.0, -0.016]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,224.5,['None'],False,[nan],burger,0.113,0.22,-0.022,0.219,0.067,1.677,48.478,5.493,"[0.22, 0.0, 0.501]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,224.9,['None'],False,[nan],burger,0.113,0.22,-0.022,0.219,0.067,1.677,48.478,5.493,"[0.22, 0.0, 0.403]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,225.6,['None'],False,[nan],burger,0.113,0.22,-0.083,0.204,0.403,1.998,48.427,5.751,"[0.174, 0.0, -0.04]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,226.4,['None'],False,[nan],burger,0.113,0.22,-0.083,0.204,0.403,1.998,48.427,5.751,"[0.165, 0.0, -0.36]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,227.0,['None'],False,[nan],burger,0.113,0.22,-0.053,0.156,-0.36,1.864,48.267,6.066,"[0.145, 0.0, -0.36]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,227.5,['None'],False,[nan],burger,0.113,0.22,-0.053,0.156,-0.36,1.864,48.267,6.066,"[0.145, 0.151, -0.212]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,227.9,['None'],False,[nan],burger,0.113,0.22,-0.053,0.156,-0.36,1.864,48.267,6.066,"[0.151, 0.144, -0.106]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,228.7,['None'],False,[nan],burger,0.113,0.22,0.003,0.15,-0.106,1.542,48.247,6.24,"[0.151, 0.144, -0.04]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,229.1,['None'],False,[nan],burger,0.113,0.22,0.003,0.15,-0.106,1.542,48.247,6.24,"[0.127, 0.15, 0.067]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,229.9,['None'],False,[nan],burger,0.113,0.22,0.008,0.127,-0.262,1.482,48.259,6.441,"[0.151, 0.15, -0.229]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,230.5,['None'],False,[nan],burger,0.113,0.22,0.008,0.127,-0.262,1.482,48.259,6.441,"[0.151, 0.15, -0.016]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,230.9,['None'],False,[nan],burger,0.113,0.22,0.008,0.127,-0.262,1.482,48.259,6.441,"[0.151, 0.147, 0.091]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,231.6,['None'],False,[nan],burger,0.113,0.22,0.048,0.143,0.091,1.258,48.322,6.677,"[0.151, 0.147, 0.075]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,232.3,['None'],False,[nan],burger,0.113,0.22,0.048,0.143,0.091,1.258,48.322,6.677,"[0.197, 0.056, 0.296]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,232.7,['None'],False,[nan],burger,0.113,0.22,0.012,0.15,0.329,1.526,48.368,6.884,"[0.197, 0.056, 0.313]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,233.1,['None'],False,[nan],burger,0.113,0.22,0.009,0.197,0.313,1.557,48.369,6.903,"[0.151, 0.15, 0.337]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,233.5,['None'],False,[nan],burger,0.113,0.22,0.009,0.197,0.313,1.557,48.369,6.903,"[0.151, 0.15, 0.19]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,234.2,['None'],False,[nan],burger,0.113,0.22,-0.037,0.146,0.19,1.84,48.349,7.07,"[0.151, 0.15, 0.222]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,234.6,['None'],False,[nan],burger,0.113,0.22,-0.037,0.146,0.19,1.84,48.349,7.07,"[0.165, 0.145, -0.065]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,235.2,['None'],False,[nan],burger,0.113,0.22,-0.068,0.15,-0.098,1.989,48.281,7.243,"[0.165, 0.145, -0.098]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,235.6,['None'],False,[nan],burger,0.113,0.22,-0.068,0.15,-0.098,1.989,48.281,7.243,"[0.142, 0.151, -0.024]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,236.2,['None'],False,[nan],burger,0.113,0.22,-0.068,0.15,-0.098,1.989,48.281,7.243,"[0.142, 0.151, -0.04]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,236.6,['None'],False,[nan],burger,0.113,0.22,-0.048,0.134,-0.04,1.908,48.204,7.441,"[0.142, 0.151, -0.007]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,237.1,['None'],False,[nan],burger,0.113,0.22,-0.048,0.134,-0.04,1.908,48.204,7.441,"[0.158, 0.134, 0.0]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,237.6,['None'],False,[nan],burger,0.113,0.22,-0.052,0.149,0.149,1.924,48.151,7.597,"[0.156, 0.15, 0.075]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,238.3,['None'],False,[nan],burger,0.113,0.22,-0.052,0.149,0.149,1.924,48.151,7.597,"[0.154, 0.149, 0.173]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,238.9,['None'],False,[nan],burger,0.113,0.22,-0.072,0.136,0.173,2.075,48.083,7.752,"[0.157, 0.136, 0.132]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,239.7,['None'],False,[nan],burger,0.113,0.22,-0.088,0.13,0.099,2.174,48.025,7.845,"[0.143, 0.131, 0.124]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,240.2,['None'],False,[nan],burger,0.113,0.22,-0.088,0.13,0.099,2.174,48.025,7.845,"[0.162, 0.13, 0.255]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,240.6,['None'],False,[nan],burger,0.113,0.22,-0.103,0.125,0.075,2.266,47.942,7.955,"[0.162, 0.13, 0.403]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,241.1,['None'],False,[nan],burger,0.113,0.22,-0.103,0.125,0.075,2.266,47.942,7.955,"[0.128, 0.125, 0.149]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,241.8,['None'],False,[nan],burger,0.113,0.22,-0.117,0.089,0.198,2.508,47.841,8.053,"[0.133, 0.089, 0.206]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,242.5,['None'],False,[nan],burger,0.113,0.22,-0.119,0.06,0.206,2.694,47.713,8.132,"[0.133, 0.089, 0.157]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,242.9,['None'],False,[nan],burger,0.113,0.22,-0.119,0.06,0.206,2.694,47.713,8.132,"[0.131, 0.06, 0.132]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,243.3,['None'],False,[nan],burger,0.113,0.22,-0.119,0.06,0.206,2.694,47.713,8.132,"[0.131, 0.06, -0.016]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,243.8,['None'],False,[nan],burger,0.113,0.22,-0.126,0.035,-0.016,2.866,47.514,8.201,"[0.131, 0.06, -0.114]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,244.3,['None'],False,[nan],burger,0.113,0.22,-0.126,0.035,-0.016,2.866,47.514,8.201,"[0.124, 0.035, 0.009]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,245.1,['None'],False,[nan],burger,0.113,0.22,-0.126,0.035,-0.016,2.866,47.514,8.201,"[0.124, 0.035, 0.288]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,245.6,['None'],False,[nan],burger,0.113,0.22,-0.126,0.035,-0.016,2.866,47.514,8.201,"[0.124, 0.035, 0.239]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,246.1,['None'],False,[1.28],burger,0.113,0.22,-0.121,0.026,0.239,2.954,47.285,8.273,"[0.13, 0.029, 0.198]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,246.6,['None'],False,[1.281],burger,0.113,0.22,-0.121,0.026,0.239,2.954,47.285,8.273,"[0.129, 0.026, -0.081]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,247.2,['None'],False,[1.281],burger,0.113,0.22,-0.129,-0.001,-0.081,-3.139,47.147,8.282,"[0.129, 0.0, -0.081]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,247.7,['None'],False,[1.283],burger,0.113,0.22,-0.12,0.015,-0.385,2.98,47.041,8.287,"[0.121, 0.0, -0.352]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
0,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,248.6,['None'],False,[1.291],burger,0.113,0.22,-0.119,0.019,-0.352,2.945,47.029,8.289,"[0.131, 0.019, -0.311]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
