Time,data
61.900001238,1
189.100003782,2
318.900006378,3
446.400008928,4
575.200011504,5
704.00001408,6
827.800016556,7
953.900019078,8
1078.300021566,9
1205.300024106,10
1332.550026651,11
1459.50002919,12
1587.750031755,13
1712.750034255,14
1855.50003711,15
1979.600039592,16
2107.50004215,17
2234.250044685,18
2359.650047193,19
2488.300049766,20
2615.900052318,21
2743.400054868,22
2868.850057377,23
2993.50005987,24
3120.700062414,25
3250.600065012,26
3393.50006787,27
3523.850070477,28
3651.400073028,29
3794.600075892,30
