Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
207.450004149,1,207,4140,map,4.577130145336409,8.867006470158948,0.0,0.0,0.0,0.0,0.0
210.450004209,2,210,50004201,map,5.598065399383324,8.018364375335981,0.0,0.0,0.0,0.0,0.0
213.450004269,3,213,200004264,map,5.879442814219678,7.297043370904715,0.0,0.0,0.0,0.0,0.0
216.450004329,4,216,250004325,map,6.405739741947401,6.6297390089796515,0.0,0.0,0.0,0.0,0.0
219.450004389,5,219,300004386,map,7.264612948693933,6.311438787836781,0.0,0.0,0.0,0.0,0.0
222.450004449,6,222,400004448,map,8.129010473241816,6.135172828774356,0.0,0.0,0.0,0.0,0.0
225.950004519,7,225,500004510,map,9.047647154773982,5.8912807117114045,0.0,0.0,0.0,0.0,0.0
228.950004579,8,228,650004573,map,9.947378281994773,5.858942427276229,0.0,0.0,0.0,0.0,0.0
231.950004639,9,231,700004634,map,10.278243478207576,6.461570853404902,0.0,0.0,0.0,0.0,0.0
234.950004699,10,234,800004696,map,11.102954198291684,6.374568285794349,0.0,0.0,0.0,0.0,0.0
237.950004759,11,237,900004758,map,11.938653219942177,6.026589375027133,0.0,0.0,0.0,0.0,0.0
241.450004829,12,241,4820,map,12.780246113888069,5.63098296700677,0.0,0.0,0.0,0.0,0.0
244.450004889,13,244,100004882,map,13.643511367998002,5.226025536986762,0.0,0.0,0.0,0.0,0.0
247.450004949,14,247,200004944,map,14.496798204623742,4.842911938320351,0.0,0.0,0.0,0.0,0.0
250.450005009,15,250,250005005,map,14.207134814364114,5.015552242102848,0.0,0.0,0.0,0.0,0.0
253.450005069,16,253,300005066,map,16.164220462276006,4.385300715389223,0.0,0.0,0.0,0.0,0.0
256.450005129,17,256,400005128,map,16.73712583235104,4.644197125419118,0.0,0.0,0.0,0.0,0.0
259.950005199,18,259,450005189,map,17.491453129479247,4.142129018549174,0.0,0.0,0.0,0.0,0.0
262.950005259,19,262,550005251,map,18.14486026357151,3.586866913398678,0.0,0.0,0.0,0.0,0.0
265.950005319,20,265,550005311,map,18.41511652625124,3.167873000687581,0.0,0.0,0.0,0.0,0.0
269.450005389,21,269,100005382,map,17.037195287683602,2.913240188511315,0.0,0.0,0.0,0.0,0.0
272.450005449,22,272,200005444,map,17.033906409400515,2.9138866594546085,0.0,0.0,0.0,0.0,0.0
275.450005509,23,275,300005506,map,17.02508472518308,2.9191486848583104,0.0,0.0,0.0,0.0,0.0
278.450005569,24,278,400005568,map,17.039198173250824,2.91149908637081,0.0,0.0,0.0,0.0,0.0
281.450005629,25,281,450005629,map,17.038264996948286,2.9113268666277463,0.0,0.0,0.0,0.0,0.0
284.950005699,26,284,550005691,map,17.031837199034563,2.9074868677544288,0.0,0.0,0.0,0.0,0.0
287.950005759,27,287,650005753,map,17.02740933001205,2.8982563630598905,0.0,0.0,0.0,0.0,0.0
290.950005819,28,290,750005815,map,21.330291725596478,1.3196689313579255,0.0,0.0,0.0,0.0,0.0
293.950005879,29,293,850005877,map,22.188807207863906,1.2084845278946648,0.0,0.0,0.0,0.0,0.0
296.950005939,30,296,950005939,map,22.936383293258338,1.0227772406612705,0.0,0.0,0.0,0.0,0.0
300.450006009,31,299,950005999,map,22.99692504784991,1.000958569009327,0.0,0.0,0.0,0.0,0.0
303.450006069,32,303,50006061,map,22.99526056926926,1.0018871670855978,0.0,0.0,0.0,0.0,0.0
306.450006129,33,306,100006122,map,22.998973378124504,1.0002128887041077,0.0,0.0,0.0,0.0,0.0
309.450006189,34,309,150006183,map,22.996265264518666,1.0022991369046572,0.0,0.0,0.0,0.0,0.0
313.950006279,35,313,450006269,map,2.1490737777471893,9.964517049888787,0.0,0.0,0.0,0.0,0.0
316.950006339,36,316,550006331,map,3.027100244624615,9.665002840498879,0.0,0.0,0.0,0.0,0.0
319.950006399,37,319,650006393,map,3.869864476102789,9.27524014065884,0.0,0.0,0.0,0.0,0.0
322.950006459,38,322,800006456,map,4.777230928626134,8.966602516256936,0.0,0.0,0.0,0.0,0.0
325.950006519,39,325,950006519,map,5.636444731083732,8.857557633980669,0.0,0.0,0.0,0.0,0.0
329.450006589,40,329,50006581,map,5.194378016943422,9.877130340303637,0.0,0.0,0.0,0.0,0.0
332.450006649,41,332,150006643,map,6.935843767921165,9.469825752761095,0.0,0.0,0.0,0.0,0.0
335.450006709,42,335,250006705,map,7.320243520873824,10.060423089349195,0.0,0.0,0.0,0.0,0.0
338.450006769,43,338,300006766,map,7.946104591181408,9.54061623902011,0.0,0.0,0.0,0.0,0.0
341.450006829,44,341,400006828,map,8.334500745672491,8.754244770156177,0.0,0.0,0.0,0.0,0.0
344.950006899,45,344,550006891,map,8.711316973652426,8.0021146074628,0.0,0.0,0.0,0.0,0.0
347.950006959,46,347,700006954,map,9.156701242855128,7.260009388131797,0.0,0.0,0.0,0.0,0.0
350.950007019,47,350,800007016,map,9.994510154483038,6.871031499110888,0.0,0.0,0.0,0.0,0.0
353.950007079,48,353,950007079,map,10.830193978022937,6.538955452902841,0.0,0.0,0.0,0.0,0.0
357.450007149,49,357,7140,map,11.713858372372869,6.16678317331905,0.0,0.0,0.0,0.0,0.0
360.450007209,50,360,150007203,map,12.57735865988342,5.747817435626718,0.0,0.0,0.0,0.0,0.0
363.450007269,51,363,300007266,map,13.40877180257536,5.345556410216725,0.0,0.0,0.0,0.0,0.0
366.450007329,52,366,350007327,map,14.224695663190115,4.952302455238234,0.0,0.0,0.0,0.0,0.0
369.950007399,53,369,450007389,map,15.055132202033118,4.607293202486149,0.0,0.0,0.0,0.0,0.0
372.950007459,54,372,550007451,map,15.971707888424026,4.2914671823162465,0.0,0.0,0.0,0.0,0.0
375.950007519,55,375,700007514,map,16.400597913355064,4.690824024247313,0.0,0.0,0.0,0.0,0.0
378.950007579,56,378,750007575,map,17.159630246248362,4.454938110485998,0.0,0.0,0.0,0.0,0.0
381.950007639,57,381,900007638,map,17.83167894798447,3.8947796475615983,0.0,0.0,0.0,0.0,0.0
385.450007709,58,385,50007701,map,18.415054678687923,3.3842019593095984,0.0,0.0,0.0,0.0,0.0
388.450007769,59,388,150007763,map,18.317408978031096,2.913939297607277,0.0,0.0,0.0,0.0,0.0
391.450007829,60,391,250007825,map,18.905223906285016,2.4315856165696283,0.0,0.0,0.0,0.0,0.0
394.950007899,61,394,850007897,map,17.002680835090466,4.635059852449723,0.0,0.0,0.0,0.0,0.0
398.450007969,62,397,950007959,map,17.185095310034335,4.854109136671392,0.0,0.0,0.0,0.0,0.0
401.450008029,63,401,8020,map,17.11911560233761,4.830310490076139,0.0,0.0,0.0,0.0,0.0
404.450008089,64,404,50008081,map,17.18523103543577,4.853694363468752,0.0,0.0,0.0,0.0,0.0
407.450008149,65,407,150008143,map,17.185689050010243,4.853578571494844,0.0,0.0,0.0,0.0,0.0
410.450008209,66,410,250008205,map,19.972333349512965,3.738349521357293,0.0,0.0,0.0,0.0,0.0
413.450008269,67,413,300008266,map,19.9693167048588,3.736244164651982,0.0,0.0,0.0,0.0,0.0
416.450008329,68,416,350008327,map,19.971636734145825,3.736973288293001,0.0,0.0,0.0,0.0,0.0
419.450008389,69,419,400008388,map,22.99414621064494,1.0025260677253254,0.0,0.0,0.0,0.0,0.0
422.950008459,70,422,500008450,map,22.99866117792112,1.0004865311904747,0.0,0.0,0.0,0.0,0.0
425.950008519,71,425,650008513,map,22.995796711782038,1.0021765858726128,0.0,0.0,0.0,0.0,0.0
428.950008579,72,428,650008573,map,22.999628858466686,1.0002887140955805,0.0,0.0,0.0,0.0,0.0
431.950008639,73,431,750008635,map,1.4838808008481341,10.165417735722423,0.0,0.0,0.0,0.0,0.0
434.450008689,74,434,8680,map,2.037280523652879,9.807690943486463,0.0,0.0,0.0,0.0,0.0
437.450008749,75,437,50008741,map,2.8242162034179357,9.335765744216548,0.0,0.0,0.0,0.0,0.0
