Time,data
1612095356.6133575,1
1612095360.1291032,2
1612095365.9564476,3
1612095373.7881846,4
1612095377.3010633,5
1612095390.8451793,6
1612095394.3650613,7
1612095400.205122,8
1612095408.022231,9
1612095411.5572119,10
1612095415.7570934,11
1612095425.2130651,12
1612095428.6882126,13
1612095434.569059,14
1612095442.3553922,15
1612095445.8770432,16
1612095450.089131,17
1612095459.4870946,18
1612095463.0692427,19
1612095468.9252274,20
1612095476.6891582,21
1612095480.2571473,22
1612095484.4173198,23
1612095493.8611684,24
1612095497.3332677,25
1612095503.2239604,26
1612095511.0532992,27
1612095514.565023,28
1612095518.689041,29
1612095528.193947,30
1612095531.7131426,31
1612095535.8222845,32
1612095537.5450308,33
1612095545.301118,34
1612095548.821252,35
1612095553.025048,36
1612095562.3090985,37
1612095565.8650079,38
1612095570.0729446,39
1612095571.7411423,40
1612095579.4885192,41
1612095582.997021,42
1612095587.201132,43
1612095596.6410158,44
1612095600.1212752,45
1612095606.0329947,46
1612095613.7969704,47
1612095617.3056505,48
1612095630.9011543,49
1612095634.429169,50
1612095640.3410575,51
1612095648.0884354,52
1612095651.6291077,53
1612095655.8010764,54
1612095665.225027,55
1612095668.7650774,56
1612095674.6410103,57
1612095682.4209146,58
1612095685.9415483,59
1612095690.1404428,60
1612095699.597146,61
1612095703.0971835,62
1612095708.933026,63
1612095716.581019,64
1612095720.0891094,65
1612095733.7969913,66
1612095737.2572374,67
1612095743.1970358,68
1612095750.9210854,69
1612095754.409093,70
1612095758.6174188,71
1612095768.0610461,72
1612095771.5690424,73
1612095775.7410583,74
1612095777.42221,75
1612095785.1971033,76
1612095788.6690388,77
1612095792.8553212,78
1612095802.3931656,79
1612095805.8969545,80
1612095811.7650898,81
1612095819.506589,82
1612095823.0210383,83
1612095827.2089474,84
1612095836.6450305,85
1612095840.1890848,86
1612095844.4009905,87
1612095846.0690413,88
1612095853.832991,89
1612095857.3220139,90
1612095861.5611818,91
