Time,data
84.050001681,1
95.450001909,2
135.050002701,3
146.700002934,4
186.450003729,5
198.050003961,6
237.650004753,7
249.050004981,8
288.900005778,9
300.400006008,10
340.200006804,11
351.700007034,12
391.450007829,13
402.800008056,14
442.50000885,15
454.200009084,16
493.50000987,17
505.0000101,18
544.950010899,19
556.550011131,20
596.200011924,21
607.700012154,22
647.550012951,23
659.150013183,24
698.700013974,25
710.200014204,26
749.900014998,27
761.600015232,28
801.050016021,29
812.650016253,30
852.50001705,31
864.050017281,32
904.00001808,33
915.550018311,34
955.450019109,35
966.950019339,36
1006.650020133,37
1018.100020362,38
1057.650021153,39
1069.200021384,40
1109.00002218,41
1120.450022409,42
1160.550023211,43
1172.100023442,44
1211.700024234,45
1223.100024462,46
1263.150025263,47
1274.50002549,48
1314.250026285,49
1325.800026516,50
1365.50002731,51
1377.050027541,52
1416.900028338,53
1428.650028573,54
1468.350029367,55
1479.900029598,56
1519.900030398,57
1531.250030625,58
1570.900031418,59
1582.300031646,60
