Time,data
80.850001617,1
90.600001812,2
134.600002692,3
144.600002892,4
188.250003765,5
198.200003964,6
241.900004838,7
251.900005038,8
295.50000591,9
305.400006108,10
349.400006988,11
359.300007186,12
403.150008063,13
413.200008264,14
457.150009143,15
467.100009342,16
510.550010211,17
520.600010412,18
564.400011288,19
574.50001149,20
618.250012365,21
628.100012562,22
671.950013439,23
681.800013636,24
725.700014514,25
735.750014715,26
779.700015594,27
789.650015793,28
833.350016667,29
843.400016868,30
886.800017736,31
896.800017936,32
940.450018809,33
950.600019012,34
994.100019882,35
1004.250020085,36
1048.100020962,37
1058.100021162,38
1101.900022038,39
1111.950022239,40
1155.750023115,41
1165.700023314,42
1209.800024196,43
1219.650024393,44
1263.400025268,45
1273.350025467,46
1317.350026347,47
1327.450026549,48
1370.600027412,49
1380.750027615,50
1424.600028492,51
1434.750028695,52
1478.300029566,53
1488.250029765,54
1531.800030636,55
1541.800030836,56
1585.950031719,57
1595.800031916,58
1639.600032792,59
1649.300032986,60
