Time,data
205.100004102,1
365.400007308,2
533.750010675,3
699.050013981,4
859.100017182,5
1018.450020369,6
1184.050023681,7
1395.900027918,8
1559.700031194,9
1730.700034614,10
1912.700038254,11
2084.700041694,12
