Time,data
310.600006212,1
435.200008704,2
456.750009135,3
574.850011497,4
616.100012322,5
660.50001321,6
745.150014903,7
783.850015677,8
806.900016138,9
967.800019356,10
988.750019775,11
1021.00002042,12
1107.650022153,13
1146.150022923,14
1168.00002336,15
1200.600024012,16
1221.400024428,17
1358.600027172,18
1379.600027592,19
1411.900028238,20
1500.400030008,21
1566.700031334,22
1655.050033101,23
1693.750033875,24
1715.400034308,25
1748.400034968,26
1845.0000369,27
1883.650037673,28
1905.700038114,29
1940.650038813,30
2029.700040594,31
2068.00004136,32
2090.50004181,33
2108.50004217,34
2146.250042925,35
2243.100044862,36
2281.600045632,37
2303.750046075,38
2337.950046759,39
2426.750048535,40
2465.050049301,41
2487.550049751,42
2533.600050672,43
2625.300052506,44
2663.300053266,45
2685.700053714,46
2703.600054072,47
2749.900054998,48
2836.200056724,49
2874.900057498,50
2896.800057936,51
2931.700058634,52
3059.100061182,53
3080.350061607,54
3112.950062259,55
3201.800064036,56
3240.400064808,57
3262.50006525,58
3297.550065951,59
3387.900067758,60
3426.250068525,61
3448.750068975,62
3476.00006952,63
3510.350070207,64
3596.800071936,65
3635.450072709,66
3657.700073154,67
3675.800073516,68
3792.900075858,69
3831.750076635,70
3854.100077082,71
3871.700077434,72
3910.50007821,73
4040.300080806,74
4061.550081231,75
4094.00008188,76
4248.600084972,77
4337.450086749,78
4376.00008752,79
4397.800087956,80
4431.200088624,81
4519.050090381,82
4557.200091144,83
4579.50009159,84
4615.0000923,85
4702.200094044,86
4740.800094816,87
4763.050095261,88
4798.300095966,89
4885.200097704,90
4923.800098476,91
4945.800098916,92
4979.800099596,93
5066.700101334,94
5104.900102098,95
5126.700102534,96
5160.250103205,97
5248.650104973,98
5287.00010574,99
5308.700106174,100
5341.100106822,101
5496.900109938,102
5622.950112459,103
5644.450112889,104
5676.850113537,105
