Time,data
61.200001224,1
64.650001293,2
98.250001965,3
129.900002598,4
135.900002718,5
180.300003606,6
250.700005014,7
307.300006146,8
336.50000673,9
401.50000803,10
459.00000918,11
548.700010974,12
609.100012182,13
630.250012605,14
696.800013936,15
717.250014345,16
759.950015199,17
781.900015638,18
850.900017018,19
907.900018158,20
939.50001879,21
1010.300020206,22
1067.00002134,23
1096.450021929,24
1161.900023238,25
1172.300023446,26
1240.550024811,27
1284.700025694,28
1313.300026266,29
1373.250027465,30
1430.200028604,31
1454.700029094,32
1493.550029871,33
1528.550030571,34
1585.900031718,35
1607.100032142,36
1675.600033512,37
1732.950034659,38
1826.400036528,39
1882.600037652,40
1954.900039098,41
2013.00004026,42
2042.750040855,43
2073.600041472,44
2111.650042233,45
2168.850043377,46
2260.400045208,47
2322.200046444,48
2344.00004688,49
2397.250047945,50
2454.200049084,51
2478.200049564,52
2512.450050249,53
2547.400050948,54
2602.100052042,55
2632.900052658,56
2703.250054065,57
2759.900055198,58
2789.550055791,59
2821.700056434,60
2855.800057116,61
2912.200058244,62
2941.600058832,63
2974.50005949,64
3008.550060171,65
3064.550061291,66
3086.200061724,67
3122.200062444,68
3156.800063136,69
3287.750065755,70
3329.300066586,71
3361.200067224,72
3395.400067908,73
3432.400068648,74
3464.350069287,75
3506.750070135,76
3522.600070452,77
3577.00007154,78
3636.200072724,79
3657.350073147,80
3727.800074556,81
3785.700075714,82
3816.050076321,83
3850.000077,84
3883.650077673,85
3940.700078814,86
3962.00007924,87
4027.750080555,88
4084.00008168,89
4114.550082291,90
4176.600083532,91
4236.400084728,92
4267.550085351,93
4335.800086716,94
4394.450087889,95
4418.50008837,96
4457.00008914,97
4491.450089829,98
4605.050092101,99
4619.300092386,100
4665.650093313,101
4682.300093646,102
4695.50009391,103
4706.150094123,104
4710.200094204,105
4720.750094415,106
4749.900094998,107
4767.400095348,108
4775.250095505,109
4810.300096206,110
4833.850096677,111
4867.100097342,112
4901.50009803,113
4905.200098104,114
4923.300098466,115
4937.750098755,116
4957.200099144,117
4968.00009936,118
4971.350099427,119
4984.50009969,120
5007.600100152,121
5028.400100568,122
5043.00010086,123
5104.250102085,124
5113.400102268,125
5130.150102603,126
5169.850103397,127
5195.600103912,128
5209.250104185,129
