Time,data
116.300002326,1
170.0000034,2
223.100004462,3
277.00000554,4
330.800006616,5
384.800007696,6
438.250008765,7
492.150009843,8
547.300010946,9
599.50001199,10
653.350013067,11
708.650014173,12
761.00001522,13
814.900016298,14
868.200017364,15
921.900018438,16
975.700019514,17
1029.50002059,18
1083.350021667,19
1137.250022745,20
1190.950023819,21
1246.450024929,22
1298.950025979,23
1352.250027045,24
1406.350028127,25
1459.950029199,26
1513.50003027,27
1567.400031348,28
1620.800032416,29
