episode,nearest distance for adult,nearest distance for child,nearest distance for elder,reward,done_reason
1.0,1.8762158679005068,4.274634657737014,0.6806703477219199,4.20083,2.0
2.0,1.6928293920852935,3.479481697811588,0.8887801935542704,8.01274,2.0
3.0,0.8672962776638518,1.243716288963583,6.032000576871458,4.789530000000001,2.0
4.0,2.8965076883149843,3.1207983246969655,1.1504176978740588,7.140280000000001,2.0
5.0,1.2694290735988125,3.564700352317537,1.8590920565201825,4.750439999999999,2.0
6.0,3.4576915743171517,1.1842206428374715,0.9143022449024171,8.649260000000002,2.0
7.0,2.9792079857836593,1.5310664998306391,1.4992332398657664,7.93993,2.0
8.0,7.071652767969426,0.6448378426762669,5.2753675292028985,-4.15,1.0
9.0,3.9398391969788715,8.227264162018493,2.2162771978959936,5.73806,2.0
10.0,4.1190956728062105,0.9896040735724485,0.931478323180456,7.1857500000000005,2.0
11.0,0.8044429522421761,0.9169250410252527,1.4217506097798727,8.708440000000003,2.0
12.0,4.857063867791001,0.59648527942296,4.657429449633878,-0.4378599999999997,1.0
13.0,5.525884543833857,4.491926827453011,0.8366559639862866,6.371320000000002,2.0
14.0,3.244812292494313,1.1711765280791817,0.793009968407763,6.74087999999999,2.0
15.0,1.8334435377596863,0.7472936867976183,3.464913635485036,-1.4024099999999988,1.0
16.0,2.89438487217868,1.4689075106975136,2.8852001814352546,4.497859999999999,2.0
17.0,3.976316837560313,3.3348073851409117,1.117510576481448,5.58125,2.0
18.0,1.8481490113069994,3.0834334776674286,1.3708631026298181,6.49755,2.0
19.0,1.885555717282457,0.6686562381097427,5.2556787940807626,-2.4809400000000004,1.0
20.0,0.18338400026612245,2.5092879998363498,11.078603026426144,-4.15,1.0
21.0,1.8417965691028144,7.8667291152423475,0.6024217123340354,-4.15,1.0
22.0,0.1759448467499311,1.815718930856964,7.292559098476674,-4.15,1.0
23.0,2.355791854684604,0.5295926947651023,2.4604171399653825,-1.8938499999999996,1.0
24.0,5.1660678467783185,2.9713739580651994,2.023111692256614,-4.15,1.0
25.0,1.792465974084398,2.3642728678207754,1.2356241169881217,6.800109999999995,2.0
26.0,0.7381852388740493,3.0846069286249644,6.448486009869606,-3.29623,1.0
