episode,nearest distance for adult,nearest distance for child,nearest distance for elder,reward,done_reason
1.0,4.204228735808351,3.4854739297462105,5.197210298519449,5.634680000000001,2.0
2.0,0.6031318349216219,1.4962381378296914,1.1649375331454825,4.540516290841749,2.0
3.0,0.6960211792828093,4.062783613497206,2.7609473405734364,5.444795269542139,2.0
4.0,1.8209455181409804,1.8921905939372523,3.5514200930028794,7.9014500000000005,2.0
5.0,1.209181987091527,1.7456327184588873,7.192471300319853,4.02206,2.0
6.0,0.9596589426223994,2.361874261023623,2.252005423372765,5.327385896045213,2.0
7.0,1.8575014320259282,1.893119011132817,5.574249896565069,6.12824,2.0
8.0,1.3795518496787427,4.858619492113163,3.6662685578550764,8.846030000000003,2.0
9.0,6.961681050296795,0.8386228019946387,0.692057745662745,0.3083371325202684,2.0
10.0,1.2255110102183728,2.1878404701848257,3.6935581519027876,5.507820000000001,2.0
11.0,7.017163774867024,2.6204774980414967,0.6039667663326731,-4.29574684730616,1.0
12.0,3.744606177605079,2.2992466293434393,8.895547777247085,4.31321,2.0
13.0,1.6833725002948658,1.9408501329814805,2.567980374406921,5.65652,2.0
14.0,2.7194081702139314,3.3396815947336105,2.7127033778758816,5.07523,2.0
15.0,1.2124221182715926,2.863074850634713,1.5364074926501305,5.575709999999992,2.0
16.0,3.562423967627649,4.342509358026918,4.176247584975305,5.802740000000001,2.0
17.0,2.476078408142724,1.807809116793975,2.8780991114159837,8.626150000000004,2.0
18.0,3.713329885888529,3.3816606297999074,2.5780092408894024,-4.61591,1.0
19.0,2.9844665960082213,1.1083127111055566,3.8922839358294614,6.005469010973543,2.0
20.0,3.9467528681356097,1.6801077059110028,4.288775940316363,5.162520000000002,2.0
21.0,1.0424912948941152,1.9236476570387966,5.053398685283899,5.326000000000002,2.0
22.0,1.6424815566945286,2.3095636512060373,1.0774621269099223,5.504606941072231,2.0
23.0,0.7313456001168596,7.429710392313878,4.787239140248186,3.304187953682777,2.0
24.0,3.127549200935312,3.0567456392165266,3.679248503994634,6.126299999999999,2.0
25.0,1.791363602197606,3.1769617153691128,2.2470655836433044,6.01879,2.0
26.0,3.916894460099978,2.482664499595579,0.9699930263913968,-0.6308512193104372,2.0
27.0,1.3530293035297016,4.251114019689653,1.0295794331855714,5.877996715772543,2.0
28.0,6.38346320401683,1.2156159557743413,8.67060955647077,7.52958,2.0
29.0,7.318984688048732,5.422808863271798,2.7713682275358766,4.74888,2.0
30.0,5.226631272906459,1.4675702265568502,2.1958321623398263,5.794279999999999,2.0
31.0,8.468500141767125,0.5396223959107622,6.053577043645229,-4.934476374530073,1.0
32.0,1.636281034023055,0.927507009298138,1.9003238800317774,6.018769369867627,2.0
33.0,5.1970817923178485,1.9092880737799316,4.434650444597213,4.6057,2.0
34.0,1.658586170351169,2.5605705400457186,7.044729696012912,8.34336,2.0
35.0,1.4926071081159031,1.5751888882107843,1.7504215843725628,5.672130000000006,2.0
36.0,1.913228780324324,3.4948627549407503,2.0726249276061233,8.55482,2.0
37.0,3.144485077395595,3.0617724233837795,6.3961040682969115,4.5573999999999995,2.0
38.0,0.8773820466375123,1.9007624549724598,3.074999568956835,4.987822065303936,2.0
39.0,2.0731188088865586,1.8745767513764298,1.581540833082508,5.158570000000002,2.0
40.0,2.8759318952831383,3.0987232582429094,2.0927885293865702,5.88709,2.0
41.0,3.1363769824701127,2.146298798867834,4.201130915427285,7.710470000000003,2.0
42.0,4.109877777500361,3.974404714214774,3.3049947388761725,-4.15,1.0
43.0,0.50092365536587,3.3496009578917065,2.002903126522843,-4.999312811924565,1.0
44.0,1.4311136914483926,0.8993125142515276,3.1853320337512154,7.161315613185851,2.0
45.0,2.8639135866279144,2.834970532572807,4.094099380560747,5.579930000000001,2.0
46.0,1.7963413792218677,2.0642541304556343,3.2682291502681977,8.347730000000004,2.0
47.0,4.334941742400142,1.892877574575595,2.961649344516393,6.991910000000002,2.0
48.0,5.469840927660664,3.6492206534803238,4.468046976165701,4.3011800000000004,2.0
49.0,3.716163988824982,0.8043394705744442,2.8278729370703313,3.369658802204633,2.0
50.0,2.1387097093718834,1.354613054599166,1.0204588137479842,3.4873716918574638,2.0
51.0,3.607851012178412,1.182888780165887,1.4538687197422124,4.968974016663889,2.0
