episode,nearest distance for adult,nearest distance for child,nearest distance for elder,reward,done_reason
1.0,1.7962079203619323,0.6549505625275731,1.2577680667923627,8.021827876682801,2.0
2.0,1.864587214553701,2.0395073075611143,4.155950628943918,5.756460000000001,2.0
3.0,0.6815087673388935,0.6538124894656314,6.0244101961966035,5.541648503563133,2.0
4.0,0.9309382664143685,1.6690293850686193,1.7019080321348383,7.059879127005002,2.0
5.0,1.3680728426971183,1.3259320156078445,1.7708752751537853,7.602990000000005,2.0
6.0,1.7132595102894004,1.5621949596754021,2.651792655409814,4.633970000000001,2.0
7.0,0.7503811459121434,7.621940105515512,3.896382435142371,-3.3076713403711127,1.0
8.0,4.043356349286138,1.6858445601703766,0.8317907591393373,6.431699999999999,2.0
9.0,7.969411765675872,3.705725775496887,4.012105206297497,-4.15,1.0
10.0,5.133015731312015,4.709409425049237,1.95077529633329,4.935029999999999,2.0
11.0,4.7018507992605,1.6129058215475223,1.4467570281032924,7.431008484483739,2.0
12.0,3.0187589195011295,2.045843484749494,1.3659397663628527,6.063324878745401,2.0
13.0,3.318377773503108,1.1669442964809744,1.5065375305579871,7.662866761578676,2.0
14.0,4.240243449223379,5.3721447851617965,5.436005573770722,-4.352620000000001,1.0
15.0,2.6872535988491806,3.2220967444812394,1.427738813848527,4.925428509630364,2.0
16.0,1.3339411338861804,1.6356378174757153,7.997939262767272,6.59285,2.0
17.0,1.7043077168247036,0.9741631017077163,2.7888689974859147,5.7381291883036205,2.0
18.0,0.6833887632517852,1.212037779912099,0.7059447772317579,6.051326191448192,2.0
19.0,12.303732848142067,0.2737918015440228,2.926394750038287,-4.917587575343703,1.0
20.0,1.7725249608028435,1.1770712468306916,3.911840123129413,7.4844,2.0
21.0,3.6351423728105186,3.0122907353794344,2.6065509508881273,4.156320000000001,2.0
22.0,2.510035202551039,6.382966364981625,5.447868251837466,6.24851,2.0
23.0,1.7049728211771482,2.5544007002462275,4.419248442125201,6.431699999999999,2.0
24.0,2.1682256916697096,1.2449127261407134,5.416540286998208,6.13219,2.0
25.0,0.7210849879858965,6.448650242309335,1.701246771668152,-4.629973103023996,1.0
26.0,4.974159505959471,1.3235996518530968,2.7708632743534145,6.22417,2.0
27.0,7.987884943383083,4.005008322310473,2.4259908454414205,6.191800000000001,2.0
28.0,1.8501710064693315,0.6592432349914029,1.2203121153048886,-5.243138346519481,1.0
29.0,2.139871541165564,2.046092305828824,5.669676704796525,4.80549,2.0
30.0,4.670605901572569,3.2830299122317905,5.165960749745432,5.09494,2.0
31.0,0.6426448674629952,7.384142320895204,3.817354826243877,-8.231126098970023,1.0
32.0,1.1574092320664688,1.9250347410748188,2.0855943698392743,6.205370000000002,2.0
33.0,1.3238617006412963,1.371478883231745,2.933354674172278,8.19507,2.0
34.0,2.616683270698494,0.7191002126424221,3.798156713779823,2.784386585225887,2.0
35.0,2.2107362425614006,3.4834348599444622,3.217492477883506,6.433059999999999,2.0
36.0,4.520617430334351,1.336564775439551,2.782004811281165,4.66658,2.0
37.0,5.861249177339455,4.2991340794412976,2.220099694368754,4.50119,2.0
38.0,4.250314198675158,8.929179455378716,2.800921235602435,3.5531099999999993,2.0
39.0,1.5389272357291264,3.5735460615786616,5.610961736464179,7.272269999999999,2.0
40.0,0.7830389832057586,0.9630605272540695,1.9711576543478901,8.18241327845403,2.0
41.0,2.969560750061464,1.4090253492889084,3.5581734386062327,8.511770000000002,2.0
42.0,2.0083129057922475,2.240208196425337,3.13902427365034,7.401000000000001,2.0
43.0,0.5620637353638177,1.299989101160712,6.866363869569124,4.458160647569459,2.0
44.0,0.8835043361032361,2.0945698282526894,1.7781389946182158,4.82265935772514,2.0
45.0,0.9371274508711199,1.0430783330006534,1.1379258648073918,3.7001518407496166,2.0
46.0,2.9105094418057242,1.5161035948720016,2.4514669040676416,10.140650000000004,2.0
47.0,9.631009443910314,0.6646274931961584,8.606325656739825,-4.369593068459639,1.0
48.0,0.6587570750633773,1.8274558789770998,5.10224017878956,-2.5752664439518407,1.0
49.0,1.6431428009064977,1.4546781568478975,3.007715654987262,7.67657,2.0
50.0,1.5022040913991612,0.8797373135461051,2.1037559315256957,3.036384414062093,2.0
51.0,4.72975201401178,2.2852016121604435,2.0160570624013645,5.53449,2.0
52.0,1.3821077002835014,1.1408373193562296,1.9965512440264819,6.275117090247208,2.0
53.0,3.3305416421747127,5.474668318462626,6.110518892023905,5.96677,2.0
54.0,3.825390877086485,1.743829112374691,4.398772520267437,6.259579999999996,2.0
55.0,0.8757325704554093,4.0168568084485985,1.1374979061815482,9.08477985599614,2.0
56.0,1.6363420487073632,1.6176940922950227,1.2778461429753,9.20940041284431,2.0
57.0,2.5435346196782915,6.740363510454063,5.253488629865326,5.17872,2.0
58.0,6.528940777710205,6.008866382160642,3.1614148955360704,5.01431,2.0
59.0,0.6909765897927926,5.9670818625558475,4.81805824508571,5.695719233079441,2.0
60.0,4.397965844773136,1.8112840272647999,0.6151234081032779,5.25356,2.0
61.0,2.053210659676293,2.4524216837653015,2.2862107421511677,6.8290999999999995,2.0
62.0,2.3523748933938666,4.8132954894137105,2.290293557911332,7.67657,2.0
63.0,3.1190829771494637,5.431223951061717,0.07025484499516506,-6.939073470537704,1.0
64.0,3.5447639871691545,6.651148292306754,3.9474271866801924,6.148859999999999,2.0
65.0,2.883464691733374,1.9968555021444565,1.5364200951819678,4.5195099999999995,2.0
66.0,1.897757303751285,1.990699450399545,1.8895613217101406,6.1949700000000005,2.0
67.0,2.588855683059445,1.0315799698864347,2.181500324564096,7.473468019221151,2.0
68.0,2.6139020242137665,4.279095508032109,0.8556113918565953,6.748667000142387,2.0
69.0,2.8657480943085787,10.434927109991945,1.2805564248908003,-4.15,1.0
70.0,1.564507681383199,3.0436684762626864,0.6556421619020515,4.390793362607121,2.0
71.0,2.8079904919648504,1.8673028944757581,3.4569372720912703,7.06111,2.0
72.0,1.5548403303060843,2.976183355079764,2.7223902313718455,6.63195,2.0
73.0,4.440165860562221,3.0144832906843346,1.3217482984405409,5.2277479664803534,2.0
74.0,5.318907725613458,0.348679078102805,14.530747079962532,-4.691856988804744,1.0
75.0,2.0499733780768685,1.9658656552602876,5.090272402368282,7.141489999999999,2.0
76.0,3.6499518116273957,1.2466424684481292,1.0821834640610164,7.189016398375314,2.0
77.0,5.541800647880512,1.2327512456578447,6.867672559712205,-4.15,1.0
78.0,1.2948970798102035,1.7572360432922811,7.10391050117777,5.44566,2.0
79.0,1.8698139377326126,6.381362941891484,1.0080297680648895,5.3669199999999995,2.0
80.0,2.61680740596434,2.275426436771821,8.828733765562097,3.76715,2.0
81.0,1.1047117400789446,2.6849773067695386,4.5538291172383465,4.650760000000002,2.0
82.0,0.8070549020715528,2.9247183594450705,1.6653355540686228,7.612558407515804,2.0
83.0,3.087251284673119,6.268532328248329,2.601885336038416,5.77444,2.0
84.0,4.479909928368082,2.316985323015758,2.911171278776867,8.44763,2.0
85.0,1.4672274262423257,1.7554164086729105,1.3015217119010316,7.611030000000005,2.0
86.0,3.0214419906631056,1.336737470796994,0.7097510795684605,4.862099228856959,2.0
87.0,4.566835759039739,1.3165223234069698,3.8581405180719646,6.580850000000001,2.0
88.0,2.287423938854407,1.1545156004814257,2.9102117982233824,7.039285927837175,2.0
89.0,3.003789696230836,0.8839864860259701,1.8190003475196117,4.922504154945547,2.0
90.0,5.633948772844583,3.68574041083924,1.9833295934365347,4.507580000000001,2.0
91.0,4.77278398640901,1.3189275120688468,5.1589336594583495,6.06734,2.0
92.0,0.9823368463881882,0.9432734282525259,2.0009342550352422,7.844129402706363,2.0
93.0,4.2590933772435084,1.5540097415493765,1.319876406253747,7.318552817416974,2.0
94.0,2.7043009876691215,0.7766164367917424,6.643636289235983,4.96299,2.0
95.0,2.7527305876225125,1.0844987890392055,1.9567899864357083,8.251647751245647,2.0
96.0,2.7893923616315055,8.220039554428542,12.241661142969548,5.48768,2.0
97.0,7.492833699563636,4.948650689193677,1.6711079525153323,4.36817,2.0
98.0,4.519363115455014,2.2578812304690383,3.618236495089895,7.560090000000001,2.0
99.0,1.992210198856295,0.7704440304961182,2.009901202848864,7.912555738870642,2.0
100.0,4.989648180618406,4.439527669955033,1.5335516088272545,4.1121,2.0
101.0,1.3331605627475958,2.65092825119371,2.00314793997895,5.70571,2.0
102.0,2.4070788079691217,1.855025685608194,2.517336429523484,5.70662,2.0
103.0,1.4461515437053698,1.6824617857683295,4.194320088183881,7.52228,2.0
104.0,1.061242652831525,3.7070235646232086,2.4708779544667356,3.2576899999999993,2.0
105.0,1.5149070655816044,2.4205256902840038,0.9178045477420635,5.98099171678875,2.0
106.0,0.8107962158433337,0.48220974143515855,3.5603874102107,-6.214997479557899,1.0
107.0,1.245413813184619,4.776046743754489,2.4261151819486537,4.26469,2.0
108.0,5.1161007581231255,2.1939977669124113,2.6051899854739755,6.2705400000000004,2.0
109.0,3.8901753191114223,1.168959792909257,2.551125238217154,7.438889999999995,2.0
110.0,2.2200698775111407,4.625860243234305,3.4547781356755847,4.596449999999999,2.0
111.0,1.908192822323684,0.9268310393114152,2.951283854308577,8.48323815685631,2.0
112.0,2.781707559282705,2.5675871460037913,2.8130534317000215,5.754200000000001,2.0
113.0,2.4484507733296317,0.8889899959852091,4.376626484330449,2.907066162943438,2.0
114.0,1.7058243013839185,1.1037014211571339,5.236623257961931,7.187753682499871,2.0
115.0,3.6033192179383975,4.637603559255616,1.45199753246478,3.775042450664163,2.0
116.0,3.0290605413386746,2.387294641869139,2.6464870133498817,7.07507,2.0
117.0,4.492429681151993,2.5057520326535268,2.551204608004449,5.86214,2.0
118.0,1.0994535204900886,5.101975846402597,3.1052958375956945,4.9562,2.0
119.0,4.540933477831297,3.948895044980387,7.274919467820966,4.19084,2.0
120.0,4.615884388648076,0.9577058042184815,1.8475744070071092,8.565625645445692,2.0
121.0,2.1001268715524986,1.146150781425593,2.6032310652339223,9.084751672955857,2.0
122.0,7.832862940037936,6.656714000719285,3.3282289782808365,4.29958,2.0
123.0,0.7333338591855921,1.5517973312152444,3.75142285689544,5.832392182622846,2.0
124.0,1.857224472160052,2.3056648438093656,1.9889922752166078,4.5093499999999995,2.0
125.0,5.042966527384522,3.2292184290249675,6.33521117123055,5.408939999999999,2.0
126.0,1.7041931699078632,0.7105460686573312,2.2507454327346887,8.078713419790072,2.0
127.0,3.736281734693652,2.7026973522798134,2.4414608062507677,5.13394,2.0
128.0,1.828389307109034,2.8786493348536126,3.4013942924143756,6.7897099999999995,2.0
129.0,3.6033969928626286,6.864379302137853,4.738263338917366,-4.15,1.0
130.0,3.9179611727528028,3.9111160114101233,1.0867340339740539,4.112742896029238,2.0
131.0,1.722401557750072,2.869871607639397,2.039753095016402,5.62914,2.0
132.0,2.120676894410809,1.0772541893812868,2.6310380248063527,5.775409940695141,2.0
133.0,2.6034201045080856,2.033379503313233,1.7715195543853648,8.611510000000006,2.0
134.0,2.6510370641339303,1.3129135179370064,2.898233049394173,5.155609999999999,2.0
135.0,1.6550988584133421,0.689813587483102,0.9360694254465666,2.2061168192365876,2.0
136.0,1.1918434388495656,1.0212558857053318,1.9482039201275887,7.162950000000004,2.0
137.0,1.370414179930102,2.3698459727445655,1.8584195244277126,8.135390000000001,2.0
138.0,5.351316479125998,1.5755363163176606,4.397972761329485,5.31912,2.0
139.0,3.1449205239455282,4.28532411012273,3.4476110949918337,5.90334,2.0
140.0,1.5932445366191035,2.7760024173525433,2.207987588909469,6.723009999999999,2.0
141.0,3.4163068741021876,4.955392203448431,3.486026847064815,4.76543,2.0
142.0,5.4630218888224675,2.288269960100891,1.2000134524939652,6.8990863636248365,2.0
143.0,4.504409758944555,2.4013240677335213,1.3532583211887317,6.202136732251374,2.0
144.0,10.894096131667858,8.570778613930761,5.235069582456803,-4.15,1.0
145.0,2.158695891024964,1.6916595614465035,1.3241425826653166,7.2288495415134015,2.0
146.0,0.8575306949291172,1.665009859238882,1.3095536361495128,7.285886431061149,2.0
147.0,1.980320843091603,1.24395183266529,4.93172936159856,6.774140000000003,2.0
148.0,7.553593955386964,1.2530770218042198,0.8129152705229151,4.666976522250716,2.0
149.0,3.9284618243344087,0.867717566442414,3.7989366170701433,6.580727246579434,2.0
150.0,0.6252299360601671,8.084221588677371,1.3295339091364848,-6.5758294984203935,1.0
151.0,1.5288131305170403,2.0274410583059628,4.464870355586778,4.1824200000000005,2.0
152.0,1.2483767791458167,1.989189288283789,0.9212294337596313,0.7026622758705361,2.0
153.0,2.7810615078114718,2.7243338919344344,2.9484754344781985,6.463040000000001,2.0
154.0,0.8701908378440397,5.204921276936401,1.375383705459136,5.6588096026250625,2.0
155.0,2.8566874545390415,9.361494454804161,6.418222108280103,5.2767800000000005,2.0
156.0,2.4585162187796428,8.491102303542409,6.03426894073288,-4.15,1.0
157.0,3.1481634842363775,2.26554474249703,1.3772291257093887,4.130328975686741,2.0
158.0,1.7221063296365544,1.4610604860604517,1.7675414252851818,7.56423,2.0
159.0,5.0938006766322514,2.153905688940169,10.946568107782413,6.801259999999999,2.0
160.0,2.361451932975487,1.695433619493815,2.2702815767868976,4.27962,2.0
161.0,5.289205606515132,1.3363214990771086,1.9332979258296243,5.69653,2.0
162.0,1.5088605387885217,2.157501979397657,3.721901201604311,6.990570000000002,2.0
163.0,3.269506440403618,2.5165840512099265,4.2296480286125915,4.66879,2.0
164.0,2.519929364771305,1.2399150333982558,2.2634074888676228,7.445130000000001,2.0
165.0,1.1819398417705576,2.8191138432343847,4.238282472146126,3.7003299999999992,2.0
166.0,2.107149146055192,2.7584167553592533,3.3636148809044046,8.810580000000002,2.0
167.0,1.3811692415012862,1.0063624142108494,4.869416025020362,6.5233647648976385,2.0
168.0,1.3640387426750211,1.1813064943475406,2.350317374653361,6.726279999999997,2.0
