Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
75.600001512,1,75,200001504,map,11.026218362150173,6.458153295668487,0.0,0.0,0.0,0.0,0.0
78.600001572,2,78,250001565,map,11.902494012561299,6.123270437721041,0.0,0.0,0.0,0.0,0.0
81.600001632,3,81,350001627,map,12.701293529832501,5.71131092581703,0.0,0.0,0.0,0.0,0.0
84.600001692,4,84,400001688,map,13.550370892953985,5.267403149098657,0.0,0.0,0.0,0.0,0.0
87.600001752,5,87,500001750,map,14.329583369043057,4.877417191831306,0.0,0.0,0.0,0.0,0.0
90.600001812,6,90,550001811,map,15.232060670767517,4.516839814801076,0.0,0.0,0.0,0.0,0.0
94.100001882,7,93,650001873,map,15.83908259839435,4.674753065094824,0.0,0.0,0.0,0.0,0.0
97.100001942,8,96,750001935,map,15.492242952229475,5.351276856913934,0.0,0.0,0.0,0.0,0.0
100.100002002,9,99,850001997,map,16.022401868722422,5.57864575245428,0.0,0.0,0.0,0.0,0.0
103.100002062,10,102,950002059,map,16.73532275477533,5.000950565038911,0.0,0.0,0.0,0.0,0.0
106.100002122,11,106,2120,map,17.386640794023304,4.420056598855009,0.0,0.0,0.0,0.0,0.0
109.100002182,12,109,100002182,map,16.990819953962728,4.409040568070292,0.0,0.0,0.0,0.0,0.0
112.600002252,13,112,150002243,map,18.32096056911363,3.292598525012003,0.0,0.0,0.0,0.0,0.0
115.600002312,14,115,250002305,map,18.239562316937217,2.942094150860308,0.0,0.0,0.0,0.0,0.0
118.600002372,15,118,350002367,map,17.446821533046638,2.914844038786235,0.0,0.0,0.0,0.0,0.0
121.600002432,16,121,400002428,map,17.203804252590853,2.9582854427345078,0.0,0.0,0.0,0.0,0.0
124.600002492,17,124,450002489,map,16.76218263583463,2.954802542372751,0.0,0.0,0.0,0.0,0.0
127.600002552,18,127,550002551,map,15.932815877989958,3.0502576742450738,0.0,0.0,0.0,0.0,0.0
131.100002622,19,130,700002614,map,15.598486899501056,2.7953171301376045,0.0,0.0,0.0,0.0,0.0
134.100002682,20,133,750002675,map,15.394915480578115,2.541597748394051,0.0,0.0,0.0,0.0,0.0
137.100002742,21,136,850002737,map,17.440374078540604,2.4444728199147985,0.0,0.0,0.0,0.0,0.0
140.100002802,22,139,900002798,map,18.35491518961555,2.2904904701980184,0.0,0.0,0.0,0.0,0.0
143.100002862,23,142,950002859,map,18.880776457390436,2.2941322199078207,0.0,0.0,0.0,0.0,0.0
146.100002922,24,146,50002921,map,19.269697937607603,2.2685635107405453,0.0,0.0,0.0,0.0,0.0
149.600002992,25,149,100002982,map,19.643188814814952,2.203724961259288,0.0,0.0,0.0,0.0,0.0
152.600003052,26,152,200003044,map,20.2636144291908,1.9889209432866592,0.0,0.0,0.0,0.0,0.0
155.600003112,27,155,300003106,map,20.921092644813932,1.5975065126516899,0.0,0.0,0.0,0.0,0.0
158.600003172,28,158,400003168,map,21.77132879366706,1.3630549543494461,0.0,0.0,0.0,0.0,0.0
161.600003232,29,161,500003230,map,22.659924976502765,1.1224464996374979,0.0,0.0,0.0,0.0,0.0
164.600003292,30,164,550003291,map,22.99810297977576,1.0009470744189852,0.0,0.0,0.0,0.0,0.0
168.100003362,31,167,650003353,map,22.99798927590249,1.0008873264195661,0.0,0.0,0.0,0.0,0.0
