Time,data
1612098844.4798083,0
1612098872.933416,1
1612098891.266263,2
1612098909.961013,3
1612098928.4655726,4
1612098947.4043334,5
1612098965.4984722,6
1612098984.428124,7
1612099002.487003,8
1612099020.96432,9
1612099039.4957702,10
1612099058.0319257,11
1612099076.5684288,12
1612099094.9309633,13
1612099113.8067496,14
1612099131.6630561,15
1612099150.5514834,16
1612099169.0656154,17
1612099187.0604386,18
1612099205.5422006,19
1612099224.0059779,20
1612099242.481566,21
1612099261.6136174,22
1612099280.255149,23
1612099298.1724868,24
1612099317.1157186,25
1612099335.5593,26
1612099354.0179746,27
1612099372.4374766,28
1612099390.9854527,29
