Time,data
1612098169.8331041,1
1612098174.4050999,2
1612098184.553066,3
1612098189.0830503,4
1612098199.2533073,5
1612098203.7487476,6
1612098213.8652096,7
1612098218.4250555,8
1612098228.609224,9
1612098233.1290843,10
1612098243.3570051,11
1612098247.885195,12
1612098258.0049887,13
1612098262.5329914,14
1612098272.6827269,15
1612098277.2251706,16
1612098287.3570037,17
1612098291.8611486,18
1612098302.025029,19
1612098306.5332744,20
1612098316.6730967,21
1612098321.1822097,22
1612098331.513042,23
1612098336.01724,24
1612098346.1690385,25
1612098350.7010543,26
1612098360.8771372,27
1612098365.3816597,28
1612098375.628987,29
1612098380.173073,30
1612098390.2729862,31
1612098394.8010519,32
1612098404.9330122,33
1612098409.4481966,34
1612098419.624969,35
1612098424.1452532,36
1612098434.1825593,37
1612098438.7730758,38
1612098449.0290585,39
1612098453.573121,40
1612098463.661003,41
1612098468.2409568,42
1612098478.3329492,43
1612098482.8609743,44
1612098492.9210167,45
1612098497.4571128,46
1612098507.641002,47
1612098512.1369796,48
1612098522.3211472,49
1612098526.8151186,50
1612098536.9610002,51
1612098541.4827237,52
1612098551.6571813,53
1612098556.1251113,54
1612098566.3145905,55
1612098570.8571014,56
1612098580.9569416,57
1612098585.4890497,58
1612098595.6145475,59
1612098600.1930695,60
