Time,data
1612100118.8292034,1
1612100124.3603873,2
1612100127.769394,3
1612100129.349282,4
1612100138.281165,5
1612100143.6131072,6
1612100146.9970057,7
1612100148.6331527,8
1612100157.629442,9
1612100163.1253448,10
1612100166.48411,11
1612100168.0531957,12
1612100177.077146,13
1612100182.3012002,14
1612100185.7050972,15
1612100187.2650743,16
1612100196.2290826,17
1612100201.613233,18
1612100205.0569718,19
1612100206.5389984,20
1612100215.5891025,21
1612100220.9410684,22
1612100224.3253398,23
1612100225.837781,24
1612100234.8610995,25
1612100240.1050649,26
1612100243.5053473,27
1612100245.029332,28
1612100253.9971533,29
1612100259.16136,30
1612100262.5310988,31
1612100264.077273,32
1612100273.1262426,33
1612100278.3371294,34
1612100281.7250297,35
1612100283.2401361,36
1612100292.2543805,37
1612100297.5250528,38
1612100300.9130301,39
1612100302.4371698,40
1612100311.336283,41
1612100316.6531117,42
1612100320.0570557,43
1612100321.626945,44
1612100330.4490323,45
1612100335.9490387,46
1612100339.387611,47
1612100340.8969662,48
1612100349.7090561,49
1612100355.009147,50
1612100358.3998399,51
1612100359.9852054,52
1612100368.95717,53
1612100374.257056,54
1612100377.6376808,55
1612100379.1771762,56
1612100388.0810635,57
1612100393.3610682,58
1612100396.7730865,59
1612100398.3011744,60
1612100407.174966,61
1612100412.4811118,62
1612100415.8250897,63
1612100417.3851025,64
1612100426.3573263,65
1612100431.5183783,66
1612100434.9492693,67
1612100436.469146,68
1612100445.2857494,69
1612100450.5996928,70
1612100453.9658785,71
1612100455.5970426,72
1612100464.3930702,73
1612100469.5118265,74
1612100472.9010782,75
1612100474.3840349,76
1612100483.2530107,77
1612100488.5855098,78
1612100491.9610343,79
1612100493.492993,80
1612100502.525086,81
1612100507.876283,82
1612100511.2250524,83
1612100512.8250973,84
1612100521.7730746,85
1612100527.1012065,86
1612100530.473046,87
1612100532.02512,88
1612100540.9085078,89
1612100546.1594808,90
1612100549.542681,91
1612100551.1290247,92
1612100560.0651011,93
1612100565.416764,94
1612100568.8188274,95
1612100570.3412244,96
1612100579.2890131,97
1612100584.6771388,98
1612100588.045071,99
1612100589.5851417,100
1612100598.509095,101
1612100604.1811745,102
1612100607.5851376,103
1612100609.1450799,104
1612100618.1111753,105
1612100623.432989,106
1612100626.7971957,107
1612100628.3370903,108
1612100637.2210367,109
1612100642.8531454,110
1612100646.23313,111
1612100647.7864246,112
1612100656.685629,113
1612100662.0292726,114
1612100665.4480803,115
1612100666.9541578,116
1612100675.9551463,117
1612100681.2519674,118
1612100684.6412206,119
1612100686.2268794,120
