Time,data
80.250001605,3
90.800001816,4
133.00000266,5
143.250002865,6
186.200003724,7
196.400003928,8
239.150004783,9
249.50000499,10
291.800005836,11
302.350006047,12
344.550006891,13
355.200007104,14
397.200007944,15
407.600008152,16
450.300009006,17
460.600009212,18
502.50001005,19
512.900010258,20
555.350011107,21
565.700011314,22
608.00001216,23
618.600012372,24
660.600013212,25
671.050013421,26
713.350014267,27
723.50001447,28
766.400015328,29
776.900015538,30
818.800016376,31
829.400016588,32
872.100017442,33
882.450017649,34
924.700018494,35
935.0000187,36
977.300019546,37
987.850019757,38
1029.900020598,39
1040.450020809,40
1082.300021646,41
1092.750021855,42
1135.150022703,43
1145.450022909,44
1187.350023747,45
1197.900023958,46
1240.350024807,47
1250.600025012,48
1293.850025877,49
1304.150026083,50
1346.00002692,51
1356.600027132,52
1399.100027982,53
1409.50002819,54
1451.750029035,55
1462.200029244,56
1504.700030094,57
1515.050030301,58
1557.600031152,59
1568.00003136,60
