Time,data
31.250000625,1
54.700001094,2
114.50000229,3
162.050003241,4
183.50000367,5
285.50000571,6
317.150006343,7
337.250006745,8
343.400006868,9
405.100008102,10
426.50000853,11
504.100010082,12
526.950010539,13
548.700010974,14
559.300011186,15
609.400012188,16
787.400015748,17
807.50001615,18
812.200016244,19
875.700017514,20
897.100017942,21
973.200019464,22
995.900019918,23
1022.150020443,24
1065.800021316,25
1191.200023824,26
1214.300024286,27
1256.800025136,28
1299.300025986,29
1424.50002849,30
1447.50002895,31
1488.950029779,32
1528.750030575,33
1656.050033121,34
1678.800033576,35
1731.50003463,36
1780.750035615,37
1802.350036047,38
1929.550038591,39
1950.100039002,40
1954.800039096,41
2019.850040397,42
2041.450040829,43
2116.600042332,44
2139.100042782,45
2188.900043778,46
2343.100046862,47
2370.400047408,48
2390.650047813,49
2396.250047925,50
2459.100049182,51
2479.900049598,52
2606.900052138,53
2626.900052538,54
2632.750052655,55
2694.600053892,56
2715.600054312,57
2794.050055881,58
2817.00005634,59
2859.200057184,60
2904.950058099,61
2950.600059012,62
2971.100059422,63
3048.300060966,64
3070.750061415,65
3119.800062396,66
3246.800064936,67
3269.650065393,68
3321.800066436,69
3367.400067348,70
3495.300069906,71
3515.100070302,72
3520.200070404,73
3582.300071646,74
3603.50007207,75
3679.300073586,76
3702.100074042,77
3755.700075114,78
3933.100078662,79
3975.550079511,80
4139.900082798,81
4160.100083202,82
4167.800083356,83
4229.050084581,84
4250.450085009,85
4326.100086522,86
4349.00008698,87
4385.350087707,88
4405.0000881,89
4449.300088986,90
4470.600089412,91
4546.600090932,92
4570.0000914,93
4589.700091794,94
4602.300092046,95
4635.800092716,96
4691.700093834,97
4741.700094834,98
4762.900095258,99
4891.300097826,100
4911.100098222,101
4917.50009835,102
4979.050099581,103
5000.50010001,104
5075.850101517,105
5098.700101974,106
5150.450103009,107
5201.100104022,108
5220.800104416,109
5291.650105833,110
5314.300106286,111
5364.400107288,112
5490.200109804,113
5513.450110269,114
5545.50011091,115
5598.200111964,116
5664.900113298,117
5787.600115752,118
5807.250116145,119
5811.50011623,120
5947.600118952,121
5970.200119404,122
6025.0001205,123
6076.700121534,124
6144.100122882,125
6167.350123347,126
6227.700124554,127
6348.700126974,128
6372.200127444,129
6407.50012815,130
6427.800128556,131
6474.50012949,132
6495.900129918,133
6571.50013143,134
6595.50013191,135
6629.600132592,136
6651.600133032,137
6697.550133951,138
6719.050134381,139
