Time,data
111.050002221,1
212.450004249,2
308.100006162,3
407.400008148,4
504.350010087,5
601.350012027,6
697.350013947,7
797.400015948,8
893.900017878,9
990.850019817,10
1088.250021765,11
1186.250023725,12
1284.750025695,13
1385.750027715,14
1480.250029605,15
1573.750031475,16
1671.400033428,17
1766.400035328,18
1859.850037197,19
1958.850039177,20
2057.350041147,21
2156.450043129,22
2253.950045079,23
2347.950046959,24
2447.100048942,25
2541.550050831,26
2639.00005278,27
2738.400054768,28
2838.300056766,29
