Time,data
150.50000301,2
332.950006659,3
680.200013604,4
849.950016999,5
930.0000186,6
1012.900020258,7
1298.150025963,8
1385.900027718,9
1391.450027829,10
1606.200032124,11
1693.300033866,12
1773.300035466,13
1934.400038688,14
2269.150045383,15
2352.900047058,16
2440.50004881,17
2448.200048964,18
2634.300052686,19
2645.300052906,20
