episode,task_flag,nearest distance for adult,nearest distance for child,nearest distance for elder,nearest distance for forklift,nearest distance for servicerobot,nearest distance for random_wanderer,reward,safe distance adult,safe distance child,safe distance elder,safe distance forklift,safe distance servicerobot,safe distance random_wanderer,done_reason,vip_velocity,robot_velocity,vip_orientation,robot_orientation,vip_rho,robot_pos_x,robot_pos_y,vip_pos_x,vip_pos_y,ped_pos_x1,ped_pos_y1,ped_behavior1,ped_pos_x2,ped_pos_y2,ped_behavior2,ped_pos_x3,ped_pos_y3,ped_behavior3,ped_pos_x4,ped_pos_y4,ped_behavior4,ped_pos_x5,ped_pos_y5,ped_behavior5,ped_pos_x6,ped_pos_y6,ped_behavior6,ped_pos_x7,ped_pos_y7,ped_behavior7,ped_pos_x8,ped_pos_y8,ped_behavior8,ped_pos_x9,ped_pos_y9,ped_behavior9,ped_pos_x10,ped_pos_y10,ped_behavior10,ped_pos_x11,ped_pos_y11,ped_behavior11,ped_pos_x12,ped_pos_y12,ped_behavior12,ped_pos_x13,ped_pos_y13,ped_behavior13,ped_pos_x14,ped_pos_y14,ped_behavior14,ped_pos_x15,ped_pos_y15,ped_behavior15,ped_pos_x16,ped_pos_y16,ped_behavior16,ped_pos_x17,ped_pos_y17,ped_behavior17,ped_pos_x18,ped_pos_y18,ped_behavior18,ped_pos_x19,ped_pos_y19,ped_behavior19
34,3,3.0935102157925756,,,,,,5.004699999999998,1.1,,,,,,-1,0.015,0.6999999507555487,1.6051127086409123,1.292631983757019,10.153906478883226,4.301112174987793,10.2431001663208,14.4492841473906,9.901892897282034,7.49164347119422,9.878306947739775,3,19.774657202928886,4.898417951664121,3,16.799589905248386,14.345468889309721,3,9.38978298148405,6.862229831708269,18,9.079924442882335,3.2865701959606053,18,10.904875200383971,14.362158684739281,18,17.722635350845355,7.276704188308325,3,17.022336295711533,6.36828036650253,18,18.016614738538365,9.494851362513144,3,7.470758248891575,5.393210768766326,3,9.981869397430241,9.557207628246424,3,7.494827870540241,10.875852219542216,18,8.574132915591566,9.610711015849658,26,12.567068254677258,12.721853243203702,3,9.793496959681189,10.945758605535396,18,9.558154041190797,13.493871522574562,18,6.870523159072162,13.28300755028901,18,7.3437480201740435,4.5167079436329525,3,15.558104040726091,0.825298483650054,3
34,3,3.0935102157925756,,,,,,5.048589999999998,1.1,,,,,,-1,0.015,0.699999946791471,1.596200516426509,1.345031976699829,10.13716568588515,4.320333480834961,10.310409545898438,14.449276526969799,9.90219280047502,7.513925406497593,9.862098163936855,3,19.75077684916492,4.916447820400389,3,16.777449171519407,14.327005543371795,3,9.41339443175031,6.843723093041211,18,9.050730039530016,3.293475756956571,18,10.875411164182786,14.367804083795338,18,17.679665848029043,7.30172290172943,18,16.987748175977753,6.326861653109389,3,18.040246629546075,9.44259078950503,3,7.416833768767891,5.416217267499525,3,9.947528944492705,9.514396571873581,3,7.5085866140843365,10.861437794267816,18,8.589969187938308,9.585621855641254,26,12.515770374105102,12.700013906148278,3,9.769189402124306,10.915823378141397,18,9.50002490510379,13.494673078727644,18,6.887656515037714,13.26424411511106,18,7.330055446195417,4.5426494255025105,3,15.587563042982486,0.8261647432915669,3
34,3,3.0935102157925756,,,,,,5.092439999999998,1.1,,,,,,-1,0.015,0.4317977204854392,1.5870236305003371,1.3107396364212036,10.129272953942126,4.3299994468688965,10.352493286132812,14.449271658980635,9.902492760970183,7.536107488629095,9.845791889080713,3,19.726908042772926,4.934499205245544,3,16.755314629314803,14.30855034792807,3,9.43700555267118,6.825215934193159,18,9.02153875950704,3.3003945090396485,18,10.845945121063558,14.373438998405394,18,17.636469473146526,7.326754251333348,18,16.953050880921232,6.285217967139921,3,18.06387160468897,9.390242420924448,3,7.36282011360151,5.43915426456978,3,9.913040075298301,9.471763663102532,18,7.522414982503758,10.84699864698926,3,8.605944687711114,9.560496682653698,26,12.464414106311812,12.678140421472381,3,9.74476271214985,10.88586315104074,18,9.441832928117739,13.49540161567947,18,6.904790579387544,13.245574286601103,18,7.316320866351024,4.568619641230083,3,15.617007044709409,0.8270319656713108,3
34,3,3.0935102157925756,,,,,,5.136239999999998,1.1,,,,,,-1,0.015,0.6999999872354367,1.5775278655652623,1.2880842685699465,10.114510075000975,4.347999095916748,10.42013931274414,14.449269639547591,9.902792754166551,7.558201980060546,9.82939428318917,3,19.703052676977485,4.952573518933976,3,16.733185470558535,14.290102889770166,3,9.460616284219805,6.806708278601334,18,8.992351249999606,3.3073291502358657,18,10.81647714360091,14.379063788537273,18,17.593054916952674,7.351797714846993,18,16.918249319841664,6.24335810329744,3,18.08748713246149,9.337806953765675,3,7.30872023144123,5.4620229582187925,3,9.87840438426557,9.42932205991061,18,7.536318127273154,10.832531121141974,3,8.622058410109247,9.535328452503842,26,12.412996582051576,12.656234471746341,3,9.720213567632312,10.855880986558965,18,9.383579410037123,13.496054520746519,18,6.921927916470995,13.226997253171803,18,7.302541577508737,4.594616094406021,3,15.646435894058412,0.827900032989603,3
34,3,3.0935102157925756,,,,,,5.179999999999998,1.1,,,,,,-1,0.015,0.5334970980834547,1.5676934745821507,1.2356842756271365,10.102384919639526,4.362881660461426,10.471370697021484,14.449270570402174,9.903092752715692,7.580221934296348,9.812912056447368,3,19.679212701570393,4.970672135577681,3,16.71106091438926,14.271662815811126,3,9.484226575447419,6.788200061293498,18,8.96316826456686,3.314282805461647,18,10.78700730169877,14.384678802164128,18,17.549430445807104,7.376853101144601,18,16.883348205481116,6.201290486705052,3,18.111090647307133,9.285285022509665,3,7.254536953119762,5.484824507173055,3,9.843623966621132,9.38708466779523,18,7.550300942487116,10.818031772866076,3,8.63830816649667,9.510110495070371,26,12.361514875494239,12.63429759370984,3,9.695537832187524,10.825879589255388,18,9.325265704953498,13.496629487403629,18,6.939070934000916,13.20851184442055,18,7.288714895891989,4.620636391861374,3,15.675849428738603,0.8287688315038173,3
34,3,3.0935102157925756,,,,,,5.223719999999998,1.1,,,,,,-1,0.015,0.6999999775366448,1.5575176957674075,1.2072031497955324,10.083328403656095,4.3859028816223145,10.537476539611816,14.449274553861423,9.90339272626124,7.602181165852431,9.796352527493701,3,19.6553901174496,4.98879638748846,3,16.68894020743482,14.25322982789564,3,9.507836386945515,6.769691232027678,18,8.93399067444845,3.3212590648209996,18,10.757535662693707,14.390284375651479,18,17.505603924771357,7.401920534586726,18,16.84835206185159,6.159023188873254,3,18.134679554655847,9.232677206223832,3,7.200272996811524,5.507560030630987,3,9.808701424297304,9.34506401993345,18,7.564368069804566,10.803497369160981,3,8.65462587711694,9.484936455269816,26,12.309966031990344,12.612331188846985,3,9.670730541632306,10.795861290932956,18,9.266893223155737,13.497124552971895,18,6.956221878957127,13.190116496565313,18,7.2748381553162735,4.646678236237248,3,15.705247475726733,0.8296382511912381,3
34,3,3.0935102157925756,,,,,,5.267389999999998,1.1,,,,,,-1,0.015,0.4067722643445438,1.5469975475163973,1.1779451370239256,10.071343556873416,4.400369167327881,10.575494766235352,14.4492816928457,9.903692641300676,7.624091412870958,9.779726915334669,3,19.631586975925476,5.006947567328154,3,16.666822623868157,14.23480368563576,3,9.531445693073966,6.75118175813186,18,8.904819481433906,3.328262025471686,18,10.72806229145379,14.395880834131711,18,17.461582843551756,7.42700044547382,18,16.81326523149932,6.116563944731549,3,18.158251236502654,9.179984035522416,3,7.145930972353448,5.530230608514518,3,9.773639187974705,9.303274760588572,18,7.578523902178269,10.788924888019128,3,8.671005233367236,9.459802481278567,26,12.25834709682837,12.590336534189062,3,9.645785807507997,10.76582832874751,18,9.208463432016288,13.497538134051082,18,6.973382833378058,13.171809221196467,18,7.260908706447739,4.672739418568272,3,15.734629850918072,0.830508185448212,3
34,3,3.0935102157925756,,,,,,5.311019999999998,1.1,,,,,,-1,0.015,0.5215968045586845,1.536145332726632,1.1951696872711184,10.05474454151357,4.420337200164795,10.62368106842041,14.44929208608113,9.903992461207677,7.645965180488887,9.763046632859837,3,19.607805366885895,5.0251269196268495,3,16.644707465604945,14.216384195081737,3,9.55505447687447,6.732671618012784,18,8.87565583713879,3.3352963563705593,18,10.698587250473178,14.401468491866225,18,17.41737433463615,7.452093552089082,18,16.77809188316505,6.073920164962503,3,18.181803057682856,9.127205999503962,3,7.091513385369381,5.552837281856927,3,9.738440528020382,9.26173006103395,18,7.592772519827458,10.774311600450266,3,8.687439599040333,9.434704441819482,26,12.20665514428711,12.568314795907263,3,9.620697164731526,10.735782652439019,18,9.149977855590198,13.4978690574362,18,6.990555709557009,13.153587580723963,18,7.246923875145878,4.698817798389237,3,15.763996358942835,0.8313785308038327,3
34,3,3.0935102157925756,,,,,,5.354609999999998,1.1,,,,,,-1,0.015,0.6999999850826418,1.513493641010006,1.2393850088119507,10.017249469567348,4.4682512283325195,10.755175590515137,14.4493230095737,9.904591653882003,7.68965695112376,9.729569239140687,3,19.560315255075015,5.061574859285274,3,16.600481770095286,14.17956459711134,3,9.602270447586456,6.695649301120888,18,8.817356653800339,3.3494809655134157,18,10.639632397933713,14.41261860986621,18,17.328421896328535,7.502323585526768,18,16.70750148038641,5.9881071033914095,3,18.22883653322462,9.021397121123504,3,6.982461048822387,5.597862887301941,3,9.667650801857432,9.179418201165893,18,7.621562909342431,10.744952939683522,3,8.720446290002815,9.384598995794205,26,12.103040805532626,12.524194250849488,3,9.57005944128957,10.67565914669046,18,9.032845712793467,13.498280421960516,18,7.024944016039358,13.117389115486068,18,7.2187773776631845,4.751017930573005,3,15.822680934335606,0.8331200551520423,3
34,3,3.0935102157925756,,,,,,5.3981499999999984,1.1,,,,,,-1,0.015,0.6999999584731351,1.5017174844290955,1.2312003374099736,10.000399110376371,4.49102783203125,10.821366310119629,14.449343716748183,9.904890938376926,7.71150350839709,9.712796725030852,3,19.53661105712317,5.0798456650014625,3,16.57836997308259,14.161164292482887,3,9.625877635972417,6.67713712630871,18,8.78822433341451,3.356643916630401,18,10.61015270028527,14.418181647374912,18,17.283690620787684,7.52746327234226,18,16.67209195637193,5.9449511445481145,3,18.252312896485964,8.9683671105882,3,6.927830824261072,5.620283711084182,3,9.63206982897547,9.138667859456994,18,7.636111320196231,10.730203250839239,3,8.737005378114441,9.359583069653478,26,12.051112972983066,12.502097329498374,3,9.54449466659105,10.645583217821432,18,8.974202450597536,13.498360729023236,18,7.042162409854945,13.099405069572406,18,7.204610444608261,4.777135745567614,3,15.851998552715784,0.8339910408338514,3
