2021-01-06 22:11:10, INFO: Current git head hash code: %s
2021-01-06 22:11:10, INFO: Using device: cpu
2021-01-06 22:11:10, INFO: Policy: CADRL without occupancy map
2021-01-06 22:11:10, INFO: human number: 5
2021-01-06 22:11:10, INFO: Not randomize human's radius and preferred speed
2021-01-06 22:11:10, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2021-01-06 22:11:10, INFO: Square width: 10.0, circle width: 4.0
2021-01-06 22:11:10, INFO: Current learning rate: 0.010000
2021-01-06 22:12:02, INFO: TRAIN has success rate: 1.00, collision rate: 0.00, nav time: 9.18, total reward: 0.3923
2021-01-06 22:13:26, INFO: Finish imitation learning. Weights saved.
2021-01-06 22:13:26, INFO: Experience set size: 100000/100000
2021-01-06 22:13:26, INFO: Agent is invisible and has holonomic kinematic constraint
2021-01-06 22:13:26, INFO: Current learning rate: 0.001000
2021-01-06 22:22:34, INFO: VAL   in episode 0 has success rate: 0.11, collision rate: 0.01, nav time: 10.30, total reward: 0.0152
2021-01-06 22:22:34, INFO: Frequency of being in danger: 0.52 and average min separate distance in danger: 0.11
2021-01-06 22:22:38, INFO: TRAIN in episode 0 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:22:39, INFO: TRAIN in episode 1 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1400
2021-01-06 22:22:43, INFO: TRAIN in episode 2 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:22:47, INFO: TRAIN in episode 3 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:22:49, INFO: TRAIN in episode 4 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1743
2021-01-06 22:22:53, INFO: TRAIN in episode 5 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:22:54, INFO: TRAIN in episode 6 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1557
2021-01-06 22:22:58, INFO: TRAIN in episode 7 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1104
2021-01-06 22:22:59, INFO: TRAIN in episode 8 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1273
2021-01-06 22:23:03, INFO: TRAIN in episode 9 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:23:07, INFO: TRAIN in episode 10 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:23:11, INFO: TRAIN in episode 11 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:23:14, INFO: TRAIN in episode 12 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:23:18, INFO: TRAIN in episode 13 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:23:19, INFO: TRAIN in episode 14 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1576
2021-01-06 22:23:22, INFO: TRAIN in episode 15 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:23:27, INFO: TRAIN in episode 16 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0123
2021-01-06 22:23:30, INFO: TRAIN in episode 17 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1653
2021-01-06 22:23:34, INFO: TRAIN in episode 18 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:23:37, INFO: TRAIN in episode 19 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:23:40, INFO: TRAIN in episode 20 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:23:44, INFO: TRAIN in episode 21 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.0602
2021-01-06 22:23:47, INFO: TRAIN in episode 22 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:23:50, INFO: TRAIN in episode 23 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:23:54, INFO: TRAIN in episode 24 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:23:58, INFO: TRAIN in episode 25 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:24:03, INFO: TRAIN in episode 26 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:24:06, INFO: TRAIN in episode 27 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0199
2021-01-06 22:24:10, INFO: TRAIN in episode 28 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:24:13, INFO: TRAIN in episode 29 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:24:16, INFO: TRAIN in episode 30 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:24:20, INFO: TRAIN in episode 31 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0108
2021-01-06 22:24:24, INFO: TRAIN in episode 32 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:24:28, INFO: TRAIN in episode 33 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:24:31, INFO: TRAIN in episode 34 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:24:34, INFO: TRAIN in episode 35 has success rate: 1.00, collision rate: 0.00, nav time: 24.00, total reward: 0.0789
2021-01-06 22:24:38, INFO: TRAIN in episode 36 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2021-01-06 22:24:41, INFO: TRAIN in episode 37 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:24:45, INFO: TRAIN in episode 38 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:24:49, INFO: TRAIN in episode 39 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:24:52, INFO: TRAIN in episode 40 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1419
2021-01-06 22:24:56, INFO: TRAIN in episode 41 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:24:59, INFO: TRAIN in episode 42 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1088
2021-01-06 22:25:02, INFO: TRAIN in episode 43 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:25:06, INFO: TRAIN in episode 44 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:25:11, INFO: TRAIN in episode 45 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:25:14, INFO: TRAIN in episode 46 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:25:18, INFO: TRAIN in episode 47 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0063
2021-01-06 22:25:22, INFO: TRAIN in episode 48 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:25:26, INFO: TRAIN in episode 49 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:25:30, INFO: TRAIN in episode 50 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:25:34, INFO: TRAIN in episode 51 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:25:38, INFO: TRAIN in episode 52 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1241
2021-01-06 22:25:42, INFO: TRAIN in episode 53 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:25:45, INFO: TRAIN in episode 54 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:25:49, INFO: TRAIN in episode 55 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:25:52, INFO: TRAIN in episode 56 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:25:56, INFO: TRAIN in episode 57 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:26:00, INFO: TRAIN in episode 58 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:26:04, INFO: TRAIN in episode 59 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:26:08, INFO: TRAIN in episode 60 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:26:11, INFO: TRAIN in episode 61 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:26:13, INFO: TRAIN in episode 62 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1708
2021-01-06 22:26:16, INFO: TRAIN in episode 63 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:26:19, INFO: TRAIN in episode 64 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:26:23, INFO: TRAIN in episode 65 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:26:27, INFO: TRAIN in episode 66 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:26:30, INFO: TRAIN in episode 67 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0397
2021-01-06 22:26:34, INFO: TRAIN in episode 68 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:26:38, INFO: TRAIN in episode 69 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:26:42, INFO: TRAIN in episode 70 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0101
2021-01-06 22:26:45, INFO: TRAIN in episode 71 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2021-01-06 22:26:49, INFO: TRAIN in episode 72 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0030
2021-01-06 22:26:53, INFO: TRAIN in episode 73 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0293
2021-01-06 22:26:56, INFO: TRAIN in episode 74 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:27:00, INFO: TRAIN in episode 75 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0068
2021-01-06 22:27:03, INFO: TRAIN in episode 76 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1485
2021-01-06 22:27:07, INFO: TRAIN in episode 77 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:27:11, INFO: TRAIN in episode 78 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:27:14, INFO: TRAIN in episode 79 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:27:18, INFO: TRAIN in episode 80 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:27:22, INFO: TRAIN in episode 81 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:27:26, INFO: TRAIN in episode 82 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:27:29, INFO: TRAIN in episode 83 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:27:33, INFO: TRAIN in episode 84 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0043
2021-01-06 22:27:37, INFO: TRAIN in episode 85 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0237
2021-01-06 22:27:40, INFO: TRAIN in episode 86 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:27:44, INFO: TRAIN in episode 87 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0024
2021-01-06 22:27:47, INFO: TRAIN in episode 88 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0155
2021-01-06 22:27:51, INFO: TRAIN in episode 89 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:27:55, INFO: TRAIN in episode 90 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:27:57, INFO: TRAIN in episode 91 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1408
2021-01-06 22:28:01, INFO: TRAIN in episode 92 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0546
2021-01-06 22:28:05, INFO: TRAIN in episode 93 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:28:06, INFO: TRAIN in episode 94 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1329
2021-01-06 22:28:08, INFO: TRAIN in episode 95 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1608
2021-01-06 22:28:11, INFO: TRAIN in episode 96 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2021-01-06 22:28:14, INFO: TRAIN in episode 97 has success rate: 1.00, collision rate: 0.00, nav time: 13.75, total reward: 0.2209
2021-01-06 22:28:17, INFO: TRAIN in episode 98 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1323
2021-01-06 22:28:21, INFO: TRAIN in episode 99 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0053
2021-01-06 22:28:24, INFO: TRAIN in episode 100 has success rate: 1.00, collision rate: 0.00, nav time: 22.25, total reward: 0.0985
2021-01-06 22:28:27, INFO: TRAIN in episode 101 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:28:31, INFO: TRAIN in episode 102 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:28:35, INFO: TRAIN in episode 103 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:28:38, INFO: TRAIN in episode 104 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:28:42, INFO: TRAIN in episode 105 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:28:46, INFO: TRAIN in episode 106 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:28:50, INFO: TRAIN in episode 107 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:28:54, INFO: TRAIN in episode 108 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:28:58, INFO: TRAIN in episode 109 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0046
2021-01-06 22:29:02, INFO: TRAIN in episode 110 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:06, INFO: TRAIN in episode 111 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:10, INFO: TRAIN in episode 112 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:14, INFO: TRAIN in episode 113 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:17, INFO: TRAIN in episode 114 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:21, INFO: TRAIN in episode 115 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:25, INFO: TRAIN in episode 116 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:28, INFO: TRAIN in episode 117 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:30, INFO: TRAIN in episode 118 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1556
2021-01-06 22:29:33, INFO: TRAIN in episode 119 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:37, INFO: TRAIN in episode 120 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:40, INFO: TRAIN in episode 121 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:44, INFO: TRAIN in episode 122 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:48, INFO: TRAIN in episode 123 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:51, INFO: TRAIN in episode 124 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1541
2021-01-06 22:29:55, INFO: TRAIN in episode 125 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:29:59, INFO: TRAIN in episode 126 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:02, INFO: TRAIN in episode 127 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:06, INFO: TRAIN in episode 128 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:10, INFO: TRAIN in episode 129 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:13, INFO: TRAIN in episode 130 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:16, INFO: TRAIN in episode 131 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:20, INFO: TRAIN in episode 132 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0043
2021-01-06 22:30:24, INFO: TRAIN in episode 133 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:28, INFO: TRAIN in episode 134 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:31, INFO: TRAIN in episode 135 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:35, INFO: TRAIN in episode 136 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:39, INFO: TRAIN in episode 137 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:42, INFO: TRAIN in episode 138 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:46, INFO: TRAIN in episode 139 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:48, INFO: TRAIN in episode 140 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1438
2021-01-06 22:30:52, INFO: TRAIN in episode 141 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:55, INFO: TRAIN in episode 142 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:30:59, INFO: TRAIN in episode 143 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:31:03, INFO: TRAIN in episode 144 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0022
2021-01-06 22:31:07, INFO: TRAIN in episode 145 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:31:10, INFO: TRAIN in episode 146 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:31:14, INFO: TRAIN in episode 147 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:31:18, INFO: TRAIN in episode 148 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:31:21, INFO: TRAIN in episode 149 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1689
2021-01-06 22:31:25, INFO: TRAIN in episode 150 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:31:29, INFO: TRAIN in episode 151 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:31:32, INFO: TRAIN in episode 152 has success rate: 1.00, collision rate: 0.00, nav time: 23.25, total reward: 0.0886
2021-01-06 22:31:37, INFO: TRAIN in episode 153 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:31:40, INFO: TRAIN in episode 154 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-01-06 22:31:44, INFO: TRAIN in episode 155 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1172
2021-01-06 22:31:45, INFO: TRAIN in episode 156 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1598
2021-01-06 22:31:48, INFO: TRAIN in episode 157 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
