Time,data
1612099502.285112,1
1612099507.165228,2
1612099510.4137146,3
1612099511.9527571,4
1612099521.521219,5
1612099526.285076,6
1612099529.542239,7
1612099531.1211627,8
1612099540.6198916,9
1612099545.4771044,10
1612099548.674685,11
1612099550.22505,12
1612099559.6690571,13
1612099564.4895103,14
1612099567.7252092,15
1612099569.2556345,16
1612099578.6732466,17
1612099583.5171678,18
1612099586.7309134,19
1612099588.3413305,20
1612099597.7742367,21
1612099602.7931352,22
1612099606.0010617,23
1612099607.5170257,24
1612099616.9938288,25
1612099621.8690512,26
1612099625.1010349,27
1612099626.6278758,28
1612099636.0410633,29
1612099640.9269886,30
1612099644.1662188,31
1612099645.6492696,32
1612099655.2330465,33
1612099660.3850484,34
1612099663.6010284,35
1612099665.1291716,36
1612099674.440586,37
1612099679.6970944,38
1612099682.9610205,39
1612099684.4731228,40
1612099693.841175,41
1612099698.7092106,42
1612099701.9409816,43
1612099703.5255988,44
1612099712.901145,45
1612099717.695132,46
1612099720.9295805,47
1612099722.525167,48
1612099732.0219688,49
1612099737.0051446,50
1612099740.2570324,51
1612099741.827573,52
1612099751.1051219,53
1612099756.0853765,54
1612099759.2971582,55
1612099760.8734863,56
1612099770.3089738,57
1612099775.1801677,58
1612099778.441132,59
1612099779.9505239,60
1612099789.287053,61
1612099794.1210163,62
1612099797.3411503,63
1612099798.8782995,64
1612099808.288283,65
1612099813.3490741,66
1612099816.6130161,67
1612099818.1545517,68
1612099827.5930545,69
1612099832.777229,70
1612099836.0099132,71
1612099837.509813,72
1612099846.9411376,73
1612099851.7410705,74
1612099854.9490864,75
1612099856.56503,76
1612099865.8974779,77
1612099870.697609,78
1612099873.936985,79
1612099875.4309392,80
1612099884.9770772,81
1612099889.8291833,82
1612099893.105087,83
1612099894.6210146,84
1612099903.9650521,85
1612099908.753043,86
1612099911.9928586,87
1612099913.5733945,88
1612099922.909037,89
1612099927.8770497,90
1612099931.1253889,91
1612099932.5977104,92
1612099941.9650645,93
1612099946.9539354,94
1612099950.1831362,95
1612099951.7027028,96
1612099961.1657119,97
1612099966.131301,98
1612099969.3730786,99
1612099970.9170725,100
1612099980.1227992,101
1612099984.9575634,102
1612099988.2243724,103
1612099989.733199,104
1612099998.9888976,105
1612100003.8730178,106
1612100007.1410573,107
1612100008.6303978,108
1612100018.0491028,109
1612100022.8097277,110
1612100026.0491931,111
1612100027.5851238,112
1612100037.2535985,113
1612100042.2162423,114
1612100045.4212492,115
1612100047.0209978,116
1612100056.5624075,117
1612100061.56387,118
1612100064.7967975,119
1612100066.3372152,120
