Time,data
1612099493.5721931,0
1612099518.3590205,1
1612099537.4242284,2
1612099556.4987948,3
1612099575.5324466,4
1612099595.1435142,5
1612099613.874705,6
1612099633.4305072,7
1612099652.106985,8
1612099671.3161502,9
1612099690.6516435,10
1612099710.1867375,11
1612099729.3187764,12
1612099747.9683352,13
1612099767.6561937,14
1612099786.607972,15
1612099805.1227787,16
1612099824.9384115,17
1612099844.2640605,18
1612099862.7492373,19
1612099882.310924,20
1612099900.768186,21
1612099919.7432523,22
1612099938.8119154,23
1612099957.9939318,24
1612099976.988883,25
1612099996.357311,26
1612100015.3974452,27
1612100034.0683317,28
1612100053.9027712,29
