Time,data
142.800002856,1
166.300003326,2
292.400005848,3
461.650009233,4
630.300012606,5
800.100016002,6
969.400019388,7
1061.00002122,8
1079.300021586,9
1146.600022932,10
1251.700025034,11
1470.550029411,12
1653.50003307,13
1825.50003651,14
2020.300040406,15
2050.100041002,16
2077.250041545,17
2249.900044998,18
2473.200049464,19
2522.250050445,20
2655.50005311,21
2824.650056493,22
3039.900060798,23
3247.200064944,24
3436.700068734,25
3688.00007376,26
3944.100078882,27
4079.00008158,28
4247.800084956,29
4466.450089329,30
4646.300092926,31
4815.300096306,32
4985.400099708,33
5078.50010157,34
5096.800101936,35
5221.50010443,36
5467.200109344,37
5502.700110054,38
5639.750112795,39
5807.400116148,40
5977.100119542,41
6070.50012141,42
6090.300121806,43
6155.100123102,44
6247.600124952,45
6331.400126628,46
6503.200130064,47
6674.50013349,48
6842.450136849,49
7011.700140234,50
7181.350143627,51
7371.700147434,52
7433.750148675,53
7592.400151848,54
7630.200152604,55
7690.800153816,56
7817.750156355,57
7925.150158503,58
7984.900159698,59
8099.400161988,60
8163.450163269,61
8332.200166644,62
8503.400170068,63
8674.400173488,64
8865.700177314,65
8927.850178557,66
9075.900181518,67
9247.00018494,68
9415.0001883,69
