episode,task_flag,nearest distance for adult,nearest distance for child,nearest distance for elder,nearest distance for forklift,nearest distance for servicerobot,nearest distance for random_wanderer,reward,safe distance adult,safe distance child,safe distance elder,safe distance forklift,safe distance servicerobot,safe distance random_wanderer,done_reason,vip_velocity,robot_velocity,vip_orientation,robot_orientation,vip_rho,robot_pos_x,robot_pos_y,vip_pos_x,vip_pos_y,ped_pos_x1,ped_pos_y1,ped_behavior1,ped_pos_x2,ped_pos_y2,ped_behavior2,ped_pos_x3,ped_pos_y3,ped_behavior3,ped_pos_x4,ped_pos_y4,ped_behavior4,ped_pos_x5,ped_pos_y5,ped_behavior5,ped_pos_x6,ped_pos_y6,ped_behavior6,ped_pos_x7,ped_pos_y7,ped_behavior7,ped_pos_x8,ped_pos_y8,ped_behavior8,ped_pos_x9,ped_pos_y9,ped_behavior9,ped_pos_x10,ped_pos_y10,ped_behavior10,ped_pos_x11,ped_pos_y11,ped_behavior11,ped_pos_x12,ped_pos_y12,ped_behavior12,ped_pos_x13,ped_pos_y13,ped_behavior13,ped_pos_x14,ped_pos_y14,ped_behavior14,ped_pos_x15,ped_pos_y15,ped_behavior15,ped_pos_x16,ped_pos_y16,ped_behavior16,ped_pos_x17,ped_pos_y17,ped_behavior17,ped_pos_x18,ped_pos_y18,ped_behavior18,ped_pos_x19,ped_pos_y19,ped_behavior19
20,1,1.156619097781768,,,,,,-0.14823050486632416,0.8,,,,,,-1,0.0023899669980452436,0.7000000032405533,-0.10144540110393278,0.2296304404735566,8.727141062984108,14.160575866699219,12.914007186889648,21.625113384739883,8.39253941911924,15.237227156149862,10.82694079177658,14,14.47496747204313,10.484384870852184,14,7.847381322277077,9.271996673027068,14,24.850388583529885,1.1306584984952788,14,16.185561744171732,10.760879795332409,14,9.124213078235194,14.260157705336658,12,8.39811244525251,14.127344796369709,13,14.862302695057013,4.113762553896958,14,14.771544470249907,5.490853235279381,14,14.510963569769052,8.27273684285838,14,9.008515080074531,15.011111606130866,12,15.590147883528031,5.222798898994577,14,16.15419975071867,4.527801853373651,12,7.589532274003329,8.636875498852177,14,10.589589906944774,3.944170575211563,14,8.498979424989228,9.47943217834242,24,14.037494220721834,9.47379585214743,14,15.40180194097103,7.841952103117339,18,16.781507307247182,8.786426945281,3
20,1,1.156619097781768,,,,,,-0.11087050486632416,0.8,,,,,,-1,0.002468388309201288,0.700000020241958,-0.1055063599029788,0.17723044753074643,8.677277032006094,14.228738784790039,12.929940223693848,21.625162477988855,8.392534220164112,15.235564462688162,10.840587372793362,14,14.470640259766066,10.492581712303974,14,7.847381322277077,9.271996673027068,14,24.86578768129145,1.1299341410226509,14,16.187409511599718,10.7573883439099,14,9.124213078235194,14.260157705336658,13,8.394894049181419,14.129125938740025,12,14.886142262584327,4.131974499973022,14,14.769486092969542,5.488077577707324,14,14.507703231452064,8.270548563506537,14,9.006328577993829,15.010051839878786,12,15.590147883528031,5.222798898994577,14,16.162786197993885,4.526981173326046,12,7.584631149473935,8.63582635821679,14,10.64085460721472,3.934327186323094,14,8.499185012174564,9.484920909356417,24,14.035764068176126,9.480447479059102,14,15.40324188568609,7.84144777609925,18,16.76350925667089,8.790629352474811,3
20,1,1.156619097781768,,,,,,-0.07355050486632417,0.8,,,,,,-1,0.0025476134954506456,0.7000000327096225,-0.10931991604554882,0.19432961940765378,8.6251690510245,14.297642707824707,12.942281723022461,21.625213126099446,8.392528661154616,15.234141121197315,10.853390020574865,14,14.466786854872364,10.500189600954256,14,7.847381322277077,9.271996673027068,14,24.879469666020434,1.129715464119888,14,16.18930977092381,10.753788980290064,14,9.124213078235194,14.260157705336658,13,8.39179202791904,14.130945440402641,12,14.909998633291822,4.150164429506514,14,14.767473785297906,5.485188132706971,14,14.504535645931993,8.268534974629889,14,9.004230781386806,15.008973502232283,12,15.590147883528031,5.222798898994577,14,16.171353812862478,4.52634312677253,12,7.579804589752298,8.635083870622399,14,10.692424028923822,3.9244406060857364,14,8.499301564055214,9.49044451061582,24,14.034561792772635,9.486651139709384,14,15.404741856549611,7.840963595656583,18,16.747199427923672,8.79448473696477,3
20,1,1.156619097781768,,,,,,-0.03626050486632417,0.8,,,,,,-1,0.0026276596783571986,0.6999999995793781,-0.1129053918788489,0.18251508474349976,8.574129728143205,14.366325378417969,12.955799102783203,21.62526534468319,8.39252274021359,15.232947694078547,10.865362281043849,14,14.463396474275173,10.507199318469999,14,7.847381322277077,9.271996673027068,14,24.891503164539078,1.129981995283156,14,16.191298376615762,10.750117050935941,14,9.124213078235194,14.260157705336658,13,8.388789768312986,14.132805946796616,12,14.933869063796493,4.168335904605927,14,14.765501227636904,5.482186919980304,14,14.501487071827128,8.266713013566923,14,9.002218296665502,15.007880843099331,14,15.590147883528031,5.222798898994577,12,16.179891577358944,4.52588221048961,12,7.575018065664071,8.634618853465636,14,10.744286406023216,3.9145133682103337,24,8.49932576906183,9.495998664775982,14,14.03388784675369,9.492388677535132,14,15.406270727114372,7.8404714797138055,18,16.732552987652063,8.79798300700721,3
20,1,1.156619097781768,,,,,,0.0009894951336758273,0.8,,,,,,-1,0.0027085438580410452,0.6999999947099346,-0.11628029693579532,0.1659755110740662,8.522793766183558,14.435162544250488,12.968503952026367,21.625319149746513,8.392516455393624,15.231974240804103,10.876521337689281,14,14.46045766174394,10.513601236407295,14,7.847381322277077,9.271996673027068,14,24.901954082509533,1.130714104588912,14,16.193405384229255,10.74640565541404,14,9.124213078235194,14.260157705336658,13,8.385874184151588,14.1347085611273,12,14.95771484848515,4.186465035296892,14,14.763563043536443,5.479076695835242,14,14.49858629131575,8.265097202251194,14,9.000287293194459,15.006777701419239,14,15.590147883528031,5.222798898994577,12,16.1883882651059,4.525592634890761,12,7.570243373585255,8.634405355402478,14,10.796430413147837,3.9045479165645007,24,8.499254667346028,9.501579941149672,14,14.033741004366524,9.497645232071855,14,15.407797428970317,7.83995162836739,18,16.719540321931042,8.801111354179607,3
20,1,1.156619097781768,,,,,,0.03819949513367583,0.8,,,,,,-1,0.0027890983268963757,0.6999999750170802,-0.11943287621614108,0.19026288390159615,8.470939394764184,14.50420093536377,12.980069160461426,21.625374534341702,8.392509809021112,15.231211150938309,10.886886330906549,14,14.457958515186052,10.519386315067889,14,7.847381322277077,9.271996673027068,14,24.910885714647474,1.131892971572792,14,16.1956534884496,10.74268423165636,14,9.124213078235194,14.260157705336658,13,8.383035099430359,14.136653281588579,12,14.981473173588936,4.204507884242618,14,14.761654624198632,5.475860824475957,14,14.495862932546142,8.263698105184702,14,8.998433723630232,15.005667455747771,14,15.590147883528031,5.222798898994577,12,16.196833464344557,4.525468500096987,12,7.565458212480285,8.63442057256988,14,10.84884514269418,3.894546600974673,24,8.499085677592971,9.507185615742491,14,14.03411853452831,9.50240987876459,14,15.409293489607542,7.83939438014774,18,16.708126560356895,8.803855359952914,3
20,1,1.156619097781768,,,,,,0.07537949513367583,0.8,,,,,,-1,0.002867332712536982,0.7000000267415383,-0.12234034134444605,0.2426628768444062,8.420514510283756,14.572937965393066,12.993307113647461,21.625431452371313,8.39250281069904,15.230650224428114,10.896476926347301,14,14.455886722304882,10.52454727810315,14,7.847381322277077,9.271996673027068,14,24.91835885011321,1.1335005532140694,14,16.19805740268845,10.738977123192623,14,9.124213078235194,14.260157705336658,13,8.380264685598032,14.13863935320898,12,15.005083629113063,4.222419633626181,14,14.75977206196159,5.4725430287126215,14,14.49334506538186,8.262520791569338,14,8.99665349978636,15.004553015951346,14,15.590147883528031,5.222798898994577,12,16.20521859359915,4.525503775317067,12,7.560645549751062,8.634644670921025,14,10.901520084936847,3.884511675789653,24,8.498816602010429,9.512813509154348,14,14.0350163454899,9.506676264013308,14,15.410736588970517,7.838801664596437,18,16.698269857490573,8.806200156815695,3
20,1,1.156619097781768,,,,,,0.11251949513367582,0.8,,,,,,-1,0.0029413376655390974,0.7000000111363915,-0.12499181436354821,0.19026288390159615,8.373003906860779,14.640887260437012,13.010127067565918,21.625489820197473,8.39249547696739,15.230285822855052,10.9053124223517,14,14.45422943555499,10.52907984288287,14,7.847381322277077,9.271996673027068,14,24.924431873288604,1.1355195529777853,14,16.200624080188565,10.73530219745133,14,9.124213078235194,14.260157705336658,13,8.377556969736997,14.140665538968145,12,15.028488074483317,4.240154797009152,14,14.7579121502112,5.469127098972162,14,14.49105636368739,8.261563470515076,14,8.994942624610715,15.003436843466371,14,15.590147883528031,5.222798898994577,12,16.213537208386906,4.525692167136283,12,7.5557928971573185,8.635060552577967,14,10.954445111175177,3.87444530141702,24,8.49844561208939,9.518461865347382,14,14.036429045500757,9.510443148961576,14,15.412114691802564,7.83818756133882,18,16.689919055130247,8.808131589219718,3
20,1,1.156619097781768,,,,,,0.1496194951336758,0.8,,,,,,-1,0.0030093205045688804,0.7000000267415383,-0.12738522610578737,0.13786289095878607,8.323163179588958,14.709624290466309,13.023365020751953,21.625549518943913,8.392487830826445,15.230115777773005,10.913411541610259,14,14.45297306387838,10.532983893892846,14,7.847381322277077,9.271996673027068,14,24.92916086015537,1.1379333908884055,14,16.203353517720345,10.731669722506231,14,9.124213078235194,14.260157705336658,13,8.374907419151171,14.142730320630353,12,15.051630582334308,4.2576673463134975,14,14.756072300450606,5.465616733371799,14,14.489013392550726,8.260816552522881,14,8.993297284369831,15.002320989073171,14,15.590147883528031,5.222798898994577,12,16.221785217839464,4.526027046742048,12,7.550891579708602,8.63565359257675,24,11.007610457771843,3.8643495451841035,14,8.497971224532773,9.52412923169605,14,14.03834987858725,9.513714798928437,14,15.413429483756211,7.837577437981555,18,16.683011936681353,8.80963751521458,3
20,1,1.156619097781768,,,,,,0.1866894951336758,0.8,,,,,,-1,0.0030696386867210945,0.6999999942520456,-0.12952522683613263,0.08546289056539538,8.271088419506476,14.778960227966309,13.032984733581543,21.62561039744913,8.392479901129043,15.2301417383492,10.920792851328653,14,14.452103107676278,10.536264420893078,14,7.847381322277077,9.271996673027068,14,24.93259967049753,1.140726174615595,14,16.2062398676026,10.728081807742516,14,9.124213078235194,14.260157705336658,13,8.372312600240866,14.14483204180284,12,15.07445738529763,4.274910803931807,14,14.754250266124506,5.462015487532175,14,14.487223913499914,8.260262459013147,14,8.991713907102822,15.001207139395973,14,15.590147883528031,5.222798898994577,12,16.229961056024106,4.526501405337209,12,7.54593604863592,8.636411364966785,24,11.061006711098694,3.8542263817573517,14,8.497392265336444,9.529814385148144,14,14.040770544769426,9.516501102036743,14,15.414697463240255,7.837005147160232,18,16.67747546034586,8.81070943175605,3
