Time,data
134.50000269,1
236.050004721,2
339.150006783,3
438.800008776,4
541.250010825,5
641.300012826,6
742.700014854,7
844.200016884,8
944.850018897,9
1048.250020965,10
1147.700022954,11
1250.200025004,12
1351.750027035,13
1452.700029054,14
1554.200031084,15
1655.150033103,16
1756.750035135,17
1857.750037155,18
1959.250039185,19
2060.700041214,20
2162.250043245,21
2263.300045266,22
2364.200047284,23
2465.250049305,24
2567.250051345,25
2668.200053364,26
