episode,task_flag,nearest distance for adult,nearest distance for child,nearest distance for elder,nearest distance for forklift,nearest distance for servicerobot,nearest distance for random_wanderer,reward,safe distance adult,safe distance child,safe distance elder,safe distance forklift,safe distance servicerobot,safe distance random_wanderer,done_reason,vip_velocity,robot_velocity,vip_orientation,robot_orientation,vip_rho,robot_pos_x,robot_pos_y,vip_pos_x,vip_pos_y,ped_pos_x1,ped_pos_y1,ped_behavior1,ped_pos_x2,ped_pos_y2,ped_behavior2,ped_pos_x3,ped_pos_y3,ped_behavior3,ped_pos_x4,ped_pos_y4,ped_behavior4
1,0,11.95060526028396,7.308996530722804,,,5.658598753422934,,1.01541,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999771389434,-1,-0.18977794051170352,-1,4.613204479217529,3.7286744117736816,-1,-1,4.577869157737651,11.07493919176898,3,22.32235723594856,2.974957204551242,3,18.577360290698444,16.008620466297746,3,6.850281977826319,8.926291569419849,11
1,0,11.915765208227265,7.308996530722804,,,5.643687730675615,,1.06324,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999848827839,-1,-0.2421779334545136,-1,4.681947708129883,3.7154695987701416,-1,-1,4.599705740402939,11.078741861663671,3,22.308187386235844,2.9813292716383804,3,18.56089569802495,15.993759309498822,3,6.870710074398787,8.917443311254992,11
1,0,11.883783043371563,7.308996530722804,,,5.632761642172542,,1.11102,1.1,1.32,,,2.2399999999999998,,-1,-1,0.7000000013534814,-1,-0.18977794051170352,-1,4.749905109405518,3.6986823081970215,-1,-1,4.62184917726072,11.082597180986507,3,22.29381848088791,2.9877903894517477,3,18.54420106339846,15.978688721724787,3,6.891425032103443,8.908470800853722,11
1,0,11.849609587182462,7.308996530722804,,,5.61859667913236,,1.1587599999999998,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999848827839,-1,-0.13737794756889343,-1,4.818648338317871,3.6854774951934814,-1,-1,4.644287235940947,11.08650300840966,3,22.279258509442005,2.994336984073131,3,18.527285804998204,15.963416942703084,3,6.91241530006912,8.899378966513796,11
1,0,11.775137085640827,7.308996530722804,,,5.580619712817676,,1.2064499999999998,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999800133005,-1,-0.13737794756889343,-1,4.957736492156982,3.669949769973755,-1,-1,4.690000732030755,11.094458033618876,3,22.249595761644258,3.007673040881734,3,18.492829237457318,15.932301147754421,3,6.955177827819423,8.880856072113172,11
1,0,11.739446068632196,7.308996530722804,,,5.563917545797096,,1.2540899999999997,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999771389434,-1,-0.18977794051170352,-1,5.0270771980285645,3.6603634357452393,-1,-1,4.713254087691714,11.09850335117317,3,22.234507437062028,3.0144560702364247,3,18.47530495584815,15.916472027643348,3,6.976929197597236,8.87143392425399,11
1,0,11.70644294622767,7.308996530722804,,,5.551162072521904,,1.3016799999999997,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999848827839,-1,-0.17263691127300262,-1,5.095820426940918,3.647158622741699,-1,-1,4.736757863767492,11.102591410695899,3,22.21925697366474,3.0213116993587454,3,18.45759413324162,15.900471532129655,3,6.998914064015994,8.861910291223147,11
1,0,11.672909721093026,7.308996530722804,,,5.537573395350193,,1.3492299999999997,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999718186395,-1,-0.1845674067735672,-1,5.1647796630859375,3.635133981704712,-1,-1,4.760502097086384,11.106720456252642,3,22.203850904966238,3.028237035202394,3,18.439704462135133,15.884306390042786,3,7.021122987062505,8.852289200060582,11
1,0,11.640204680373962,7.308996530722804,,,5.525155041046623,,1.3967299999999998,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999933455637,-1,-0.23696741461753845,-1,5.233590602874756,3.6222875118255615,-1,-1,4.784477224150297,11.110888800859083,3,22.18829550719961,3.035229304561081,3,18.421643329740977,15.867983062530588,3,7.043546900689908,8.842574518073606,11
1,0,11.58305240410052,7.308996530722804,,,5.5118155198006535,,1.4441799999999998,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999944029283,-1,-0.3277314007282259,-1,5.368862628936768,3.5863516330718994,-1,-1,4.833083806674558,11.11933696924975,3,22.156760603923082,3.0494041205888154,3,18.385034775977047,15.834886419144393,3,7.089005217998109,8.822879089088214,11
1,0,11.558492615168007,7.308996530722804,,,5.510431576716292,,1.4915899999999997,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999759593066,-1,-0.27533140778541565,-1,5.435136795043945,3.56381893157959,-1,-1,4.857697990054608,11.123613741924691,3,22.140792454423245,3.0565816763100933,3,18.36650070968735,15.818124778308304,3,7.112023230354415,8.812905332539641,11
1,0,11.53139859694329,7.308996530722804,,,5.505725982069503,,1.5389499999999998,1.1,1.32,,,2.2399999999999998,,-1,-1,0.699999982462265,-1,-0.22293141484260567,-1,5.502500057220459,3.544788360595703,-1,-1,4.882508493697526,11.127923706869813,3,22.124697706302783,3.0638161746724575,3,18.347821914306238,15.801228320837298,3,7.1352234240584105,8.802851977272145,11
1,0,11.501868009148868,7.308996530722804,,,5.497698705660391,,1.5862599999999998,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999738775572,-1,-0.1705314218997956,-1,5.570767879486084,3.5293121337890625,-1,-1,4.907507521001554,11.132265486269219,3,22.108481494656832,3.0711053709880223,3,18.329004423837375,15.784202316807312,3,7.158598394039565,8.792722180068258,11
1,0,11.470006911616316,7.308996530722804,,,5.486355464044827,,1.6335299999999997,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999735707219,-1,-0.11813142150640492,-1,5.639752388000488,3.517432689666748,-1,-1,4.9326875868544855,11.136637757541626,3,22.09214875272611,3.078447113429146,3,18.31005403321734,15.767051824925899,3,7.1821410292798715,8.782518971685958,11
1,0,11.4359281067544,7.308996530722804,,,5.471707096843452,,1.6807499999999997,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999918040711,-1,-0.06573142111301422,-1,5.709264755249023,3.5091826915740967,-1,-1,4.958041505014721,11.141039251297208,3,22.07570421987448,3.0858393391516517,3,18.290976307883348,15.749781700695635,3,7.205844501218893,8.772245261751252,11
1,0,11.399752817197763,7.308996530722804,,,5.453770309133326,,1.7279199999999997,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999675197115,-1,-0.013331420719623567,-1,5.77911376953125,3.504584789276123,-1,-1,4.983562376018892,11.145468749356903,3,22.05915244924859,3.093280070579595,3,18.27177659295981,15.732396604271294,3,7.229702252602941,8.761903843467525,11
1,0,11.362514044204758,7.308996530722804,,,5.432567272376136,,1.7750499999999996,1.4,1.68,,,2.2399999999999998,,-1,-1,0.6999999642843341,-1,0.0390685796737671,-1,5.84910774230957,3.5036516189575195,-1,-1,5.010426334676877,11.150127766874675,18,22.042497815133387,3.1007674118456645,18,18.252460022078154,15.714901008023228,3,7.253707986761897,8.751497398148896,11
1,0,11.324307694055536,7.308996530722804,,,5.408125308657041,,1.8221299999999996,1.4,1.68,,,2.2399999999999998,,-1,-1,0.7000000266868849,-1,0.09146858006715776,-1,5.9190545082092285,3.5063858032226562,-1,-1,5.038579308296422,11.155007688714738,18,22.02574453986647,3.1082996177005846,18,18.233032347667923,15.697298763099505,3,7.27785606004227,8.741027882378875,11
1,0,11.285240344332784,7.308996530722804,,,5.380477728173342,,1.8691599999999995,1.4,1.68,,,2.2399999999999998,,-1,-1,0.6999999918134291,-1,0.0390685796737671,-1,5.988761901855469,3.512779712677002,-1,-1,5.067969511053281,11.160100186671517,18,22.00889668596346,3.1158750239951103,18,18.213499186208978,15.679593543190643,3,7.302140928000499,8.730497232536782,11
1,0,11.248931934649889,7.308996530722804,,,5.356598903188458,,1.9161499999999996,1.4,1.68,,,2.2399999999999998,,-1,-1,0.7000000266868849,-1,-0.013331420719623567,-1,6.058708667755127,3.5155138969421387,-1,-1,5.098547359761606,11.165397140761621,18,21.9919581597298,3.1234920392111523,18,18.193866029465763,15.66178883912981,3,7.326557134244459,8.71990743275978,11
1,0,11.21552040154888,7.308996530722804,,,5.3365674415875395,,1.9630899999999996,1.4,1.68,,,2.2399999999999998,,-1,-1,0.6999999642843341,-1,0.0390685796737671,-1,6.128702640533447,3.514580726623535,-1,-1,5.1302653695135785,11.170890599478607,18,21.974932715212336,3.1311491372678804,18,18.174138251818775,15.643887958822225,3,7.351099323225177,8.709260544355946,11
1,0,11.180961044937584,7.308996530722804,,,5.313274122887109,,2.0099799999999997,1.4,1.68,,,2.2399999999999998,,-1,-1,0.7000000266868849,-1,-0.013331420719623567,-1,6.1986494064331055,3.517314910888672,-1,-1,5.163078042604718,11.176572773291293,18,21.957823958524337,3.138844851586529,18,18.154321114965168,15.625894030713129,3,7.375762263403414,8.69855870238285,11
1,0,11.149233356580323,7.308996530722804,,,5.293845583477994,,2.0568299999999997,1.4,1.68,,,2.2399999999999998,,-1,-1,0.6999999642843341,-1,-0.06573142111301422,-1,6.268643379211426,3.5163817405700684,-1,-1,5.19694176012113,11.182436049511924,18,21.94063535249925,3.146577770308658,18,18.13441977088716,15.607810009434194,3,7.40054087126326,8.68780409125815,11
1,0,11.12047401640358,7.308996530722804,,,5.278340706296822,,2.10363,1.4,1.68,,,2.2399999999999998,,-1,-1,0.6999999675197115,-1,-0.11813142150640492,-1,6.338492393493652,3.5117838382720947,-1,-1,5.231814681143835,11.188473016785597,18,21.923370322694083,3.154346480345603,18,18.114439263695225,15.589638682676766,3,7.425430231074534,8.676998911140313,11
1,0,11.09481588864951,7.308996530722804,,,5.26680156844301,,2.1503799999999997,1.4,1.68,,,2.2399999999999998,,-1,-1,0.6999999918040711,-1,-0.1705314218997956,-1,6.4080047607421875,3.5035338401794434,-1,-1,5.267656651316657,11.194676490471405,18,21.906032060966755,3.162149668767781,18,18.094384530749867,15.571382678663813,3,7.450425608553321,8.666145343808441,11
1,0,11.0894208921691,7.308996530722804,,,5.259792542434816,,2.1970899999999998,1.4,1.68,,,2.2399999999999998,,-1,-1,0.46272897158713544,-1,-0.11813142150640492,-1,6.453606605529785,3.495681047439575,-1,-1,5.304429120656227,11.201039533727448,18,21.888623631035976,3.1699860682833925,18,18.074260403319094,15.5530444738315,3,7.475522458321628,8.655245523174482,11
1,0,11.040387251481798,7.308996530722804,,,5.236021880322169,,2.24375,1.4,1.68,,,2.2399999999999998,,-1,-1,0.7000000160379076,-1,-0.14268675446510318,-1,6.592833995819092,3.4811196327209473,-1,-1,5.380618941974902,11.21421790073309,18,21.853607911273755,3.185753649081116,18,18.033822761721723,15.516130654239939,3,7.526003347070024,8.63331529021479,11
1,0,11.018649372020056,7.308996530722804,,,5.227317534580283,,2.29037,1.4,1.68,,,2.2399999999999998,,-1,-1,0.6999999808082471,-1,-0.10844734311103824,-1,6.66212272644043,3.471165418624878,-1,-1,5.419966583673025,11.221020686639447,18,21.836006153679683,3.1936825093077186,18,18.01351838232522,15.497559301322463,3,7.551379240706493,8.622288738752815,11
1,0,10.99594286319966,7.308996530722804,,,5.21654922235478,,2.33694,1.4,1.68,,,2.2399999999999998,,-1,-1,0.7000000006813459,-1,-0.05604734271764756,-1,6.731711387634277,3.4635889530181885,-1,-1,5.46010518582512,11.22795796448119,18,21.8183453020282,3.201639936256931,18,17.99316287826935,15.478914285431614,3,7.576840304514115,8.611223643155375,11
1,0,10.971502419892543,7.308996530722804,,,5.202453114381633,,2.38346,1.4,1.68,,,2.2399999999999998,,-1,-1,0.6999999875038412,-1,-0.003647342324256897,-1,6.801601409912109,3.459667682647705,-1,-1,5.5010032316736295,11.235024129966364,18,21.800627853801217,3.2096248692337856,18,17.972760554023726,15.460197434395788,3,7.602382906029446,8.600121690108061,11
1,0,10.945442779381661,7.308996530722804,14.913215092253576,,5.1850414637698155,,2.4299399999999998,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.6999999949988566,-1,0.048752658069133765,-1,6.871601104736328,3.4594123363494873,-1,-1,5.542630446387926,11.242213830379175,18,21.782856207147898,3.2176362857887306,18,17.95231560927373,15.44141046646238,3,7.628003574543776,8.588984471009592,11
1,0,10.917888773180833,7.308996530722804,14.825411710834304,,5.164331829667737,,2.4763699999999997,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.6999999875478268,-1,0.03698307648301127,-1,6.9415178298950195,3.4628236293792725,-1,-1,5.584957749324637,11.249521953777208,18,21.76503266511482,3.225673200829358,18,17.931832139264067,15.42255499627013,3,7.653698992681055,8.577813486484763,11
1,0,10.891285220320603,7.308996530722804,14.73751072231965,,5.144749016412674,,2.52276,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.7000000199525512,-1,-0.015416923910379417,-1,7.011469841003418,3.465411901473999,-1,-1,5.627957208356195,11.256943617521198,18,21.74715943969286,3.2337346657291546,18,17.91131413525291,15.403632540500622,3,7.679465988152539,8.56661015181412,11
1,0,10.867240204754214,7.308996530722804,14.649467216360799,,5.12912225708235,,2.5690999999999997,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.6999999668886772,-1,-0.06781692802906039,-1,7.081461429595947,3.4643328189849854,-1,-1,5.67156305611765,11.264493826783518,18,21.729238655684348,3.2418197674220783,18,17.890765485084987,15.384644523215805,3,7.705301525861607,8.555375802734856,11
1,0,10.822782051739084,7.308996530722804,14.473358657717586,,5.102526076025753,,2.6153999999999997,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.6999999669317498,-1,0.03698307275772096,-1,7.221292018890381,3.458510160446167,-1,-1,5.760488424401267,11.279964147708236,18,21.693262497250828,3.2580574019410986,18,17.849590608067125,15.34647730851237,3,7.757166730192035,8.532819044452948,11
1,0,10.798020466462951,7.308996530722804,14.385287173780945,,5.084256609721533,,2.66165,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.7000000198836807,-1,-0.01541692763566971,-1,7.291244029998779,3.4610984325408936,-1,-1,5.805757731953772,11.287876872566004,18,21.675210968918897,3.26620827835244,18,17.82897127001405,15.327300672689038,3,7.783190948287473,8.521498960471796,11
1,0,10.775752541526499,7.308996530722804,14.297089229019765,,5.069968676235901,,2.7078499999999996,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.6999999669317498,-1,0.03698307275772096,-1,7.361235618591309,3.46001935005188,-1,-1,5.8515329326852,11.295903346280213,18,21.657119580767663,3.274379476797553,18,17.808335064317266,15.308063607307973,3,7.809272799078928,8.510152522841873,11
1,0,10.751799518148875,7.308996530722804,14.208943090432559,,5.0523692822142054,,2.7540099999999996,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.7000000198836807,-1,-0.01541692763566971,-1,7.431187629699707,3.4626076221466064,-1,-1,5.897791299083196,11.304040305325417,18,21.638990073815833,3.282570247918478,18,17.787685145514157,15.288767221809787,3,7.8354098313845455,8.498780750180108,11
1,0,10.711434055445473,7.308996530722804,14.032492143802424,,5.029169378372911,,2.8001199999999997,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.6999999818075359,-1,-0.12021692842245105,-1,7.571018218994141,3.456784963607788,-1,-1,5.991671050776746,11.320633387072402,18,21.602623333446374,3.299007658666047,18,17.74635621349733,15.250000623844867,3,7.887840128774087,8.475965027507385,11
1,0,10.695310899865108,7.308996530722804,13.94459057489858,,5.023589823083928,,2.8461899999999996,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.6999999880058833,-1,-0.08374457061290741,-1,7.640512943267822,3.448390007019043,-1,-1,6.03925132054831,11.329083718971615,18,21.584389256228686,3.3072529445611054,18,17.725682938431046,15.23053233613918,3,7.914128970443791,8.464522878092621,11
1,0,10.677850375277187,7.308996530722804,13.85643802971278,,5.015809445033188,,2.8922099999999995,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.7000000091634102,-1,-0.031344570219516754,-1,7.710267543792725,3.4425346851348877,-1,-1,6.08723246567378,11.337632939104896,18,21.56612337786781,3.3155150937405695,18,17.7050074282213,15.211008584171475,3,7.940464138189955,8.453059000694294,11
1,0,10.658419412304806,7.308996530722804,13.768087045002309,,5.004713468129751,,2.9381899999999996,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.6999999694263607,-1,0.02105543017387391,-1,7.780233383178711,3.440340995788574,-1,-1,6.135595920324844,11.346278473596994,18,21.54782712933007,3.3237934960540487,18,17.68433227146169,15.191430202287808,3,7.9668436338854685,8.441574194951604,11
1,0,10.614186551431283,7.308996530722804,13.591537504553099,,4.972592517567337,,2.9841199999999994,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.7000000145739397,-1,0.1258554309606552,-1,7.920029163360596,3.4469518661499023,-1,-1,6.233399203289195,11.36384876726852,18,21.51114897533831,3.3403967436057904,18,17.64299282082015,15.152112657666812,3,8.019728006179522,8.418544818766522,11
1,0,10.589676236844912,7.308996530722804,13.503718011191145,,4.95158838688989,,3.0300099999999994,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.6999999744787931,-1,0.07345543056726456,-1,7.989475727081299,3.4557385444641113,-1,-1,6.282805530725624,11.372768938405066,18,21.492769668256663,3.348720489983408,18,17.622333155128253,15.13237494250504,3,8.046229265925756,8.40700167512193,11
1,0,10.567261424417548,7.308996530722804,13.41547982932665,,4.934583124001531,,3.0758499999999995,1.4,1.68,1.6500000000000001,,2.2399999999999998,,-1,-1,0.7000000145739397,-1,0.11967575550079347,-1,8.059287071228027,3.4608757495880127,-1,-1,6.332527116368285,11.381776237109422,18,21.474365191990618,3.357058290039959,18,17.601683101192975,15.112585497134292,3,8.072767613566443,8.39544046014344,11
1,0,10.496657809698451,7.308996530722804,13.15169969271863,14.824433031956561,4.875959459465717,,3.1216399999999993,1.4,1.68,1.6500000000000001,2.52,2.2399999999999998,,-1,-1,0.6999999921869476,-1,0.041887179017066956,-1,8.267723083496094,3.4860546588897705,-1,-1,6.483435688862562,11.409300883575623,18,21.419012331083984,3.3821511761065843,18,17.53981053581058,15.052912875172922,3,8.152589118494943,8.36065462406192,11
1,0,10.47639528529194,7.308996530722804,13.06322775696329,14.75003218434691,4.862621892538514,,3.1673899999999993,1.4,1.68,1.6500000000000001,2.52,2.2399999999999998,,-1,-1,0.6999999983089153,-1,-0.010512821376323702,-1,8.337661743164062,3.488986015319824,-1,-1,6.534273613605018,11.4186371134209,18,21.400518547937352,3.3905404553168736,18,17.51921832991404,15.032922435951125,3,8.179260057232211,8.34902722663571,11
1,0,10.438609470487442,7.308996530722804,12.886149263725068,14.60465820739111,4.84074536714812,,3.2130899999999993,1.4,1.68,1.6500000000000001,2.52,2.2399999999999998,,-1,-1,0.6999999983089153,-1,0.09428717941045762,-1,8.477596282958984,3.4911813735961914,-1,-1,6.636674930728725,11.437541218177486,18,21.363472885387875,3.4073539677088966,18,17.478091816634752,14.992795238745682,3,8.232689097813894,8.325727492957377,11
1,0,10.417054519805095,7.308996530722804,12.79790051085354,14.528112539624324,4.824878002178705,,3.258749999999999,1.4,1.68,1.6500000000000001,2.52,2.2399999999999998,,-1,-1,0.6999999921869476,-1,0.14668717980384827,-1,8.547285079956055,3.497771739959717,-1,-1,6.688214513992585,11.44710589614472,18,21.344922925184648,3.4157774226069457,18,17.45756046077584,14.972659390910655,3,8.25944455492547,8.314056155155532,11
