episode,task_flag,nearest distance for adult,nearest distance for child,nearest distance for elder,nearest distance for forklift,nearest distance for servicerobot,nearest distance for random_wanderer,reward,safe distance adult,safe distance child,safe distance elder,safe distance forklift,safe distance servicerobot,safe distance random_wanderer,done_reason,vip_velocity,robot_velocity,vip_orientation,robot_orientation,vip_rho,robot_pos_x,robot_pos_y,vip_pos_x,vip_pos_y,ped_pos_x1,ped_pos_y1,ped_behavior1,ped_pos_x2,ped_pos_y2,ped_behavior2,ped_pos_x3,ped_pos_y3,ped_behavior3,ped_pos_x4,ped_pos_y4,ped_behavior4
1,0,13.343687840163721,8.033783842607104,,,6.943317951838447,,0,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999692181939,-1,1.0458858013153076,-1,3.037821054458618,3.0589029788970947,-1,-1,4.1978057414193355,11.008501607491597,3,22.568964450051837,2.8639748819746442,3,18.863946428963416,16.26737693036398,3,6.494768679612617,9.08046235311771,11
1,0,13.290479884806507,7.9719500666195975,,,6.874439214490595,,0.04883,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999875580097,-1,1.0917716026306155,-1,3.0729005336761475,3.119478702545166,-1,-1,4.207696223388807,11.010247144673333,3,22.562546545835666,2.866864692690684,3,18.85649078791275,16.2606324273399,3,6.504021540895895,9.076434565025718,11
1,0,13.23966725857368,7.90926086788205,,,6.805739398182922,,0.09761,1.1,1.32,,,2.2399999999999998,,-1,-1,0.7000000093182472,-1,1.0393716096878052,-1,3.1051645278930664,3.1815998554229736,-1,-1,4.218371884239813,11.012128372578493,3,22.55561942721137,2.8699837712052676,3,18.848443452852166,16.253353744903833,3,6.514008124549911,9.072089995429225,11
1,0,13.134780147850185,7.788766915064556,,,6.668640768700672,,0.14635,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999795309855,-1,0.9345716238021854,-1,3.1792232990264893,3.300351142883301,-1,-1,4.241954245925807,11.016275779095524,3,22.540318214974437,2.8768733522437713,3,18.83066702406546,16.237279689382,3,6.5360663595616675,9.062501294425129,11
1,0,13.080950376419677,7.731330799399074,,,6.600594539007142,,0.19504,1.1,1.32,,,2.2399999999999998,,-1,-1,0.7000000357556408,-1,0.8821716308593753,-1,3.2208147048950195,3.3566553592681885,-1,-1,4.254801768001693,11.018531544842109,3,22.531982451357965,2.8806265550009713,3,18.82098223820846,16.228525067416737,3,6.548082867916376,9.057281188044833,11
1,0,13.026369031895348,7.6760121242871415,,,6.533123511987968,,0.24368,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999774964122,-1,0.8297716379165647,-1,3.2652981281280518,3.4107038974761963,-1,-1,4.268316017918423,11.02090213700739,3,22.523214196634918,2.884574397066285,3,18.810794468401145,16.219317811331635,3,6.5607227153924885,9.051792410568597,11
1,0,12.97117275384008,7.622990784724111,,,6.466411027748327,,0.29227000000000003,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999590000171,-1,0.7982996702194215,-1,3.312551259994507,3.462348222732544,-1,-1,4.282470268905173,11.023382915163367,3,22.51403075189895,2.8887090549081074,3,18.800123724110183,16.20967622646035,3,6.573961021647651,9.046045738391747,11
1,0,12.860602571611132,7.521676575186313,,,6.334747800889229,,0.34081000000000006,1.1,1.32,,,2.2399999999999998,,-1,-1,0.7000000010713507,-1,0.7382206916809083,-1,3.4117445945739746,3.561122179031372,-1,-1,4.312597163701899,11.028657458519653,3,22.494484059932663,2.897509049907169,3,18.77740948368553,16.189159428922615,3,6.602138424934763,9.033819585984066,11
1,0,12.736389067424511,7.423296145546478,,,6.204381295355655,,0.38931000000000004,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999886162547,-1,0.6334207057952882,-1,3.5176942348480225,3.652561902999878,-1,-1,4.328521530224559,11.03144289957094,3,22.484152059797875,2.9021602319670845,3,18.765402247931224,16.178317057766726,3,6.617032573197794,9.027359491988173,11
1,0,12.639041243349421,7.3430283654591975,,,6.082036867611284,,0.43776000000000004,1.1,1.32,,,2.2399999999999998,,-1,-1,0.6999999738482706,-1,0.6403795480728152,-1,3.6303908824920654,3.7356245517730713,-1,-1,4.379468595425893,11.040345501674183,3,22.451096044412125,2.917039354893908,3,18.726983334195367,16.143636743416867,3,6.6646855089560315,9.006699259913223,11
