episode,task_flag,nearest distance for adult,nearest distance for child,nearest distance for elder,nearest distance for forklift,nearest distance for servicerobot,nearest distance for random_wanderer,reward,safe distance adult,safe distance child,safe distance elder,safe distance forklift,safe distance servicerobot,safe distance random_wanderer,done_reason,vip_velocity,robot_velocity,vip_orientation,robot_orientation,vip_rho,robot_pos_x,robot_pos_y,vip_pos_x,vip_pos_y,ped_pos_x1,ped_pos_y1,ped_behavior1,ped_pos_x2,ped_pos_y2,ped_behavior2,ped_pos_x3,ped_pos_y3,ped_behavior3,ped_pos_x4,ped_pos_y4,ped_behavior4,ped_pos_x5,ped_pos_y5,ped_behavior5,ped_pos_x6,ped_pos_y6,ped_behavior6,ped_pos_x7,ped_pos_y7,ped_behavior7,ped_pos_x8,ped_pos_y8,ped_behavior8,ped_pos_x9,ped_pos_y9,ped_behavior9
1,0,7.421785589871319,,6.130509616290355,13.846731323996154,,,0.55229,0.6,,1.2000000000000002,2.52,,,-1,-1,0.6999999848319719,-1,0.46169042587280285,-1,3.761328935623169,3.5909581184387207,-1,-1,4.161361208733288,11.001955050194388,6,22.38744156494188,2.943540593552623,3,18.727137846623886,16.145971131948837,3,6.457413593796574,9.096798260632326,11,12.288968304484795,2.927161089787151,11,13.8718049495678,13.051943433425029,11,19.501307093902007,5.8622856227810045,11,18.649497366199157,8.221740710932863,3,16.596040226010096,12.892438345352563,3
1,0,7.387521697061562,,6.075092294525762,13.768437015618344,,,0.6004999999999999,0.6,,1.2000000000000002,2.52,,,-1,-1,0.7000000128138859,-1,0.40929043292999284,-1,3.8239998817443848,3.622140407562256,-1,-1,4.161361208733288,11.001955050194388,6,22.370813098450405,2.9506882029811696,3,18.713590027587117,16.133937375666132,3,6.457413593796574,9.096798260632326,11,12.27635785172843,2.9292878523129984,11,13.852435234991473,13.056139677161195,11,19.492942708241717,5.864275108780524,11,18.630553806375534,8.214262158235499,3,16.605913985228554,12.876327024045372,3
1,0,7.357029790818679,,6.022325462555105,13.691202550024888,,,0.6486599999999999,0.6,,1.2000000000000002,2.52,,,-1,-1,0.7000000035761814,-1,0.3568904399871826,-1,3.8882181644439697,3.6499974727630615,-1,-1,4.161361208733288,11.001955050194388,6,22.353760601012347,2.957997617367617,3,18.699693573296237,16.121589546640305,3,6.457413593796574,9.096798260632326,11,12.263423310564443,2.931469214913396,11,13.83267554067569,13.060459457071724,11,19.48429295839453,5.866509756461634,11,18.6111878692172,8.206399886283405,3,16.616049436013775,12.859826565121752,3
1,0,7.330441193935707,,5.972426198558354,13.615252471213962,,,0.6967699999999999,0.6,,1.2000000000000002,2.52,,,-1,-1,0.6999999593679072,-1,0.3044904470443725,-1,3.9538073539733887,3.674452781677246,-1,-1,4.161361208733288,11.001955050194388,6,22.336301457579953,2.9654612335951724,3,18.68546255335821,16.108939209301077,3,6.457413593796574,9.096798260632326,11,12.25017760478157,2.9337029861155215,11,13.812541490388034,13.064897983178104,11,19.47536100286582,5.868998533002316,11,18.59142423503778,8.198154097383588,3,16.626445650730712,12.842956707845735,3
1,0,7.307871721322026,,5.925605444724934,13.540809845409784,,,0.74484,0.6,,1.2000000000000002,2.52,,,-1,-1,0.700000000328899,-1,0.25209045410156256,-1,4.02058744430542,3.695439338684082,-1,-1,4.161361208733288,11.001955050194388,6,22.31845235118494,2.9730719780861556,3,18.670910466206994,16.095997538497652,3,6.457413593796574,9.096798260632326,11,12.236633136595668,2.935987061354327,11,13.792048088492749,13.069450654478654,11,19.466149504323305,5.871748713616379,11,18.571287067180204,8.1895257875986,3,16.637101296185243,12.825736301416187,3
1,0,7.2751711841349405,,5.842004574597011,13.397329088343,,,0.7928599999999999,0.6,,1.2000000000000002,2.52,,,-1,-1,0.7000000169780494,-1,0.1472904682159424,-1,4.156983852386475,3.726785182952881,-1,-1,4.161361208733288,11.001955050194388,6,22.2816476183999,2.988709027360909,3,18.640894347027974,16.069283062482622,3,6.457413593796574,9.096798260632326,11,12.208695039066326,2.9406981200563997,11,13.750040294703279,13.078880926468637,11,19.446896786017415,5.878054377601053,11,18.529985520873442,8.171129084971373,3,16.65918359281137,12.79031479721637,3
1,0,7.265186453777625,,5.805601833774907,13.328723636912674,14.95220075697159,,0.8408299999999999,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999538129045,-1,0.09489046782255174,-1,4.226225852966309,3.737058162689209,-1,-1,4.161361208733288,11.001955050194388,6,22.262722067723395,2.9967235598558077,3,18.62545463523071,16.055530819251498,3,6.457413593796574,9.096798260632326,11,12.194323791297931,2.943121299259995,11,13.72855302758559,13.083750200821552,11,19.436859462718854,5.881616727363712,11,18.5088659523292,8.161365935533793,3,16.670605660765258,12.772146965586309,3
1,0,7.256346059437789,,5.7427777616321425,13.209634102468106,14.792126794512676,,0.8887499999999998,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999725962632,-1,0.016188889741897586,-1,4.365746021270752,3.748487949371338,-1,-1,4.161361208733288,11.001955050194388,6,22.243466753836003,3.004861611245959,3,18.60974253678405,16.041528391141856,3,6.457413593796574,9.096798260632326,11,12.179698582587903,2.9455871680062016,11,13.706760702040384,13.088716953776668,11,19.42655055844263,5.885454471987269,11,18.487462358599494,8.151230593787696,3,16.682278019675437,12.753695128544065,3
1,0,7.256346059437789,,5.716596947638381,13.13541710438798,14.677011232657174,,0.9366299999999999,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999825658074,-1,-0.03621111065149308,-1,4.435736656188965,3.7496211528778076,-1,-1,4.161361208733288,11.001955050194388,6,22.204020428784162,3.021489046240552,3,18.57754449416322,16.01281051812937,3,6.457413593796574,9.096798260632326,11,12.149726253154304,2.95064017246986,11,13.662309393253686,13.09892797391552,11,19.405124986294723,5.89395655178827,11,18.443883465288113,8.129858783220502,3,16.706360613137598,12.715996402554042,3
1,0,7.256346059437789,,5.676939500231476,13.01986077813143,14.497098678428506,,0.9844599999999999,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999622083373,-1,-0.141011118888855,-1,4.575416088104248,3.7408924102783203,-1,-1,4.161361208733288,11.001955050194388,6,22.16341038915927,3.0385561249452935,3,18.54438243264591,15.983201455648489,3,6.457413593796574,9.096798260632326,11,12.11885402752495,2.955844204052751,11,13.61677863623388,13.109485578689682,11,19.382634334001278,5.903552347958994,11,18.399401001368325,8.10704760792541,3,16.731402283101357,12.677324187130761,3
1,0,7.256346059437789,,5.66366142916076,12.966856088170271,14.408913091827886,,1.0322399999999998,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999761321473,-1,-0.08861111849546432,-1,4.644721508026123,3.7310543060302734,-1,-1,4.161361208733288,11.001955050194388,6,22.14269851015898,3.0472448013769946,3,18.527463749251332,15.968083930618567,3,6.457413593796574,9.096798260632326,11,12.103102547120931,2.95849909655631,11,13.593635309307318,13.114886070749703,11,19.37099431594188,5.908754482630018,11,18.37686482315233,8.095113936773604,3,16.74427243490814,12.657652474291343,3
1,0,7.256346059437789,,5.647623944238273,12.91126639753651,14.318992591020585,,1.0799799999999997,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999628676778,-1,-0.036211118102073676,-1,4.714447021484375,3.7248597145080566,-1,-1,4.161361208733288,11.001955050194388,6,22.121730178150326,3.0560322142803122,3,18.510331901545975,15.952768478407265,3,6.457413593796574,9.096798260632326,11,12.087151900592925,2.961187357095499,11,13.570253481005798,13.120363529613133,11,19.35909384204693,5.914221796929375,11,18.354153839291286,8.08283478855037,3,16.75736945287458,12.63777120394164,3
1,0,7.256346059437789,,5.628847849509197,12.853185422415038,14.22751459688916,,1.1276699999999997,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999775377793,-1,-0.08861111849546432,-1,4.784400939941406,3.722325563430786,-1,-1,4.161361208733288,11.001955050194388,6,22.10051591563593,3.0649151212688976,3,18.492995380302904,15.937262804622081,3,6.457413593796574,9.096798260632326,11,12.071009982545975,2.9639076453241446,11,13.546642745539469,13.125914986795253,11,19.346935020544993,5.9199504986373945,11,18.331283489523116,8.070215257585025,3,16.77068855792443,12.617690110349262,3
1,0,7.256346059437789,,5.6144554612628275,12.798280989961992,14.137161826668233,,1.1753099999999996,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999628676778,-1,-0.141011118888855,-1,4.854126453399658,3.7161309719085693,-1,-1,4.161361208733288,11.001955050194388,3,22.079065814405652,3.07389047531444,6,18.475462324747486,15.921574346327803,3,6.457413593796574,9.096798260632326,11,12.05468437248881,2.966658675915237,11,13.522812312917765,13.131537589097938,11,19.334520039155535,5.925936445566589,11,18.308268515529637,8.057260535216992,3,16.784224783995878,12.597418249011406,3
1,0,7.256346059437789,,5.604520346150031,12.746724686219235,14.048141647028098,,1.2228999999999997,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999761321473,-1,-0.08861111849546432,-1,4.923431873321533,3.7062928676605225,-1,-1,4.161361208733288,11.001955050194388,3,22.05738955383619,3.0829554071907745,6,18.45774053704443,15.905710278931224,3,6.457413593796574,9.096798260632326,11,12.03818234798298,2.969439216484765,11,13.498771024072148,13.137228594081023,11,19.32185115829051,5.932175214423604,11,18.285122999086703,8.043975889114908,3,16.797973002537354,12.57696403244234,3
1,0,7.256346059437789,,5.59181696431714,12.692586548889581,13.957424683614,,1.2704499999999996,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999628676778,-1,-0.07076250016689302,-1,4.993157386779785,3.7000982761383057,-1,-1,4.161361208733288,11.001955050194388,3,22.035496418347158,3.0921072096504267,6,18.43983749615487,15.88967752314473,3,6.457413593796574,9.096798260632326,11,12.021510897237517,2.9722480855625544,11,13.47452736541197,13.142985365721103,11,19.308930702199454,5.9386621604023295,11,18.26186039949536,8.030366646471714,3,16.81192794677802,12.556335266357907,3
1,0,7.256346059437789,,5.578732344422739,12.637847536520269,13.866060873099341,,1.3179499999999997,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999828713437,-1,-0.12316250056028367,-1,5.062982082366943,3.6951489448547363,-1,-1,4.161361208733288,11.001955050194388,3,22.013395314036682,3.1013433232010374,6,18.421760371088205,15.873482752027337,3,6.457413593796574,9.096798260632326,11,12.00467673116576,2.975084150605413,11,13.450089482832453,13.148805370248464,11,19.295761048773166,5.945392468438409,11,18.238493589653654,8.016438180470876,3,16.82608423551276,12.535539185690062,3
1,0,7.256346059437789,,5.5701270773391345,12.586488038044283,13.776021896162254,,1.3653999999999997,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.7000000021270658,-1,-0.17556250095367432,-1,5.132452011108398,3.686549425125122,-1,-1,4.161361208733288,11.001955050194388,3,21.991094784528222,3.110661323345097,6,18.40351603357435,15.857132398090974,3,6.457413593796574,9.096798260632326,11,11.987686294921552,2.9779463260493517,11,13.425465195193247,13.154686172153374,11,19.28234461858255,5.952361197062159,11,18.21503489034034,8.002195899475069,3,16.840436396173065,12.514582489947921,3
1,0,7.256346059437789,,5.566045957180463,12.538669144242288,13.687511435862689,,1.4128099999999997,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.7000000066067472,-1,-0.12316250056028367,-1,5.201375961303711,3.674323081970215,-1,-1,4.161361208733288,11.001955050194388,3,21.968603026065754,3.120058909147706,6,18.38511107018221,15.840632660452801,3,6.457413593796574,9.096798260632326,11,11.970545778932292,2.980833571399048,11,13.400662007285453,13.160625430353525,11,19.2686838636158,5.959563315750228,11,18.191496102445956,7.9876452384480325,3,16.854978886986842,12.493471377530746,3
1,0,7.256346059437789,,5.55918297010421,12.48821450482622,13.59722562028834,,1.4601699999999997,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.7000000021270658,-1,-0.07076250016689302,-1,5.270845890045166,3.6657235622406006,-1,-1,4.161361208733288,11.001955050194388,3,21.945927901897594,3.1295338930020216,6,18.366551793909775,15.823989512010275,3,6.457413593796574,9.096798260632326,11,11.953261129446696,2.983744889354025,11,13.375687122304628,13.166620894515006,11,19.25478125608451,5.9669937366129195,11,18.16788853701088,7.972791652179879,3,16.8697061180612,12.472211578686654,3
1,0,7.256346059437789,,5.549547026333858,12.435203906793054,13.505332880310895,,1.5074799999999997,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999828713437,-1,-0.01836249977350235,-1,5.340670585632324,3.6607742309570312,-1,-1,4.161361208733288,11.001955050194388,3,21.92307695599027,3.139084191469252,6,18.34784425527046,15.807208706613762,3,6.457413593796574,9.096798260632326,11,11.935838058615248,2.9866793239721994,11,13.350547453846751,13.172670401519696,11,19.24063927759348,5.974647341176317,11,18.144223043022357,7.95764060994396,3,16.88461247125218,12.450808386894021,3
1,0,7.256346059437789,,5.537149846908058,12.379721141396343,13.412006227039184,,1.5547499999999996,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999810554135,-1,0.03403750061988831,-1,5.410658836364746,3.6594889163970947,-1,-1,4.161361208733288,11.001955050194388,3,21.90005742611339,3.148707817078583,6,18.32899425289943,15.790295786211242,3,6.457413593796574,9.096798260632326,11,11.918282054121446,2.9896359588724586,11,13.325249637443708,13.178771872072478,11,19.22626040890682,5.982519002934919,11,18.120510032988555,7.942197591268426,3,16.89969231871387,12.429266688517519,3
1,0,7.256346059437789,,5.5220069640434,12.321855456157813,13.317424716911512,,1.6019699999999997,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999515694683,-1,0.08643750101327898,-1,5.480618476867676,3.6618711948394775,-1,-1,4.161361208733288,11.001955050194388,3,21.876876256335112,3.1584028709815337,6,18.310007343702548,15.773256087940464,3,6.457413593796574,9.096798260632326,11,11.90059838838192,2.992613915478748,11,13.299800041654349,13.184923307442155,11,19.21164712049137,5.990603606267574,11,18.096759506353507,7.926468082556986,3,16.91494004004628,12.407590990655967,3
1,0,7.256346059437789,,5.504137636272873,12.261701243246572,13.221772866235671,,1.6491399999999996,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999991290394,-1,0.13883750140666964,-1,5.550357341766357,3.667914390563965,-1,-1,4.161361208733288,11.001955050194388,3,21.85354010896556,3.168167536364453,6,18.290888852569513,15.75609475114557,3,6.457413593796574,9.096798260632326,11,11.882792127333403,2.9956123513087864,11,13.274204778726704,13.191122786330363,11,19.196801863975736,5.998896062230821,11,18.072981070846357,7.910457574340457,3,16.930350037986567,12.38578544715378,3
1,0,7.256346059437789,,5.4835646643383695,12.19935786982833,13.12524042122321,,1.6962699999999995,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999642088368,-1,0.19123750925064095,-1,5.619683742523193,3.6776018142700195,-1,-1,4.161361208733288,11.001955050194388,3,21.83005537598303,3.178000072531865,6,18.271643881671668,15.738816724297287,3,6.457413593796574,9.096798260632326,11,11.864868138824335,2.9986304583109455,11,13.248469714846465,13.197368461863126,11,19.18172706462752,6.007391321671735,11,18.049183961875592,7.894171558983173,3,16.94591675261161,12.363853882792018,3
1,0,7.256346059437789,,5.46031416671608,12.134929222599112,13.028021651992901,,1.7433499999999995,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999758691972,-1,0.24363750219345098,-1,5.6884074211120605,3.6909070014953613,-1,-1,4.161361208733288,11.001955050194388,18,21.805334439369428,3.1883924789895794,6,18.2522773193639,15.721426771798184,18,6.457413593796574,9.096798260632326,11,11.846002803607554,3.0018071894957252,11,13.222600479986374,13.203658558700038,11,19.166425114921676,6.0160843860381314,11,18.025377060086626,7.8776155287056815,18,16.96163467404098,12.341799815709551,3
1,0,7.256346059437789,,5.434415951551943,12.068523944062601,12.93031289287412,,1.7903799999999994,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999960799297,-1,0.19123750925064095,-1,5.756340026855469,3.7077934741973877,-1,-1,4.161361208733288,11.001955050194388,18,21.77943055307239,3.1993153895946693,6,18.23279387720662,15.703929376845808,18,6.457413593796574,9.096798260632326,11,11.826233997191359,3.0051361438723387,11,13.196602477370739,13.209991370256216,11,19.15089671287854,6.0249822445225405,11,18.00156645594302,7.860794943978303,18,16.97754047409115,12.319637865832407,3
1,0,7.256346059437789,,5.412763856131293,12.00480076285083,12.832924296166938,,1.8373699999999995,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999758691972,-1,0.13883751630783087,-1,5.825063705444336,3.7210986614227295,-1,-1,4.161361208733288,11.001955050194388,18,21.752395082582993,3.2107406718325247,6,18.213198027308994,15.686328908990967,18,6.457413593796574,9.096798260632326,11,11.805598041054038,3.0086111663678863,11,13.170480892578157,13.216365256032013,11,19.135142966667864,6.034091798895002,11,17.97775804254712,7.843715104908786,18,16.9936664232475,12.297379361848856,3
1,0,7.256346059437789,,5.395468665022191,11.943963174297023,12.736053766133017,,1.8843099999999995,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999652399369,-1,0.19123750925064095,-1,5.894390106201172,3.730786085128784,-1,-1,4.161361208733288,11.001955050194388,18,21.72427748580708,3.222641610541418,6,18.193494018876887,15.668629615766928,18,6.457413593796574,9.096798260632326,11,11.78412977179094,3.0122263404786507,11,13.144240702268098,13.222778639048718,11,19.119165333760638,6.043419445909723,11,17.953957521453937,7.826381193388971,18,17.010039865452857,12.27503246612583,3
1,0,7.256346059437789,,5.375481783388925,11.8810198201006,12.638523931817295,,1.9311999999999996,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999758691972,-1,0.13883751630783087,-1,5.963113784790039,3.744091272354126,-1,-1,4.161361208733288,11.001955050194388,18,21.69512532129976,3.2349930311324737,6,18.173686515251315,15.650835793603068,18,6.457413593796574,9.096798260632326,11,11.76186260641698,3.0159759815014824,11,13.117886682565551,13.229230003383856,11,19.102965556774965,6.052970771561685,11,17.930170393331164,7.808798310147953,18,17.02668317326715,12.252602568016284,3
1,0,7.256346059437789,,5.359893699050391,11.821015826731426,12.54152675952218,,1.9780499999999996,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.6999999652399369,-1,0.08643751591444014,-1,6.032440185546875,3.7537786960601807,-1,-1,4.161361208733288,11.001955050194388,18,21.66498428402296,3.247771364830379,6,18.15377946296175,15.632951474134881,18,6.457413593796574,9.096798260632326,11,11.7388286040612,3.019854630025511,11,13.091423417168297,13.235717891790262,11,19.086545602710036,6.062750346344341,11,17.906401936812923,7.790971506576148,18,17.04361405568378,12.230092814404545,3
1,0,7.256346059437789,,5.348785688586536,11.764145992743877,12.445260442704058,,2.02485,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.7000000000938514,-1,0.03403751552104948,-1,6.102179050445557,3.759821891784668,-1,-1,4.161361208733288,11.001955050194388,18,21.63389826489556,3.2609546631041804,6,18.133776630583185,15.614980561483424,18,6.457413593796574,9.096798260632326,11,11.71505852430841,3.023857045473146,11,13.064855305030646,13.242240903430842,11,19.069907608268306,6.0727616064038505,11,17.8826571792651,7.772905811059074,18,17.060846076595446,12.207504670974314,3
1,0,7.256346059437789,,5.343939221676986,11.722462626681013,12.368413652798868,,2.0715999999999997,0.6,,1.2000000000000002,2.52,2.2399999999999998,,-1,-1,0.5067636716273437,-1,0.08643751591444014,-1,6.152825832366943,3.7615463733673096,-1,-1,4.161361208733288,11.001955050194388,18,21.60190908204833,3.274521894673544,6,18.113681617232057,15.59692683190103,18,6.457413593796574,9.096798260632326,11,11.690581880103293,3.0279781988983707,11,13.038186567790559,13.248797691690225,11,19.053053832397715,6.083006803903097,11,17.858940863054816,7.754606249583155,18,17.07838926405635,12.184838445000814,3
