Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
10.850000217,1,10,500000210,map,1.335771229132625,10.994602982203352,0.0,0.0,0.0,0.0,0.0
12.350000247,2,12,240,map,1.6870571613704164,10.932268859308724,0.0,0.0,0.0,0.0,0.0
15.350000307,3,15,300,map,2.6272805922396634,10.732384119404706,0.0,0.0,0.0,0.0,0.0
18.350000367,4,18,50000361,map,3.4579891543738985,10.540801362864032,0.0,0.0,0.0,0.0,0.0
21.350000427,5,21,420,map,4.320731372888791,10.303706070918267,0.0,0.0,0.0,0.0,0.0
24.350000487,6,24,480,map,4.868453955709297,10.184474316566169,0.0,0.0,0.0,0.0,0.0
27.350000547,7,27,540,map,4.841932076376963,10.182962280018579,0.0,0.0,0.0,0.0,0.0
30.350000607,8,30,50000601,map,4.875448836529106,10.182336033493886,0.0,0.0,0.0,0.0,0.0
33.350000667,9,33,660,map,4.876156443989991,10.18225231357905,0.0,0.0,0.0,0.0,0.0
36.350000727,10,36,720,map,4.876107161145164,10.182578421563793,0.0,0.0,0.0,0.0,0.0
39.350000787,11,39,780,map,4.877580489571792,10.182783985272184,0.0,0.0,0.0,0.0,0.0
42.350000847,12,42,840,map,4.87774126636438,10.182814094382453,0.0,0.0,0.0,0.0,0.0
45.350000907,13,45,900,map,9.226676316794558,9.386677940655659,0.0,0.0,0.0,0.0,0.0
48.350000967,14,48,50000961,map,10.094241681136078,9.234004613275037,0.0,0.0,0.0,0.0,0.0
51.350001027,15,51,1020,map,10.947891453767344,9.070039780950959,0.0,0.0,0.0,0.0,0.0
54.350001087,16,54,1080,map,11.669496491186498,8.915291318314736,0.0,0.0,0.0,0.0,0.0
57.350001147,17,57,1140,map,11.135060656557648,9.061782863865236,0.0,0.0,0.0,0.0,0.0
60.350001207,18,60,1200,map,11.675080432997873,8.914164957433163,0.0,0.0,0.0,0.0,0.0
63.350001267,19,63,1260,map,11.663084042345714,8.912766057221766,0.0,0.0,0.0,0.0,0.0
66.350001327,20,66,1320,map,11.675226293367281,8.913222230385937,0.0,0.0,0.0,0.0,0.0
69.350001387,21,69,1380,map,15.518866004826913,7.940621670103809,0.0,0.0,0.0,0.0,0.0
72.350001447,22,72,1440,map,15.526744751161855,7.938860163714097,0.0,0.0,0.0,0.0,0.0
75.350001507,23,75,1500,map,15.52191200788334,7.940945656816776,0.0,0.0,0.0,0.0,0.0
78.350001567,24,78,1560,map,15.522714191710469,7.9425134379919236,0.0,0.0,0.0,0.0,0.0
81.350001627,25,81,1620,map,15.517059202253083,7.966165909211006,0.0,0.0,0.0,0.0,0.0
84.350001687,26,84,1680,map,18.748424592297702,5.576163005211199,0.0,0.0,0.0,0.0,0.0
87.350001747,27,87,1740,map,19.443461929026334,5.0634225268495285,0.0,0.0,0.0,0.0,0.0
90.350001807,28,90,1800,map,20.110983888217092,4.516246859363676,0.0,0.0,0.0,0.0,0.0
93.350001867,29,93,1860,map,20.519439745636056,4.6561337247601395,0.0,0.0,0.0,0.0,0.0
96.350001927,30,96,1920,map,20.893301054170443,4.8282789989676225,0.0,0.0,0.0,0.0,0.0
99.350001987,31,99,1980,map,21.27664428162866,4.092638925365378,0.0,0.0,0.0,0.0,0.0
