Time,data
220.050004401,1
297.150005943,2
374.200007484,3
451.200009024,4
528.100010562,5
607.150012143,6
684.100013682,7
761.100015222,8
837.600016752,9
913.050018261,10
990.700019814,11
1067.250021345,12
1144.350022887,13
1221.200024424,14
1298.800025976,15
1377.800027556,16
1453.850029077,17
1531.00003062,18
1607.700032154,19
1686.700033734,20
1762.750035255,21
1839.750036795,22
1916.750038335,23
1993.750039875,24
2070.700041414,25
2149.200042984,26
2225.250044505,27
2302.650046053,28
2379.550047591,29
