Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
28.100000562,1,27,750000555,map,4.199172125301163,10.20499378006583,0.0,0.0,0.0,0.0,0.0
31.100000622,2,30,800000616,map,4.963712869147182,10.084200471944914,0.0,0.0,0.0,0.0,0.0
34.100000682,3,33,850000677,map,4.972302916836162,10.083041519448372,0.0,0.0,0.0,0.0,0.0
37.100000742,4,36,800000736,map,4.969542335178095,10.083874840508269,0.0,0.0,0.0,0.0,0.0
40.100000802,5,39,800000796,map,4.9715468409593155,10.083456411332662,0.0,0.0,0.0,0.0,0.0
43.100000862,6,42,800000856,map,7.935132438914075,9.391985798934808,0.0,0.0,0.0,0.0,0.0
46.100000922,7,45,800000916,map,7.932253948125726,9.392841456643954,0.0,0.0,0.0,0.0,0.0
49.100000982,8,48,800000976,map,7.932970563164963,9.39355834691084,0.0,0.0,0.0,0.0,0.0
52.100001042,9,51,800001036,map,7.9363850959917785,9.391736245319024,0.0,0.0,0.0,0.0,0.0
55.100001102,10,54,800001096,map,11.843258055390574,8.816589384674117,0.0,0.0,0.0,0.0,0.0
58.100001162,11,57,800001156,map,11.84746258723929,8.8156465160756,0.0,0.0,0.0,0.0,0.0
61.100001222,12,60,800001216,map,11.847064856222477,8.815453780825607,0.0,0.0,0.0,0.0,0.0
64.100001282,13,63,800001276,map,11.845267462767001,8.814534096752872,0.0,0.0,0.0,0.0,0.0
67.100001342,14,66,800001336,map,11.848044680470139,8.81469846720163,0.0,0.0,0.0,0.0,0.0
70.100001402,15,69,800001396,map,15.473371507944687,7.957134749218852,0.0,0.0,0.0,0.0,0.0
73.100001462,16,72,800001456,map,15.494208320748871,7.953441842827969,0.0,0.0,0.0,0.0,0.0
76.100001522,17,75,800001516,map,15.49021277858952,7.955065509506672,0.0,0.0,0.0,0.0,0.0
79.100001582,18,78,800001576,map,15.486350787019905,7.958957562418196,0.0,0.0,0.0,0.0,0.0
82.100001642,19,81,800001636,map,15.494220180114459,7.954349536715772,0.0,0.0,0.0,0.0,0.0
85.100001702,20,84,850001697,map,18.0737305001009,6.77364740567848,0.0,0.0,0.0,0.0,0.0
88.100001762,21,87,850001757,map,19.695249886802177,5.472057919172722,0.0,0.0,0.0,0.0,0.0
91.100001822,22,90,800001816,map,20.355512650483842,4.990651599853347,0.0,0.0,0.0,0.0,0.0
94.100001882,23,93,800001876,map,20.230194843807162,5.459492262760071,0.0,0.0,0.0,0.0,0.0
97.100001942,24,96,850001937,map,19.668712690419973,5.8543965069998,0.0,0.0,0.0,0.0,0.0
100.100002002,25,99,800001996,map,19.909155612783042,5.29696689393869,0.0,0.0,0.0,0.0,0.0
103.100002062,26,102,850002057,map,19.254183281073814,5.4983704315650215,0.0,0.0,0.0,0.0,0.0
106.100002122,27,105,850002117,map,19.918281664746445,4.7713040051475,0.0,0.0,0.0,0.0,0.0
109.600002192,28,109,150002183,map,14.806182119121237,8.656120009115408,0.0,0.0,0.0,0.0,0.0
112.600002252,29,112,250002245,map,16.933997508840122,7.883115551022701,0.0,0.0,0.0,0.0,0.0
