Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
27.150000543,1,26,750000535,map,1.4658687904070216,10.633071301724465,0.0,0.0,0.0,0.0,0.0
30.150000603,2,29,800000596,map,1.4682945763375113,10.635328738073369,0.0,0.0,0.0,0.0,0.0
33.150000663,3,32,800000656,map,1.4680874782633024,10.635424600543857,0.0,0.0,0.0,0.0,0.0
36.150000723,4,35,800000716,map,1.4664839232767437,10.636047903755175,0.0,0.0,0.0,0.0,0.0
39.150000783,5,38,800000776,map,1.4677063857980213,10.635179929777838,0.0,0.0,0.0,0.0,0.0
42.150000843,6,41,800000836,map,1.5497441887540915,10.703526097421575,0.0,0.0,0.0,0.0,0.0
45.150000903,7,44,800000896,map,5.910050857012232,8.893063442030556,0.0,0.0,0.0,0.0,0.0
48.150000963,8,47,800000956,map,6.284444224500941,8.595790844854509,0.0,0.0,0.0,0.0,0.0
51.150001023,9,50,800001016,map,6.568972140196179,8.506037489297979,0.0,0.0,0.0,0.0,0.0
54.150001083,10,53,800001076,map,7.112906793445537,8.616810849952248,0.0,0.0,0.0,0.0,0.0
57.150001143,11,56,800001136,map,7.4704250709984406,8.56515642707043,0.0,0.0,0.0,0.0,0.0
60.150001203,12,59,800001196,map,8.281174294096083,8.63722684194392,0.0,0.0,0.0,0.0,0.0
63.150001263,13,62,850001257,map,8.361370262075118,9.061832607409356,0.0,0.0,0.0,0.0,0.0
66.150001323,14,65,900001318,map,7.826925350552891,9.459513536921552,0.0,0.0,0.0,0.0,0.0
69.150001383,15,68,950001379,map,8.32770256653398,9.709237923997271,0.0,0.0,0.0,0.0,0.0
72.150001443,16,72,1440,map,9.20405401055887,9.520217215991366,0.0,0.0,0.0,0.0,0.0
75.150001503,17,75,1500,map,10.136630100173093,9.291226406176929,0.0,0.0,0.0,0.0,0.0
78.150001563,18,78,50001561,map,11.008928735924737,9.067919254952596,0.0,0.0,0.0,0.0,0.0
81.150001623,19,81,50001621,map,11.877842336397126,8.832553362248937,0.0,0.0,0.0,0.0,0.0
84.150001683,20,84,50001681,map,12.718043083400852,8.585276844223031,0.0,0.0,0.0,0.0,0.0
87.150001743,21,87,50001741,map,12.802162156267713,8.560396913433198,0.0,0.0,0.0,0.0,0.0
90.150001803,22,90,50001801,map,12.801589683179891,8.560216239421132,0.0,0.0,0.0,0.0,0.0
93.150001863,23,93,100001862,map,12.799177352120145,8.560065593705133,0.0,0.0,0.0,0.0,0.0
96.150001923,24,96,100001922,map,12.80181213616531,8.560423221642557,0.0,0.0,0.0,0.0,0.0
99.150001983,25,99,100001982,map,12.801798598950793,8.56093466035204,0.0,0.0,0.0,0.0,0.0
102.150002043,26,102,150002043,map,16.854459448209433,7.415236717798498,0.0,0.0,0.0,0.0,0.0
105.150002103,27,105,100002102,map,16.93929478572407,7.382242023504954,0.0,0.0,0.0,0.0,0.0
108.650002173,28,108,150002163,map,16.93866473323246,7.382848095451201,0.0,0.0,0.0,0.0,0.0
111.650002233,29,111,150002223,map,16.93803570042174,7.383897106440647,0.0,0.0,0.0,0.0,0.0
114.150002283,30,114,150002283,map,16.93942827711721,7.3832417337587275,0.0,0.0,0.0,0.0,0.0
117.650002353,31,117,150002343,map,20.233506781536015,5.099480715572186,0.0,0.0,0.0,0.0,0.0
120.650002413,32,120,200002404,map,20.285067156026205,5.2444512899089135,0.0,0.0,0.0,0.0,0.0
123.150002463,33,123,150002463,map,19.73818985525758,5.839396951408669,0.0,0.0,0.0,0.0,0.0
126.150002523,34,126,150002523,map,19.832796740350226,5.4691871370377285,0.0,0.0,0.0,0.0,0.0
129.650002593,35,129,150002583,map,20.29568981468517,4.945505099977449,0.0,0.0,0.0,0.0,0.0
132.650002653,36,132,150002643,map,20.169178843688933,4.9005086784213585,0.0,0.0,0.0,0.0,0.0
135.150002703,37,135,150002703,map,19.437321356566002,5.27851910075281,0.0,0.0,0.0,0.0,0.0
138.650002773,38,138,200002764,map,18.01069109734227,5.313798603493026,0.0,0.0,0.0,0.0,0.0
141.650002833,39,141,200002824,map,18.896750910914292,5.59597146917559,0.0,0.0,0.0,0.0,0.0
144.650002893,40,144,200002884,map,18.555109033188124,5.760829416272244,0.0,0.0,0.0,0.0,0.0
147.650002953,41,147,450002949,map,16.97526918594422,9.12421991778523,0.0,0.0,0.0,0.0,0.0
150.650003013,42,150,550003011,map,16.97594709369387,9.124437145506308,0.0,0.0,0.0,0.0,0.0
153.650003073,43,153,600003072,map,16.974420919095216,9.124026333168237,0.0,0.0,0.0,0.0,0.0
157.150003143,44,156,700003134,map,16.954885774872462,9.122988909395342,0.0,0.0,0.0,0.0,0.0
160.150003203,45,159,800003196,map,16.430561629723663,9.086334460527718,0.0,0.0,0.0,0.0,0.0
163.150003263,46,162,800003256,map,16.636563804071343,9.150906281573297,0.0,0.0,0.0,0.0,0.0
166.150003323,47,165,850003317,map,16.974303268783927,9.124679401364343,0.0,0.0,0.0,0.0,0.0
169.150003383,48,168,900003378,map,16.971396197323635,9.124778830404951,0.0,0.0,0.0,0.0,0.0
172.150003443,49,172,3440,map,16.96504670946149,9.124258104455631,0.0,0.0,0.0,0.0,0.0
175.150003503,50,175,3500,map,16.976209857416748,9.124401849155902,0.0,0.0,0.0,0.0,0.0
178.150003563,51,178,50003561,map,19.6113602682883,7.62758768055747,0.0,0.0,0.0,0.0,0.0
