Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
32.650000653,1,32,400000648,map,3.0,10.7,0.0,0.0,0.0,0.0,1.0
64.650001293,2,64,600001292,map,8.78,9.78,0.0,0.0,0.0,0.0,1.0
82.650001653,3,82,150001643,map,12.2,9.1,0.0,0.0,0.0,0.0,1.0
97.650001953,4,97,400001948,map,16.2,8.3,0.0,0.0,0.0,0.0,1.0
112.150002243,5,111,800002236,map,18.42,6.96,0.0,0.0,0.0,0.0,1.0
182.650003653,6,182,600003652,map,20.77,5.47,0.0,0.0,0.0,0.0,1.0
192.150003843,7,192,3840,map,23.0,0.95,0.0,0.0,0.0,0.0,1.0
210.150004203,8,210,100004202,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
210.650004213,9,210,500004210,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
211.150004223,10,211,100004222,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
211.650004233,11,211,550004231,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
212.150004243,12,212,4240,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
216.650004333,13,216,400004328,map,3.0,10.7,0.0,0.0,0.0,0.0,1.0
232.650004653,14,232,200004644,map,8.78,9.78,0.0,0.0,0.0,0.0,1.0
251.650005033,15,251,500005030,map,12.2,9.1,0.0,0.0,0.0,0.0,1.0
266.150005323,16,266,100005322,map,16.2,8.3,0.0,0.0,0.0,0.0,1.0
280.650005613,17,280,400005608,map,18.42,6.96,0.0,0.0,0.0,0.0,1.0
351.650007033,18,351,300007026,map,20.77,5.47,0.0,0.0,0.0,0.0,1.0
360.650007213,19,360,600007212,map,23.0,0.95,0.0,0.0,0.0,0.0,1.0
378.650007573,20,378,600007572,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
379.150007583,21,379,50007581,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
379.650007593,22,379,500007590,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
380.150007603,23,380,100007602,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
380.650007613,24,380,600007612,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
385.150007703,25,385,50007701,map,3.0,10.7,0.0,0.0,0.0,0.0,1.0
400.650008013,26,400,600008012,map,8.78,9.78,0.0,0.0,0.0,0.0,1.0
420.150008403,27,419,950008399,map,12.2,9.1,0.0,0.0,0.0,0.0,1.0
434.150008683,28,434,8680,map,16.2,8.3,0.0,0.0,0.0,0.0,1.0
448.650008973,29,448,400008968,map,18.42,6.96,0.0,0.0,0.0,0.0,1.0
495.650009913,30,495,400009908,map,20.77,5.47,0.0,0.0,0.0,0.0,1.0
504.650010093,31,504,600010092,map,23.0,0.95,0.0,0.0,0.0,0.0,1.0
522.650010453,32,522,500010450,map,3.0,10.7,0.0,0.0,0.0,0.0,1.0
523.150010463,33,523,10460,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
523.650010473,34,523,600010472,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
524.150010483,35,524,100010482,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
524.650010493,36,524,600010492,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
529.150010583,37,529,10580,map,3.0,10.7,0.0,0.0,0.0,0.0,1.0
545.150010903,38,544,800010896,map,8.78,9.78,0.0,0.0,0.0,0.0,1.0
564.150011283,39,564,50011281,map,12.2,9.1,0.0,0.0,0.0,0.0,1.0
578.650011573,40,578,400011568,map,16.2,8.3,0.0,0.0,0.0,0.0,1.0
593.150011863,41,592,800011856,map,18.42,6.96,0.0,0.0,0.0,0.0,1.0
664.650013293,42,664,250013285,map,20.77,5.47,0.0,0.0,0.0,0.0,1.0
673.650013473,43,673,500013470,map,23.0,0.95,0.0,0.0,0.0,0.0,1.0
691.650013833,44,691,600013832,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
692.150013843,45,692,100013842,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
692.650013853,46,692,600013852,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
693.150013863,47,693,100013862,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
693.650013873,48,693,600013872,map,-0.3,11.5,0.0,0.0,0.0,0.0,1.0
698.150013963,49,698,50013961,map,3.0,10.7,0.0,0.0,0.0,0.0,1.0
714.150014283,50,713,900014278,map,8.78,9.78,0.0,0.0,0.0,0.0,1.0
