Time,data
13.250000265,0
123.350002467,1
198.700003974,2
272.50000545,3
349.150006983,4
428.650008573,5
503.550010071,6
576.250011525,7
651.100013022,8
724.700014494,9
810.900016218,10
883.350017667,11
958.350019167,12
1030.900020618,13
1115.800022316,14
1189.50002379,15
1265.250025305,16
1339.100026782,17
1413.550028271,18
1491.300029826,19
1567.400031348,20
1643.250032865,21
1717.550034351,22
1794.750035895,23
1868.350037367,24
1943.300038866,25
2017.050040341,26
2093.800041876,27
2167.600043352,28
2243.850044877,29
