Time,data
276.550005531,1
445.800008916,2
616.00001232,3
784.250015685,4
953.300019066,5
1236.050024721,6
1407.50002815,7
1637.850032757,8
1811.050036221,9
1979.250039585,10
2186.600043732,11
2410.300048206,12
2639.550052791,13
2808.550056171,14
2976.700059534,15
3207.400064148,16
3420.700068414,17
3586.850071737,18
3821.50007643,19
4063.400081268,20
4232.200084644,21
4402.600088052,22
4630.300092606,23
4799.600095992,24
4969.900099398,25
5205.700104114,26
5373.100107462,27
5625.400112508,28
5791.600115832,29
5961.50011923,30
6139.300122786,31
6315.600126312,32
6487.400129748,33
6660.300133206,34
6826.600136532,35
6995.900139918,36
7165.600143312,37
7336.00014672,38
7565.100151302,39
7801.700156034,40
7970.400159408,41
8147.600162952,42
8316.350166327,43
8487.50016975,44
8660.300173206,45
8829.900176598,46
9060.350181207,47
9231.400184628,48
9398.900187978,49
