Time,data
212.800004256,1
428.900008578,2
521.50001043,3
762.150015243,4
856.300017126,5
948.900018978,6
1042.900020858,7
1142.900022858,8
1240.400024808,9
1435.450028709,10
1536.900030738,11
1631.400032628,12
1726.00003452,13
1884.00003768,14
1977.50003955,15
2071.450041429,16
2165.550043311,17
2259.50004519,18
2353.50004707,19
2449.050048981,20
2609.050052181,21
2769.550055391,22
2862.050057241,23
2957.00005914,24
3048.550060971,25
3150.650063013,26
3258.850065177,27
3359.900067198,28
3456.400069128,29
