Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
71.50000143,1,71,150001423,map,19.521829968136245,6.737530556638433,0.0,0.0,0.0,0.0,0.0
74.50000149,2,74,200001484,map,19.51943957505816,6.735032185179822,0.0,0.0,0.0,0.0,0.0
77.50000155,3,77,250001545,map,19.515616001364705,6.729725901994077,0.0,0.0,0.0,0.0,0.0
80.50000161,4,80,300001606,map,19.52310454918579,6.73864606313862,0.0,0.0,0.0,0.0,0.0
83.50000167,5,83,350001667,map,21.999597884627683,8.998616157802228,0.0,0.0,0.0,0.0,0.0
86.50000173,6,86,400001728,map,21.998032738884298,8.997152845296293,0.0,0.0,0.0,0.0,0.0
89.50000179,7,89,450001789,map,21.995536633686015,8.995127530342046,0.0,0.0,0.0,0.0,0.0
93.00000186,8,92,500001850,map,21.99733745120188,8.997196774698542,0.0,0.0,0.0,0.0,0.0
96.00000192,9,95,550001911,map,4.609821372770324,1.6655027314552504,0.0,0.0,0.0,0.0,0.0
98.00000196,10,97,800001956,map,5.445552510371083,1.128185995354245,0.0,0.0,0.0,0.0,0.0
101.00000202,11,100,850002017,map,6.115731703545908,1.3134773862241893,0.0,0.0,0.0,0.0,0.0
104.00000208,12,103,900002078,map,6.119412904738343,1.3143442987601666,0.0,0.0,0.0,0.0,0.0
107.00000214,13,106,950002139,map,6.216148641861361,1.3329380607273968,0.0,0.0,0.0,0.0,0.0
110.50000221,14,110,2200,map,5.701641901324026,0.7627468838783574,0.0,0.0,0.0,0.0,0.0
113.50000227,15,113,50002261,map,6.121249138016167,1.3147159817316796,0.0,0.0,0.0,0.0,0.0
116.50000233,16,116,100002322,map,10.278935843900257,2.3838158367514604,0.0,0.0,0.0,0.0,0.0
119.50000239,17,119,150002383,map,11.032072449538168,2.778805496354832,0.0,0.0,0.0,0.0,0.0
122.50000245,18,122,200002444,map,11.901276424156753,3.1055530333563954,0.0,0.0,0.0,0.0,0.0
125.50000251,19,125,250002505,map,12.715954842528143,3.405118841020791,0.0,0.0,0.0,0.0,0.0
128.50000257,20,128,300002566,map,13.581502846978076,3.7137303269407904,0.0,0.0,0.0,0.0,0.0
131.50000263,21,131,350002627,map,14.438335044032923,4.003864926189422,0.0,0.0,0.0,0.0,0.0
134.50000269,22,134,400002688,map,15.319446158131127,4.268232483444277,0.0,0.0,0.0,0.0,0.0
137.50000275,23,137,450002749,map,15.748361936639444,4.402306067404664,0.0,0.0,0.0,0.0,0.0
141.00000282,24,140,500002810,map,15.750644529762278,4.403279090884565,0.0,0.0,0.0,0.0,0.0
144.00000288,25,143,550002871,map,15.744435398465447,4.398312281270851,0.0,0.0,0.0,0.0,0.0
147.00000294,26,146,600002932,map,15.752220029558215,4.4037154047113365,0.0,0.0,0.0,0.0,0.0
150.000003,27,149,650002993,map,15.752273969459399,4.403639113377055,0.0,0.0,0.0,0.0,0.0
153.00000306,28,152,700003054,map,19.565209397488893,6.878358864584669,0.0,0.0,0.0,0.0,0.0
156.00000312,29,155,750003115,map,20.207501041451767,7.466205931586765,0.0,0.0,0.0,0.0,0.0
159.00000318,30,158,800003176,map,20.904741861302636,8.013761740723861,0.0,0.0,0.0,0.0,0.0
162.00000324,31,161,850003237,map,21.594107385852332,8.607652648527512,0.0,0.0,0.0,0.0,0.0
165.0000033,32,164,900003298,map,21.99885013786963,8.9988279958091,0.0,0.0,0.0,0.0,0.0
168.00000336,33,167,950003359,map,21.999368466688374,8.99937119470148,0.0,0.0,0.0,0.0,0.0
