Time,data
98.900001978,1
150.600003012,2
203.900004078,3
257.100005142,4
310.300006206,5
363.550007271,6
418.100008362,7
469.950009399,8
523.050010461,9
576.400011528,10
629.800012596,11
684.350013687,12
736.100014722,13
788.900015778,14
842.250016845,15
897.150017943,16
948.750018975,17
1002.300020046,18
1055.0000211,19
1108.200022164,20
1161.050023221,21
1216.50002433,22
1268.300025366,23
1321.550026431,24
1374.800027496,25
1428.150028563,26
1481.200029624,27
1534.850030697,28
1587.900031758,29
