Time,data
71.700001434,1
124.450002489,2
177.850003557,3
230.600004612,4
284.850005697,5
338.00000676,6
388.400007768,7
441.800008836,8
494.00000988,9
546.850010937,10
599.450011989,11
652.100013042,12
704.800014096,13
759.700015194,14
810.400016208,15
863.50001727,16
916.200018324,17
970.400019408,18
1023.200020464,19
1073.850021477,20
1126.750022535,21
1179.050023581,22
1232.050024641,23
1285.50002571,24
1339.300026786,25
1390.600027812,26
1443.450028869,27
1496.400029928,28
1549.050030981,29
