Time,data
501.00001002,1
709.400014188,2
784.550015691,3
1067.100021342,4
1136.50002273,5
1273.800025476,6
1344.450026889,7
1414.800028296,8
1488.100029762,9
1626.600032532,10
1694.850033897,11
1831.700036634,12
1904.700038094,13
1973.100039462,14
2044.400040888,15
2116.850042337,16
