Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
27.950000559,1,27,650000553,map,5.817564373168708,10.431574348655829,0.0,0.0,0.0,0.0,0.0
30.950000619,2,30,650000613,map,6.6095849710323,10.084684764095167,0.0,0.0,0.0,0.0,0.0
33.950000679,3,33,750000675,map,7.479584301781793,9.666806131975758,0.0,0.0,0.0,0.0,0.0
36.950000739000004,4,36,750000735,map,8.262654071979277,9.289956134023035,0.0,0.0,0.0,0.0,0.0
39.950000799,5,39,750000795,map,9.099037622023362,8.886062609006578,0.0,0.0,0.0,0.0,0.0
42.950000859,6,42,750000855,map,9.93458913715505,8.480856681418587,0.0,0.0,0.0,0.0,0.0
45.950000919,7,45,750000915,map,10.71538667809013,8.100605539637083,0.0,0.0,0.0,0.0,0.0
48.950000979,8,48,750000975,map,11.522088365166296,7.705261415178179,0.0,0.0,0.0,0.0,0.0
51.950001039,9,51,750001035,map,12.311783873603135,7.290340549170969,0.0,0.0,0.0,0.0,0.0
54.950001099,10,54,750001095,map,12.973116075562164,6.68062358901463,0.0,0.0,0.0,0.0,0.0
57.950001159,11,57,750001155,map,12.923846553770055,6.349730786187966,0.0,0.0,0.0,0.0,0.0
60.950001219,12,60,750001215,map,14.31478846115754,5.600292545214351,0.0,0.0,0.0,0.0,0.0
63.950001279,13,63,750001275,map,15.048038473876883,5.16917070488815,0.0,0.0,0.0,0.0,0.0
66.950001339,14,66,750001335,map,15.797173036987562,4.945798131083158,0.0,0.0,0.0,0.0,0.0
69.950001399,15,69,750001395,map,16.63922085798029,4.8296193770250095,0.0,0.0,0.0,0.0,0.0
72.950001459,16,72,800001456,map,16.572881375734603,5.835195930139946,0.0,0.0,0.0,0.0,0.0
75.950001519,17,75,800001516,map,18.232625670144525,4.0671594973579746,0.0,0.0,0.0,0.0,0.0
78.950001579,18,78,850001577,map,18.715797994350073,4.227187122638711,0.0,0.0,0.0,0.0,0.0
81.950001639,19,81,900001638,map,17.359247399543566,7.355175499572562,0.0,0.0,0.0,0.0,0.0
85.450001709,20,84,950001699,map,17.994777299624552,4.471733062034291,0.0,0.0,0.0,0.0,0.0
88.450001769,21,88,1760,map,18.71064895460602,3.9591874548130703,0.0,0.0,0.0,0.0,0.0
91.450001829,22,91,50001821,map,19.49002628254487,3.4461467168104365,0.0,0.0,0.0,0.0,0.0
94.450001889,23,94,100001882,map,20.07768921072362,2.8613156179484314,0.0,0.0,0.0,0.0,0.0
97.450001949,24,97,100001942,map,20.703913135054876,2.3067656356686217,0.0,0.0,0.0,0.0,0.0
100.450002009,25,100,150002003,map,21.423368194802,1.8453277694920147,0.0,0.0,0.0,0.0,0.0
103.450002069,26,103,150002063,map,22.21589250030363,1.3955229160767626,0.0,0.0,0.0,0.0,0.0
106.450002129,27,106,150002123,map,22.980980073905542,1.0085819045392102,0.0,0.0,0.0,0.0,0.0
109.450002189,28,109,150002183,map,22.997059756452863,1.0015699820863206,0.0,0.0,0.0,0.0,0.0
112.450002249,29,112,150002243,map,22.991331121866345,1.0036984571152239,0.0,0.0,0.0,0.0,0.0
115.450002309,30,115,150002303,map,22.999236164272112,1.000535319705837,0.0,0.0,0.0,0.0,0.0
118.450002369,31,118,150002363,map,22.998382194226238,1.000876243901375,0.0,0.0,0.0,0.0,0.0
121.450002429,32,121,200002424,map,1.833200307725117,10.016847606132032,0.0,0.0,0.0,0.0,0.0
122.450002449,33,122,350002447,map,2.122413931926172,9.867336961165861,0.0,0.0,0.0,0.0,0.0
125.450002509,34,125,350002507,map,2.651417894276532,11.05161972919657,0.0,0.0,0.0,0.0,0.0
128.450002569,35,128,400002568,map,1.7220931931818149,8.770129560990174,0.0,0.0,0.0,0.0,0.0
131.950002639,36,131,900002638,map,1.3265380471419546,12.868684980367348,0.0,0.0,0.0,0.0,0.0
135.450002709,37,135,50002701,map,0.8316878811910255,12.988259963853402,0.0,0.0,0.0,0.0,0.0
137.950002759,38,137,850002757,map,2.005557051102855,12.715104413846277,0.0,0.0,0.0,0.0,0.0
140.950002819,39,140,850002817,map,1.9994428564847109,12.715534549318345,0.0,0.0,0.0,0.0,0.0
143.900002878,40,143,850002877,map,2.0076932141638304,12.715193731674589,0.0,0.0,0.0,0.0,0.0
