Time,data
121.300002426,1
350.000007,2
469.00000938,3
592.50001185,4
730.050014601,5
882.00001764,6
1036.00002072,7
1174.600023492,8
1293.800025876,9
1393.800027876,10
1561.850031237,11
1707.550034151,12
1820.650036413,13
1956.400039128,14
2106.50004213,15
2254.750045095,16
2362.750047255,17
2487.50004975,18
2668.750053375,19
2858.200057164,20
3064.750061295,21
3186.250063725,22
3300.000066,23
3426.350068527,24
3573.750071475,25
3695.300073906,26
3831.700076634,27
3983.300079666,28
4150.150083003,29
