Time,data
103.200002064,1
173.150003463,2
244.50000489,3
315.50000631,4
386.300007726,5
456.50000913,6
527.250010545,7
597.850011957,8
668.800013376,9
739.450014789,10
810.200016204,11
880.900017618,12
951.850019037,13
1022.750020455,14
1093.750021875,15
1165.800023316,16
1235.50002471,17
1306.400026128,18
1377.150027543,19
1448.200028964,20
1518.400030368,21
1589.350031787,22
1659.750033195,23
1732.150034643,24
1801.300036026,25
1872.00003744,26
1943.900038878,27
2012.50004025,28
2083.800041676,29
