Time,data
115.200002304,1
214.600004292,2
317.150006343,3
417.900008358,4
519.800010396,5
620.900012418,6
723.400014468,7
824.850016497,8
925.850018517,9
1026.850020537,10
1128.300022566,11
1229.350024587,12
1331.850026637,13
1433.350028667,14
1534.800030696,15
1637.350032747,16
1736.800034736,17
1840.350036807,18
1941.50003883,19
2040.950040819,20
2142.950042859,21
2243.950044879,22
2345.0000469,23
2445.950048919,24
2547.50005095,25
2648.950052979,26
2750.000055,27
2852.400057048,28
2955.50005911,29
