Time,data
98.900001978,1
153.700003074,2
205.750004115,3
259.100005182,4
313.100006262,5
366.100007322,6
420.0000084,7
473.400009468,8
527.200010544,9
580.800011616,10
634.450012689,11
688.050013761,12
741.200014824,13
795.0000159,14
848.800016976,15
902.650018053,16
955.750019115,17
1010.700020214,18
1062.550021251,19
1116.300022326,20
1169.800023396,21
1223.400024468,22
1276.750025535,23
1330.700026614,24
1384.150027683,25
1436.900028738,26
1490.600029812,27
1544.300030886,28
1597.750031955,29
