Time,data
1612093888.0331585,1
1612093891.1770518,2
1612093895.829024,3
1612093897.513108,4
1612093905.8530273,5
1612093908.9971652,6
1612093913.6089692,7
1612093923.7570183,8
1612093926.9690514,9
1612093931.5571954,10
1612093941.5331476,11
1612093944.8133125,12
1612093949.4090102,13
1612093959.5770998,14
1612093962.7567677,15
1612093967.3810892,16
1612093977.4129722,17
1612093980.633194,18
1612093985.2570894,19
1612093995.4411075,20
1612093998.6491313,21
1612094003.2450156,22
1612094013.4531236,23
1612094016.5893757,24
1612094021.2090385,25
1612094031.2211113,26
1612094034.4450088,27
1612094039.0812612,28
1612094049.0771444,29
1612094052.2893267,30
1612094056.8972113,31
1612094067.0571122,32
1612094070.3449771,33
1612094074.969198,34
1612094085.0652192,35
1612094088.3091147,36
1612094092.9290812,37
1612094102.912997,38
1612094106.1130779,39
1612094110.6971695,40
1612094120.725259,41
1612094123.9971983,42
1612094128.5770564,43
1612094138.7220354,44
1612094141.9930708,45
1612094146.574524,46
1612094156.6131318,47
1612094159.825079,48
1612094164.4573507,49
1612094174.429299,50
1612094177.6230168,51
1612094182.265189,52
1612094192.2571154,53
1612094195.5090704,54
1612094200.1091118,55
1612094210.2564018,56
1612094213.5130453,57
1612094218.097345,58
1612094228.1131494,59
1612094231.3131633,60
1612094235.909151,61
1612094246.0971065,62
1612094249.3332298,63
1612094253.9330823,64
1612094264.0257468,65
1612094267.2650657,66
1612094271.8691013,67
1612094282.045132,68
1612094285.265167,69
1612094289.9076643,70
1612094300.0100434,71
1612094303.2691402,72
1612094307.8880684,73
1612094318.0231602,74
1612094321.2971241,75
1612094325.9691892,76
1612094336.0374315,77
1612094339.2233403,78
1612094343.8555229,79
1612094353.9130313,80
1612094357.0612574,81
1612094361.6691077,82
1612094371.7012734,83
1612094374.8896334,84
1612094379.4692378,85
1612094389.5691724,86
1612094392.7690244,87
1612094397.3571367,88
1612094407.3572123,89
1612094410.6210713,90
1612094415.2234895,91
